id,x,y,deg
040_0,s-1.352912149702789,s-0.481493753009057,s31.045557754256706
040_1,s0.131943076520001,s1.743146168635004,s60.627393412705025
040_2,s1.749748859104755,s-1.133476316363747,s89.698135406548928
040_3,s1.160925705730394,s0.313472631900979,s-125.416961676386094
040_4,s0.194240154836209,s-1.314819446528145,s100.989514117909010
040_5,s-0.784851908519013,s1.855569808356116,s20.926321947238744
040_6,s-1.599109765653268,s-1.312975019525597,s-112.076273865681230
040_7,s-0.944591133335107,s1.319699520230136,s146.280929267944430
040_8,s-0.370358604466199,s2.327344841387322,s-52.595169580803997
040_9,s-0.216397879757459,s0.669898291819729,s7.503510878301936
040_10,s0.262471566528344,s0.979940135510601,s-12.158629875904527
040_11,s2.143321658249300,s1.282602441966630,s-139.897663959979980
040_12,s0.709840481337247,s-0.017713914314537,s177.261139186544824
040_13,s0.495475471312081,s-1.113406508082090,s-109.552346337170775
040_14,s1.459738001546973,s1.793358442484591,s178.633247106572867
040_15,s0.917807693949914,s1.377199909725098,s30.935812668007131
040_16,s-1.563249438092022,s2.275497096228048,s-47.180594743608829
040_17,s2.308255160988726,s-0.016184299658387,s-28.516515529661920
040_18,s1.280649175878623,s-0.220104310666957,s-175.750168719582035
040_19,s1.961880307268826,s-1.373477870831404,s-114.439507560867369
040_20,s2.257977780997860,s2.289966664536448,s-157.159946101752979
040_21,s0.507766934659470,s0.606510522205803,s109.305770050452807
040_22,s0.964823742296963,s2.460260371242943,s-66.703133739304789
040_23,s0.999013073059723,s0.954776558304143,s164.303810356828080
040_24,s1.781330512726213,s0.344802086858137,s-66.392242095337153
040_25,s-0.786976328773631,s0.052833123610621,s165.735026207814116
040_26,s-0.835957894813475,s-1.332009200295668,s-53.352159772838974
040_27,s0.341681122791149,s-0.502520706214162,s136.234618678559315
040_28,s1.592336564023318,s0.770177680820039,s-24.658647336836747
040_29,s-1.286367566287087,s0.269567945353047,s37.474971104711855
040_30,s-0.258146506608134,s-0.305393368808141,s120.859042299453932
040_31,s-0.891094872113825,s0.599175475784274,s-128.677214185199915
040_32,s-1.248749763415335,s1.773354910097279,s137.302623796979901
040_33,s0.417196399091326,s2.394463144949956,s-120.442796324360842
040_34,s-1.038720009525922,s-0.897404674459422,s86.362121353622669
040_35,s-0.558472578895520,s1.604009969323801,s179.777812189864846
040_36,s2.270985795465709,s-0.721604097058988,s-161.942739925683782
040_37,s2.027099487688676,s-0.257462697593630,s161.133054152106268
040_38,s1.577566675246117,s2.193392761961389,s-50.675355873084399
040_39,s-0.065732161532484,s0.000951448767250,s-71.046965260977586
