id,x,y,deg
020_0,s-2.133259445662780,s-1.720276376499853,s-128.352645449000022
020_1,s-2.082019114034123,s-2.377345804290659,s-90.299999999999997
020_2,s-2.511996623774685,s-2.092452181350041,s-176.423688819999995
020_3,s-2.105028575506736,s-2.907400424440191,s-128.352645449000022
020_4,s-3.291844194580491,s-1.793568784599647,s-88.846511010981772
020_5,s-3.117289233159742,s-2.968986925461269,s-90.299999999999997
020_6,s-3.134046392014429,s-2.304950617138175,s-128.352645449000022
020_7,s-2.518248926392611,s-3.286543109822667,s-176.423688819999995
020_8,s-3.140298694632355,s-3.499041545610801,s-128.352645449000022
020_9,s-3.547266742905539,s-2.684093303520637,s-176.423688819999995
020_10,s-2.073770810350119,s-3.549123903878810,s-90.299999999999997
020_11,s-1.509166201037458,s-2.732289009758516,s-164.378004575523988
020_12,s-3.553519045518230,s-3.878184230993277,s-176.423688819999995
020_13,s-2.111280878119427,s-4.101491351912832,s-128.352645449000022
020_14,s-4.146307050670753,s-2.366537119154010,s-90.299999999999997
020_15,s-4.152559353283443,s-3.560628046626653,s-90.299999999999997
020_16,s-3.911232002352090,s-1.684528850613932,s-136.504156819059631
020_17,s-4.169316512143366,s-2.896591739303543,s-128.352645449000022
020_18,s-4.157432364282654,s-4.078214732261307,s-133.195409299349848
020_19,s-3.113824667022957,s-4.183532754912541,s-116.085131684773444
