id,x,y,deg
020_0,s-1.912951042576127,s-4.122569056259908,s-174.137904676831226
020_1,s-0.703651548767743,s-3.021849528333067,s-34.311614229357822
020_2,s-0.717154519164904,s-2.395314921446533,s69.798865907674042
020_3,s0.055109165204678,s-3.367687452504301,s24.579622851083261
020_4,s-1.053647094737258,s-2.762072437923617,s124.184882376099551
020_5,s-0.499130440211361,s-3.377023619995786,s-154.938621857880719
020_6,s-2.388413101640155,s-3.121409297886497,s-19.813666819043330
020_7,s0.028490389108592,s-2.483914064615432,s-155.394334660390740
020_8,s-2.330918163394997,s-4.381607447974997,s157.095485600961666
020_9,s-0.431728526930806,s-4.778280792121790,s-98.870293092176439
020_10,s-2.415492183803690,s-3.844809281142070,s-84.397922297002310
020_11,s-2.447616363386508,s-2.241535471496659,s157.228762839193053
020_12,s-1.303313434142737,s-3.332275539459708,s-142.459286457595397
020_13,s-0.638334146796073,s-4.079385965095405,s-128.661398647608962
020_14,s-1.478201089487555,s-3.915085244423590,s-108.454260494187992
020_15,s-1.722204009032907,s-3.386549927503824,s92.150260646991200
020_16,s0.049987258032384,s-4.280121939563111,s-19.354480725425081
020_17,s-0.945175851101500,s-4.394601052726178,s-168.630697680900283
020_18,s-1.329406367410634,s-4.954212605528430,s5.614295848172482
020_19,s-1.876348473594730,s-2.821620607085317,s-50.763469873257712
