id,x,y,deg
001_0,s-8.071868198,s27.112575385,s45.004089445
002_0,s-0.635133553,s-0.647391612,s66.960622269
002_1,s-0.535735893,s-1.049526554,s111.818790571
003_0,s-0.218939555,s-0.061687283,s-100.381635401
003_1,s-0.345509585,s0.247538926,s25.150838265
003_2,s0.082739551,s0.319902400,s-35.438564489
004_0,s0.690961516,s-1.262797163,s33.797373385
004_1,s-0.107517436,s-1.222391150,s29.996056301
004_2,s0.067418964,s-0.590168461,s40.474273903
004_3,s0.529053886,s-0.373007419,s-148.762670061
005_0,s-0.291748136,s-1.381679728,s112.706125945
005_1,s0.039000976,s-0.229900455,s152.922422793
005_2,s-0.559190516,s-0.358406895,s64.875021531
005_3,s-0.781246425,s-1.034111348,s-41.430167022
005_4,s0.006127920,s-0.941090903,s-162.616880895
006_0,s-0.374976267,s-0.748175041,s-2.292806988
006_1,s-1.138148406,s-0.706815892,s0.882577936
006_2,s-0.746054053,s-0.046693110,s-2.292806988
006_3,s0.061089443,s-0.100796823,s178.231980358
006_4,s-1.227473155,s0.293649790,s-25.654167794
006_5,s-0.290585893,s0.309282792,s-28.129726534
007_0,s0.174622202,s-0.049581643,s1.574023683
007_1,s-0.272138360,s-0.637610709,s2.183592425
007_2,s-0.300666266,s0.505400077,s-13.131596485
007_3,s0.610286676,s-0.639191338,s-0.882777171
007_4,s0.598623300,s0.547331917,s1.284536661
007_5,s-0.618647613,s0.136365555,s25.233394889
007_6,s0.849944455,s0.133539326,s-27.424335627
008_0,s0.003075845,s-0.002869627,s-0.059161638
008_1,s-0.380983363,s-0.612255719,s5.229832705
008_2,s-0.451107225,s0.599951527,s-6.695685907
008_3,s0.268952487,s-0.624420980,s-15.642501013
008_4,s0.299765818,s0.709981948,s-23.832418832
008_5,s-0.844077789,s0.219281563,s13.255851837
008_6,s0.423609692,s0.213391948,s-46.901740199
008_7,s-0.993730283,s-0.531810487,s-37.590355807
009_0,s0.024820298,s0.425296579,s0.521701856
009_1,s-0.393447351,s-0.266031646,s-1.866442778
009_2,s-0.329724437,s0.991193080,s26.428120410
009_3,s0.334881061,s-0.224223467,s-14.563935413
009_4,s0.391879918,s1.107068292,s-11.425779348
009_5,s-0.768728139,s0.418212391,s0.521701856
009_6,s0.448163681,s0.640273843,s-45.745174163
009_7,s-0.886903930,s-0.196923398,s29.779438646
009_8,s-1.014876594,s1.144584424,s22.373724939
010_0,s0.176655744,s-0.190561149,s-0.022637263
010_1,s-0.267114507,s0.335117966,s-15.380172723
010_2,s0.178929865,s0.909504685,s-40.104517525
010_3,s0.604455170,s-0.740216614,s-3.007077057
010_4,s0.632698864,s0.443125647,s-2.963713436
010_5,s-0.751037723,s0.020440192,s-3.581141420
010_6,s0.881426452,s-0.036727703,s-22.260507583
010_7,s-0.842884126,s-0.697121785,s21.663479052
010_8,s-0.937078415,s0.761393145,s13.995546983
010_9,s-0.516803899,s1.076872278,s-63.329995921
011_0,s-0.283578040,s0.464997498,s20.714170322
011_1,s-0.296729955,s-0.444712239,s3.306330293
011_2,s-0.912436985,s1.098267811,s-14.308929432
011_3,s0.280369551,s-0.523557671,s16.894114667
011_4,s0.088062185,s0.907059973,s9.196124456
011_5,s-0.794952199,s0.068617850,s1.615213154
011_6,s0.498856245,s0.240528177,s-1.549173158
011_7,s-1.142340386,s-0.341509772,s22.126773496
011_8,s-1.103785179,s0.675030808,s34.023192017
011_9,s0.691814305,s-0.438630944,s-24.626921294
011_10,s0.689087309,s1.083652202,s9.160326096
012_0,s0.000000000,s0.000000000,s-1.209031269
012_1,s-0.411519768,s-0.679258244,s-1.209031269
012_2,s-0.352122426,s0.689242656,s11.800599236
012_3,s0.382495011,s-0.696015695,s-1.209031269
012_4,s0.411502478,s0.678439029,s-1.209031269
012_5,s-0.794014779,s0.016757451,s-1.209031269
012_6,s0.794014779,s-0.016757451,s-1.209031269
012_7,s-0.950664548,s-0.637383883,s22.186494366
012_8,s-1.104124600,s0.715097954,s17.454831148
012_9,s0.881877033,s-0.906618735,s-4.594894282
012_10,s1.187191725,s0.606715300,s-14.085187426
012_11,s-0.029007467,s-1.374454724,s-1.209031269
013_0,s0.321746229,s-0.202942123,s1.000000000
013_1,s-0.493618604,s-0.179427516,s1.000000000
013_2,s-0.081266766,s0.497646430,s1.000000000
013_3,s0.735695048,s0.480418163,s-179.000000000
013_4,s-0.863030607,s0.473172736,s16.408950321
013_5,s-0.084780524,s-0.859848345,s1.000000000
013_6,s0.951357996,s-0.315977945,s-179.000000000
013_7,s-0.651377381,s-0.569307474,s170.756564643
013_8,s1.160668666,s-0.054285373,s-8.167302424
013_9,s0.392463430,s0.955255461,s17.316087162
013_10,s-0.508270024,s1.058948657,s-38.746418668
013_11,s0.898307217,s0.877182104,s-10.445445548
013_12,s-0.916149427,s-0.082173022,s125.077288989
014_0,s0.407291074,s0.001137226,s0.195398804
014_1,s-0.445982350,s-0.221469303,s0.195398804
014_2,s-0.051428277,s0.467332673,s0.195398804
014_3,s0.801845148,s0.689939202,s-179.804601196
014_4,s-0.845225323,s0.464625535,s-179.804601196
014_5,s0.012737002,s-0.687664751,s0.195398804
014_6,s0.561778946,s-0.297583355,s168.867442402
014_7,s-0.664721685,s-0.424169754,s-179.424556974
014_8,s0.990373390,s-0.330113778,s-9.569510584
014_9,s0.392359516,s0.980082215,s-38.077215368
014_10,s-0.458277813,s0.990673092,s23.848877436
014_11,s0.995596635,s0.943339239,s-13.148843270
014_12,s-1.242173242,s-0.536697655,s-12.886194345
014_13,s-1.042642572,s0.724296656,s12.424482906
015_0,s0.348520761,s-0.217635536,s0.380800839
015_1,s-0.443612967,s-0.216153911,s-179.619199161
015_2,s-0.052970985,s0.476620514,s0.380800839
015_3,s0.740843895,s0.472439560,s-179.619199161
015_4,s-0.846755115,s0.471344766,s0.380800839
015_5,s-0.043802372,s-0.907710633,s0.380800839
015_6,s0.607357165,s-0.435114749,s-148.311661537
015_7,s-0.837586502,s-0.912986382,s0.380800839
015_8,s1.142304892,s-0.212359788,s0.380800839
015_9,s0.448934658,s0.814583541,s0.380800839
015_10,s-0.446131654,s1.179259689,s1.378066287
015_11,s0.953474083,s1.127026378,s-12.077882617
015_12,s-1.021598915,s0.170099394,s174.987458274
015_13,s-1.056013539,s1.230955376,s11.197496214
015_14,s1.380913972,s1.093995752,s-153.944866721
016_0,s0.356602996,s-0.213215935,s-0.038590450
016_1,s-0.446883083,s-0.219646121,s-0.038590450
016_2,s-0.049519322,s0.467538803,s-0.038590450
016_3,s0.753966759,s0.473968989,s179.961409550
016_4,s-0.844732201,s0.465249672,s-0.038590450
016_5,s-0.050445362,s-0.907365696,s-0.038590450
016_6,s0.589533381,s-0.422530278,s-171.691637616
016_7,s-0.617684813,s-0.419590303,s179.974940702
016_8,s1.150404479,s-0.213750585,s-0.038590450
