id,x,y,deg
001_0,s2.430310909,s-1.073929889,s-134.995018957
002_0,s-8.842273245,s4.053019285,s-20.873638386
002_1,s-9.254253235,s4.525017569,s-66.370622269
003_0,s-11.575984042,s3.106770091,s43.007463995
003_1,s-11.754482519,s2.726903751,s-110.959377731
003_2,s-11.178084492,s2.873446164,s5.902994593
004_0,s0.363342945,s-0.069577961,s-27.225723593
004_1,s0.936252643,s-0.247604223,s-28.211954268
004_2,s-0.024307828,s-0.560354968,s-65.511872430
004_3,s0.570380118,s-0.611750367,s-113.629377731
005_0,s0.309658216,s-0.086260986,s-160.752882766
005_1,s-0.017068179,s0.450396238,s-114.766579348
005_2,s-0.125174916,s-0.555943276,s-115.236632202
005_3,s-0.381733369,s0.260029315,s-159.035794396
005_4,s-0.630837838,s-0.131965388,s167.772504901
006_0,s-11.610039453,s2.225308217,s-52.124677846
006_1,s-11.166758617,s1.805983194,s-10.378056465
006_2,s-10.757915571,s2.190904953,s-51.832430441
006_3,s-11.112247726,s1.103745431,s-28.057972082
006_4,s-10.370202272,s1.660103071,s-10.378056465
006_5,s-10.645217723,s1.147257477,s-59.941180860
007_0,s1.222837782,s11.203706446,s-158.536056794
007_1,s0.357411724,s10.895915496,s-85.597966436
007_2,s0.826733905,s10.590113026,s-124.097522437
007_3,s-0.249962926,s10.971818860,s-58.767294696
007_4,s0.426543910,s10.085691594,s-85.597966436
007_5,s0.016064166,s10.452981361,s-170.565568732
007_6,s0.773606101,s9.729966545,s-113.519377731
008_0,s-0.606550101,s-10.694526774,s113.301244056
008_1,s-1.426553431,s-10.272172089,s90.499678011
008_2,s-1.987950233,s-9.995710793,s48.504523872
008_3,s-0.705767176,s-10.303127888,s60.711899869
008_4,s-1.432925683,s-9.556526682,s90.762115291
008_5,s-0.929277737,s-9.658421671,s29.346231681
008_6,s-1.949905512,s-9.234256344,s56.901881257
008_7,s-1.787565766,s-10.755775055,s50.249741690
009_0,s-11.241085109,s1.927044798,s-41.567863424
009_1,s-10.772372854,s1.514042116,s0.014003146
009_2,s-10.436749732,s1.960506854,s-41.567863424
009_3,s-10.716238331,s0.918001523,s-31.249663043
009_4,s-9.962568568,s1.514240033,s0.014003146
009_5,s-9.906434045,s0.918199440,s-31.249663043
009_6,s-9.626999440,s1.961361592,s-42.932604676
009_7,s-9.769129243,s0.397532305,s-48.703420279
009_8,s-10.573189734,s0.366803406,s-41.567863424
010_0,s-0.032096924,s0.343379176,s-41.673954624
010_1,s-0.384030072,s-0.075525870,s-0.092088054
010_2,s0.428137658,s-0.080949761,s-0.092088054
010_3,s-0.326472998,s-0.675355438,s-31.355754243
010_4,s0.483330266,s-0.676656987,s-31.355754243
010_5,s0.812992788,s0.268421200,s-36.207532625
010_6,s-0.853411410,s0.347449698,s-42.110552545
010_7,s-0.182093790,s-1.226112833,s-41.673954624
010_8,s0.474734885,s-1.085918694,s-99.865042304
010_9,s-0.692680431,s-1.174155074,s-0.918448506
011_0,s-0.297040439,s0.167262317,s38.247435726
011_1,s0.192061112,s-0.150559851,s88.457659939
011_2,s0.213857531,s0.658951073,s88.457659939
011_3,s0.952249021,s0.001780664,s57.261596387
011_4,s0.692230934,s0.927721011,s68.289908180
011_5,s-0.142061285,s1.104934307,s52.888291683
011_6,s0.105409482,s-0.611691485,s111.607506672
011_7,s0.722685793,s-0.822671018,s41.719296941
011_8,s1.400842577,s0.260049630,s27.957356480
011_9,s1.511974339,s0.796062247,s-14.216795504
011_10,s1.475953452,s-0.666696049,s46.875793369
012_0,s-11.192449848,s2.089300996,s-51.423205980
012_1,s-10.768667467,s1.540175777,s-0.125019643
012_2,s-10.420609206,s1.965076182,s-41.706886213
012_3,s-10.713979343,s0.944000734,s-31.388685832
012_4,s-9.961668808,s1.519133240,s-0.125019643
012_5,s-9.906980684,s0.922958197,s-31.388685832
012_6,s-9.614698742,s1.952807355,s-41.706886213
012_7,s-9.765271805,s0.370558385,s-41.706886213
012_8,s-10.560686777,s0.396708557,s-43.071627465
012_9,s-9.151866425,s1.517366245,s-0.125019643
012_10,s-9.122051395,s0.915516133,s-32.284121131
012_11,s-9.106450620,s0.076511038,s-3.473000566
013_0,s-11.176004308,s2.262817771,s-40.051161005
