id,x,y,deg
001_0,s-4.085135876,s34.017048299,s44.998248324
002_0,s-1.648597697,s0.054866083,s-158.051486484
002_1,s-1.957372785,s-0.474248161,s22.878187581
003_0,s-0.420935711,s-2.285209178,s-38.475579404
003_1,s0.212893562,s-1.433142287,s-169.671304886
003_2,s-0.205507577,s-1.443936499,s140.844315354
004_0,s2.382702581,s-3.162965674,s-6.787750559
004_1,s1.987465831,s-2.416007315,s-72.849230884
004_2,s1.858427743,s-3.307552209,s47.490668230
004_3,s1.528526910,s-2.515112096,s-132.682424656
005_0,s-0.145379587,s-1.776373287,s-72.854735429
005_1,s-0.535752789,s-1.360056130,s-65.096169239
005_2,s0.314810503,s-0.644700946,s-179.181115457
005_3,s-0.548805631,s-1.903417698,s36.340050493
005_4,s-0.216458361,s-0.755724962,s106.061307398
006_0,s0.316068535,s-0.114683543,s-45.152434741
006_1,s0.171297269,s0.459132274,s-68.715011215
006_2,s0.040771523,s0.206749692,s110.867302127
006_3,s-0.608581598,s0.414968097,s-58.854711012
006_4,s-0.066333337,s-0.246777934,s145.559772038
006_5,s0.434531279,s-0.581640662,s113.050491167
007_0,s0.408910886,s0.272319299,s113.316291763
007_1,s0.436812884,s-0.321136083,s101.277461599
007_2,s0.651261444,s-0.132540911,s-88.503718414
007_3,s0.523654718,s0.660766604,s65.760067651
007_4,s0.902128009,s0.263021653,s-53.091975821
007_5,s1.027958998,s-0.600840526,s-49.752921220
007_6,s0.816205172,s0.829138042,s-66.370622269
008_0,s-0.651520516,s-0.517559669,s-41.808844361
008_1,s-0.730913213,s0.085207315,s-81.996557518
008_2,s-0.419068714,s-0.820301581,s-113.259377731
008_3,s-0.969000872,s-0.188479429,s120.586203696
008_4,s-1.157903765,s0.678013140,s166.834080289
008_5,s0.207208195,s-0.064846018,s151.846255974
008_6,s-0.769247289,s0.538817665,s-51.985787681
008_7,s0.185166739,s0.651854033,s113.964158522
009_0,s-0.096993913,s-0.256597967,s42.016754384
009_1,s-0.703764684,s-0.274935781,s1.829041227
009_2,s-0.465284563,s-0.520365397,s-164.759604309
009_3,s0.294972201,s0.145030724,s25.811409930
