id,x,y,deg
001_0,s17.204669491,s-2.068355053,s-135.004535437
002_0,s-0.379705296,s-2.238321153,s23.224849721
002_1,s-0.072350663,s-1.714002229,s-156.759256441
003_0,s-0.699878883,s-3.020850009,s-23.926526671
003_1,s-0.103053260,s-2.496601903,s-157.147813413
003_2,s-0.814260381,s-2.315642113,s-69.973197605
004_0,s-0.599709688,s-2.347778587,s142.346338059
004_1,s-0.019425265,s-1.957105781,s-155.157244178
004_2,s-0.063407125,s-2.867981520,s18.993331685
004_3,s-0.358496780,s-1.957194873,s93.664139775
005_0,s-0.180793533,s1.145023136,s-164.946895041
005_1,s0.343430835,s1.567292052,s-158.315046995
005_2,s0.386050697,s0.585580975,s15.451113352
005_3,s-0.017908835,s1.562866911,s96.524499558
005_4,s-0.481477453,s0.582997857,s16.387478428
006_0,s-0.440497639,s0.223837086,s-123.501959740
006_1,s0.090474746,s0.836484014,s-141.531483516
006_2,s0.456842802,s-0.063796420,s54.828434888
006_3,s-0.450624974,s0.797233038,s142.797197804
006_4,s-0.310471339,s1.133369027,s53.302688847
006_5,s-0.948844378,s1.146644049,s175.646689807
007_0,s0.322957364,s-0.181628261,s136.828469346
007_1,s0.254827370,s0.219606218,s-87.772301024
007_2,s0.772233466,s-0.314695107,s-151.260015263
007_3,s0.221880379,s-0.781193699,s-147.149762788
007_4,s0.945255839,s-1.224540196,s33.043766088
007_5,s1.379120697,s0.332785381,s137.477848181
007_6,s1.470420579,s-0.228385839,s157.025109087
008_0,s0.019843389,s0.522208957,s-143.471103323
008_1,s0.586884341,s0.924451502,s-137.346937042
008_2,s0.785696067,s0.042633832,s38.003476445
008_3,s0.233711026,s1.067995813,s122.828054221
008_4,s-0.512099700,s0.894935141,s17.550806966
008_5,s-0.637314475,s0.626554120,s-177.815362700
008_6,s-0.393217057,s1.740149307,s-162.878936762
008_7,s0.123623228,s1.656639598,s-136.092563042
009_0,s0.070240431,s0.594702495,s-146.525932276
009_1,s0.650069272,s0.946435731,s-147.061077796
009_2,s0.796325909,s0.067457089,s32.621282809
009_3,s0.227259881,s1.125345904,s124.594384906
009_4,s-0.511988066,s0.924849100,s19.317137651
009_5,s-0.609773121,s0.642410830,s-170.857194819
009_6,s-0.499520643,s1.824784845,s-159.734296414
009_7,s0.044124361,s1.820615463,s-141.523714486
009_8,s0.815627923,s1.309217281,s34.377267298
010_0,s-0.490766070,s0.037576088,s-52.419736404
010_1,s-0.953446388,s0.792437830,s-69.509980515
010_2,s-0.014140856,s0.836521655,s118.362783476
010_3,s-1.136579103,s0.250633461,s-145.181299195
010_4,s-0.926331303,s-0.496977189,s113.629377731
010_5,s-0.478335754,s-0.388106021,s-93.117906263
010_6,s-1.829131512,s-0.486465094,s-69.644657147
010_7,s-1.886183557,s0.004847117,s-52.563040377
010_8,s-1.368169224,s0.774428731,s123.873200578
010_9,s-1.576257598,s1.396265819,s-131.859647932
011_0,s-0.485295208,s0.009224810,s-51.201568591
011_1,s-0.944138455,s0.783919836,s-69.231092367
011_2,s-0.014610416,s0.837795753,s109.820341698
011_3,s-1.062257408,s0.259813673,s-144.902411047
011_4,s-0.851270885,s-0.475533872,s107.234481369
011_5,s-0.438410772,s-0.448862449,s-78.556352985
011_6,s-1.971283955,s-0.486880997,s-79.003495756
011_7,s-1.832772565,s-0.018471027,s-51.201568591
011_8,s-1.430940281,s0.759470454,s128.630900317
011_9,s-1.515216880,s1.479352040,s-144.902411047
011_10,s-0.872995210,s1.349979692,s-82.365675933
012_0,s0.265519679,s0.225915879,s-145.506783199
012_1,s-0.485170906,s0.014343233,s-51.805940743
012_2,s0.469311362,s-0.520294401,s109.215969546
012_3,s-0.454986429,s-0.531533012,s-69.835464519
012_4,s0.411471027,s0.813605715,s-69.835464519
012_5,s-0.002047261,s0.832049425,s109.215969546
012_6,s0.863816840,s0.031937733,s-51.805940743
012_7,s-0.937516719,s0.796011216,s-69.835464519
012_8,s1.346940485,s0.849643924,s109.215969546
012_9,s-0.925854053,s1.356862474,s-51.805940743
012_10,s-0.205838945,s1.578259705,s-145.506783199
012_11,s0.951214341,s1.587143856,s-132.029275470
013_0,s0.255909136,s-0.254216538,s125.195784613
013_1,s-0.087209815,s0.525471116,s-141.103372931
013_2,s-0.381621772,s-0.271655721,s26.907069296
013_3,s-0.425860486,s0.946385380,s177.118556741
013_4,s0.818589931,s-0.401463810,s-159.132896707
013_5,s0.736358875,s0.052410354,s19.918537358
013_6,s0.047159676,s-0.856375074,s-141.103372931
