id,x,y,deg
001_0,s-7.435804378,s-1.840404742,s134.990633579
002_0,s0.714941595,s0.587270861,s23.754269045
002_1,s1.109708611,s0.490201767,s-21.332872051
003_0,s0.823516854,s-1.710157696,s-116.459377731
003_1,s1.157853389,s-0.896197508,s174.311756617
003_2,s1.480070743,s-1.226775986,s-140.597873868
004_0,s-2.040862702,s-0.215108305,s-37.307756679
004_1,s-2.789137299,s-0.115908765,s-62.813411585
004_2,s-2.194486043,s0.424551632,s-50.884660214
004_3,s-2.702460005,s0.335944682,s-26.745272181
005_0,s-1.211884882,s0.257631037,s18.036665763
005_1,s-1.202790620,s-0.281267086,s49.867445497
005_2,s-1.774276759,s-0.448526708,s21.052689473
005_3,s-0.758829733,s-0.434865034,s14.824225631
005_4,s-0.655056495,s0.498077189,s59.034651869
006_0,s-0.359733416,s-0.008914526,s64.482821501
006_1,s-0.023303178,s-0.485360963,s5.340023729
006_2,s-0.133652884,s-0.945178559,s37.577337530
006_3,s-0.731855880,s-0.925756086,s-1.627687888
006_4,s0.409146713,s-0.906835816,s-17.292764101
006_5,s0.401716176,s-0.111112292,s-6.359787695
007_0,s0.329067513,s-0.375522761,s59.810304929
007_1,s0.971679833,s-0.046948481,s-18.364721462
007_2,s0.797909187,s-0.468229202,s27.979525195
007_3,s0.916906161,s-0.958320599,s65.034034795
007_4,s0.161432784,s-1.093292211,s17.995794574
007_5,s-0.383516918,s-0.427326880,s18.545776391
007_6,s0.214220515,s0.233126021,s60.118616757
008_0,s-0.079166439,s-0.213867621,s-40.458454500
008_1,s-0.045831526,s0.472407206,s-86.933995768
008_2,s-0.252558902,s-0.658076621,s-72.289234234
008_3,s0.429897065,s-0.242806770,s-65.118252854
008_4,s-0.699660137,s-0.739186196,s-25.989754997
008_5,s-0.821216600,s0.004607266,s-68.477941901
008_6,s0.425473705,s-0.919509233,s-45.068660287
008_7,s-0.391437945,s-1.057014006,s-113.629377731
009_0,s0.225881487,s0.166633851,s133.009347915
009_1,s-0.533466721,s-1.491345015,s119.664217057
009_2,s0.352014676,s-0.430234920,s108.649008925
009_3,s-0.496301842,s-0.288568831,s146.590689642
009_4,s0.186641738,s-0.874996420,s140.586735992
009_5,s-0.352565052,s-0.987553201,s101.016787857
009_6,s0.732728107,s-0.019748871,s173.759610550
009_7,s0.709729115,s-1.087793436,s-173.071035166
009_8,s0.348258811,s-1.454734599,s108.281768198
010_0,s0.163103794,s-0.199985534,s53.835314990
010_1,s0.130583807,s-0.997439592,s31.361267133
010_2,s-0.438726464,s-0.365318022,s18.439193857
010_3,s-0.300964045,s0.492065631,s50.120724533
010_4,s-0.886894539,s-0.207569403,s50.120724533
010_5,s-0.879792395,s0.335791857,s17.159714413
010_6,s-0.409477102,s-0.911262348,s50.227671866
010_7,s-1.397419378,s0.460732245,s36.919827151
010_8,s-1.001103263,s-0.792531302,s100.447967845
010_9,s-1.451905111,s-0.397011348,s24.819457835
011_0,s0.175860354,s-0.207570023,s49.834942118
011_1,s0.182378321,s0.341562253,s18.004162384
011_2,s-0.410559206,s-0.342982877,s18.004162384
011_3,s-0.260795684,s0.515404777,s49.834942118
011_4,s0.624293334,s-0.360821696,s18.004162384
011_5,s0.762549597,s0.493819878,s49.834942118
011_6,s0.633485398,s-0.923342446,s49.834942118
011_7,s0.044985654,s-1.067497414,s18.004162384
011_8,s1.083744199,s-1.077469087,s18.004162384
011_9,s1.181552262,s0.304115372,s14.108119472
011_10,s1.218094456,s-0.230694659,s49.834942118
012_0,s0.178969614,s-0.195245070,s50.585205923
012_1,s0.167412740,s0.344241937,s19.148172443
012_2,s-0.406705894,s-0.356515861,s18.754426189
012_3,s-0.287775448,s0.496865061,s50.585205923
012_4,s0.635528437,s-0.348382602,s18.754426189
