id,x,y,deg
001_0,s-29.908490018,s-3.106156316,s134.998580082
002_0,s10.029488606,s3.051646860,s-113.160756828
002_1,s10.556324444,s3.360856949,s67.541508715
003_0,s-3.045115870,s6.400720222,s139.360790620
003_1,s-3.277301540,s6.705187826,s66.370622269
003_2,s-3.642792915,s6.196475867,s27.110151846
004_0,s0.355465609,s-10.053212737,s-6.584794323
004_1,s0.867161573,s-9.819722483,s-45.449277178
004_2,s0.422156494,s-10.507835162,s-44.387175921
004_3,s1.091820960,s-10.474241181,s-29.304827298
005_0,s-0.518029952,s9.015953429,s113.959377731
005_1,s-0.759812473,s9.575363601,s154.266696921
005_2,s-1.295277868,s9.282810319,s123.648965577
005_3,s-0.795747052,s10.070936256,s127.802622638
005_4,s-1.557293105,s9.993199307,s170.412201774
006_0,s-0.303616908,s-7.951505438,s-56.438487692
006_1,s0.644959735,s-8.162075427,s-35.309238221
006_2,s-0.192948311,s-8.480152713,s-56.901421596
006_3,s0.387154396,s-8.560086758,s-86.046696364
006_4,s-0.230532773,s-8.935287885,s-105.400763530
006_5,s0.743764920,s-9.064188817,s-41.498905314
007_0,s1.122354978,s-8.020758070,s-7.740459741
007_1,s0.233741389,s-7.429936518,s-69.732139246
007_2,s0.486324731,s-7.999796172,s-42.281752064
007_3,s-0.217228006,s-8.191445686,s-38.818123163
007_4,s0.274181625,s-8.408770817,s-81.802498616
007_5,s-0.285018963,s-8.732801636,s-100.805546765
007_6,s0.798082622,s-8.651670341,s-122.083652063
008_0,s7.784709527,s-0.036750498,s39.789796250
008_1,s7.899318405,s1.006971549,s38.251012314
008_2,s8.013963518,s0.534947993,s72.991038719
008_3,s8.827431445,s0.117872548,s117.422583359
008_4,s8.466847530,s0.451136059,s28.257613841
008_5,s8.395729421,s1.374479269,s70.855463709
008_6,s8.736784379,s1.250405016,s-45.543459987
008_7,s9.101881535,s0.600699030,s51.299290038
009_0,s0.873844104,s-7.525377992,s-66.980622269
009_1,s1.651182033,s-8.074832814,s-41.344422009
009_2,s0.202440773,s-7.991103980,s-67.157551889
009_3,s1.064149720,s-8.097057066,s-34.866720417
009_4,s0.373206241,s-8.639657882,s-34.866720417
009_5,s0.916811133,s-8.536195778,s-72.484486884
009_6,s1.491589221,s-8.955228003,s-70.340501906
009_7,s0.264646690,s-9.113884086,s-66.604005814
009_8,s0.987169105,s-9.247398737,s-27.760632550
010_0,s7.612469696,s0.138555537,s18.691164487
010_1,s7.739153008,s1.034994502,s42.150838630
010_2,s7.999436498,s-0.307237397,s78.965401725
010_3,s8.187802917,s0.308281869,s51.871803384
010_4,s8.196878513,s0.855712004,s14.271955651
010_5,s8.645790922,s-0.409764836,s48.981898820
010_6,s8.623589617,s0.138816988,s14.816868885
