id,x,y,deg
001_0,s-5.721012679,s17.914138741,s44.994015990
002_0,s1.852649627,s0.527649789,s113.285313527
002_1,s1.328155170,s0.835568651,s-66.856918919
003_0,s0.438267894,s-4.473634446,s-4.769126540
003_1,s0.975915746,s-3.618077727,s156.903799168
003_2,s1.013347214,s-4.465993133,s-24.131025070
004_0,s4.326315028,s0.104519684,s33.362878770
004_1,s4.100630668,s1.035270384,s-132.309397816
004_2,s4.950121791,s0.705102271,s48.325366790
004_3,s4.672009020,s0.359984566,s-128.539532292
005_0,s4.477854850,s0.790503078,s57.347450418
005_1,s3.903166499,s1.497490725,s-122.523949933
005_2,s4.861243815,s1.316959827,s64.821335163
005_3,s4.304504101,s0.403184362,s-112.279377731
005_4,s4.735058504,s0.819799440,s-122.832152228
006_0,s3.301078362,s2.308548642,s67.205435989
006_1,s2.789470081,s2.942111340,s-112.264948413
006_2,s3.704398623,s2.868905501,s67.965566601
006_3,s3.203914342,s1.883650211,s-115.211998078
006_4,s4.112834206,s1.825846498,s67.115637768
006_5,s3.581416649,s2.459332943,s-112.775142788
007_0,s-0.312104742,s3.255773056,s146.797764767
007_1,s-1.043443099,s2.808992407,s-31.050098948
007_2,s-0.849304856,s3.697409578,s149.177290470
007_3,s0.121990621,s3.104788695,s-35.619669300
007_4,s0.360917446,s3.984982564,s146.020907704
007_5,s-0.374227373,s3.537593066,s-33.182814010
007_6,s-0.268151416,s4.372351322,s146.797764767
008_0,s0.919348284,s0.379038890,s149.583553196
008_1,s0.858713409,s-0.456329862,s-30.397025581
008_2,s0.240255249,s-0.265693884,s-29.224441162
008_3,s0.347951191,s0.625209775,s148.664782669
008_4,s1.541018362,s0.282895476,s-29.491460447
008_5,s1.566004197,s0.022339025,s149.583553196
008_6,s1.587869267,s1.121300439,s149.583553196
008_7,s0.880646180,s0.635785136,s-28.981341268
009_0,s-0.312774239,s-0.231371620,s-29.487824811
009_1,s-0.183432796,s0.649449310,s150.531596412
009_2,s0.383409103,s0.255975109,s150.531596412
009_3,s0.571876676,s-0.387864868,s-23.311547796
009_4,s-0.759233867,s-0.125387530,s148.365218805
009_5,s-0.894809408,s0.196747846,s-31.300090541
009_6,s-0.894711634,s-1.015391282,s-29.487824811
009_7,s-0.198033680,s-0.527477797,s150.303212572
009_8,s0.099179354,s-0.876664160,s-92.220971852
010_0,s0.407281641,s-0.303977079,s62.823823211
010_1,s-0.533301045,s-0.239355834,s-117.764351620
010_2,s-0.298444298,s0.413500875,s-110.066410149
010_3,s0.623365112,s0.390675248,s65.569559926
010_4,s0.240747365,s-0.826099010,s-116.526062395
010_5,s-0.031137850,s-0.922556067,s63.613845626
010_6,s1.142601863,s-0.919100432,s63.454516382
010_7,s0.668640723,s-0.249520350,s-114.411018851
010_8,s1.391684344,s-0.097381123,s64.724224740
010_9,s0.747572315,s0.781479265,s-73.120712429
011_0,s2.916235932,s0.422228203,s60.455220830
011_1,s2.528207217,s1.107105861,s-118.532564246
011_2,s3.435459042,s1.017216397,s64.439533279
011_3,s2.683812783,s-0.089967120,s-120.474861454
011_4,s3.520089036,s-0.150796110,s59.505717323
011_5,s3.215917365,s0.530876357,s-120.474861454
011_6,s4.060145660,s0.465981037,s59.505717323
011_7,s3.812898192,s1.095285879,s-113.008270836
011_8,s3.370387856,s-0.625531252,s-113.649121250
011_9,s2.898674050,s-0.647722328,s112.857119918
011_10,s3.771348708,s-0.118320397,s-120.474861454
012_0,s2.759240283,s0.308343850,s46.726072722
012_1,s2.429713252,s1.143543415,s-136.554587497
012_2,s3.365113312,s1.065851730,s62.154570469
012_3,s2.901646442,s-0.709513837,s50.143408926
012_4,s2.796241345,s-0.050775100,s-120.205534011
012_5,s3.630327405,s-0.105826394,s59.775044766
012_6,s3.165355651,s0.592820498,s-120.205534011
012_7,s4.006212788,s0.528995818,s59.775044766
012_8,s4.044938518,s1.202624962,s-139.983647014
012_9,s3.521470008,s-0.602122260,s-118.982009832
012_10,s4.401347444,s-0.697991497,s59.775044766
012_11,s3.924681260,s0.002065602,s-120.205534011
013_0,s2.864415136,s0.501920206,s63.915018176
013_1,s2.421286408,s1.162007778,s-115.512696436
013_2,s2.360640093,s-0.530058030,s-125.778310360
013_3,s3.358351514,s1.083648720,s66.926610178
013_4,s3.272577379,s-0.724245738,s60.201511526
013_5,s2.795534678,s-0.028363421,s-119.779067251
013_6,s3.631014527,s-0.078802281,s60.201511526
013_7,s3.165739026,s0.616922076,s-119.779067251
013_8,s4.005809605,s0.561725826,s60.201511526
013_9,s3.829334107,s1.173445384,s-120.788088039
013_10,s3.567665446,s-0.611550162,s-119.779067251
013_11,s4.411353209,s-0.660359243,s58.723713160
013_12,s3.944317308,s0.060949096,s-117.860842342
014_0,s0.216413634,s-0.213976530,s67.000622269
014_1,s-0.624922846,s-0.257503105,s-112.979956508
014_2,s-0.340254048,s0.420665596,s-112.979956508
014_3,s0.505226371,s0.466444186,s67.000622269
014_4,s0.216070223,s-0.750381536,s-112.979956508
014_5,s-0.062445964,s-0.894505365,s67.000622269
014_6,s1.061550641,s-0.704602947,s67.000622269
014_7,s0.504882959,s-0.069960821,s-112.979956508
014_8,s1.350363378,s-0.024182232,s67.000622269
014_9,s0.793695696,s0.610459895,s-112.979956508
014_10,s1.061207230,s-1.241007954,s-112.979956508
014_11,s0.772737903,s-1.385023663,s67.000622269
014_12,s-0.217442919,s-1.336952387,s-112.979956508
014_13,s1.632781379,s0.655213979,s67.000622269
015_0,s0.173419469,s2.292915362,s148.016889768
015_1,s-0.519549298,s1.979148024,s-31.963689009
015_2,s-0.413388078,s2.830789285,s148.016889768
015_3,s-1.132431030,s2.374753522,s-31.963689009
015_4,s0.634889944,s2.079064324,s-31.963689009
015_5,s-0.992077845,s3.272937580,s151.174855666
015_6,s0.866745994,s2.994456951,s148.256631398
015_7,s0.152213222,s2.542682848,s-31.963689009
015_8,s0.233932209,s3.376144751,s148.016889768
015_9,s-0.508052693,s3.131091877,s-31.963689009
015_10,s-0.423545996,s3.967033214,s148.016889768
015_11,s-1.112590150,s3.682736650,s-30.834710463
015_12,s0.763693530,s3.295561427,s-31.963689009
015_13,s0.865535320,s4.150925506,s144.715650438
015_14,s0.107452090,s3.690949272,s-31.963689009
016_0,s0.252956939,s0.183926132,s147.333052438
016_1,s0.152532989,s-0.655272621,s-32.647526339
016_2,s-0.469310738,s-0.261125770,s-32.647526339
016_3,s-0.366155677,s0.578197969,s147.333052438
016_4,s0.774149908,s0.089736391,s-32.647526339
016_5,s0.872034782,s-0.210635594,s147.333052438
016_6,s0.872618273,s0.927416123,s147.333052438
016_7,s0.153753003,s0.485964333,s-32.647526339
016_8,s0.249777863,s1.322053259,s147.333052438
016_9,s-0.469100534,s0.883625187,s-32.647526339
016_10,s1.379710317,s0.792912061,s-33.532126970
016_11,s1.491266761,s0.436221227,s145.936436602
016_12,s1.256838945,s-0.442891976,s-35.313739500
016_13,s-0.429786497,s1.679771775,s146.904827271
016_14,s1.526522428,s1.652921372,s146.291979950
016_15,s0.795187373,s1.214672912,s-32.647526339
017_0,s0.004841184,s-2.272204001,s-9.784736235
017_1,s0.729139862,s-2.380670936,s-9.784736235
017_2,s1.219722955,s-1.693664556,s170.234684988
017_3,s1.458877064,s-2.512777171,s-9.784736235
017_4,s1.949460157,s-1.825770792,s170.234684988
017_5,s0.203358956,s-2.509419855,s170.234684988
017_6,s2.181143498,s-2.640262593,s-9.856654967
017_7,s0.444703004,s-3.315586181,s-9.784736235
017_8,s0.935286097,s-2.628579801,s170.234684988
017_9,s1.168655586,s-3.438709121,s-9.784736235
017_10,s1.660931593,s-2.759024969,s170.234684988
017_11,s1.898774518,s-3.571652534,s-9.784736235
017_12,s2.389711950,s-2.886474465,s170.234684988
017_13,s0.102717190,s-4.067801280,s-6.664168587
017_14,s0.653576362,s-3.556682137,s170.234684988
017_15,s0.883810036,s-4.371438335,s-9.784736235
017_16,s1.372699972,s-3.677484217,s170.234684988
018_0,s0.914043860,s2.080254379,s146.372962009
018_1,s0.185335429,s1.639761815,s-33.607616768
018_2,s0.295400341,s2.472241429,s146.372962009
018_3,s-0.431019320,s2.042167001,s-33.607616768
018_4,s-0.318662093,s2.888048800,s146.372962009
018_5,s-1.032005153,s2.280294851,s-32.029824153
018_6,s0.828354861,s2.377471577,s-33.607616768
018_7,s-0.925738467,s3.438768178,s154.874827478
018_8,s0.930354509,s3.211538324,s146.372962009
018_9,s0.201251584,s2.777763793,s-33.607616768
018_10,s0.321073180,s3.617649556,s146.372962009
018_11,s-0.403935127,s3.194956799,s-33.607616768
018_12,s-0.286716617,s4.041254865,s146.399901689
