id,x,y,deg
001_0,s18.505152593,s28.313759023,s-44.997617545
002_0,s-1.359644023,s-1.446218756,s112.730972348
002_1,s-1.885551299,s-1.138455519,s-66.985502859
003_0,s2.485796933,s1.859170317,s-118.743860766
003_1,s3.130489161,s1.187383164,s60.165201695
003_2,s2.262651076,s1.279850520,s-120.249543929
004_0,s-1.649416350,s0.429087753,s35.958787060
004_1,s-1.621109022,s-0.054794146,s65.752008432
004_2,s-1.261844315,s0.859817621,s-157.063859842
004_3,s-1.191798312,s-0.198388535,s19.395414881
005_0,s0.928566981,s-2.605811539,s24.255773315
005_1,s1.431467106,s-1.649813575,s37.154660296
005_2,s1.711765887,s-1.881924994,s-173.140329398
005_3,s1.764296938,s-1.500053944,s-49.673385906
005_4,s0.866856246,s-1.662974142,s-160.199776413
006_0,s-0.151519205,s0.447694085,s-25.119363918
006_1,s-0.445628676,s0.063102545,s16.989259117
006_2,s0.401084875,s0.392392938,s156.234301552
006_3,s-0.229448203,s-0.398287277,s-22.333123688
006_4,s0.677775405,s0.991463408,s-174.719716835
006_5,s0.586308835,s-0.289314373,s-32.853051706
007_0,s-0.686780176,s-0.166283657,s-16.897656363
007_1,s-1.043029059,s-0.351698247,s35.842195239
007_2,s-0.130478998,s-0.144213372,s164.456009107
007_3,s-0.607092383,s-1.000136855,s-0.849156787
007_4,s-0.195537858,s0.684688383,s177.059034409
007_5,s0.144881816,s-0.994512353,s-5.968044422
007_6,s0.210828536,s0.032695518,s-11.961266069
008_0,s-0.031252251,s-0.265437264,s147.767678979
008_1,s0.546126233,s-0.386861923,s0.337762556
008_2,s-0.569461969,s-0.134208063,s-33.585986491
008_3,s0.175034380,s0.551652979,s147.767678979
008_4,s-0.515269601,s0.514412725,s42.577519320
008_5,s0.769786297,s0.348052290,s-16.444900747
008_6,s0.147297424,s-0.753295251,s-111.539396300
008_7,s-0.752711262,s-0.800318018,s16.483316690
009_0,s-0.014755849,s-0.187247442,s147.759916423
009_1,s0.557441629,s-0.307017242,s0.330000000
009_2,s-0.553626547,s-0.057818829,s-33.593749047
009_3,s0.226020528,s0.608064727,s147.759916423
009_4,s-0.685260714,s0.386562715,s11.126333969
009_5,s-0.117747831,s0.858262090,s-36.866830066
009_6,s0.945828712,s0.118136261,s-28.998457078
009_7,s0.642047117,s0.679661521,s-33.593749047
009_8,s-0.677863284,s-0.614980111,s20.662583761
010_0,s0.050512889,s-0.199359950,s143.750608445
010_1,s0.598821278,s-0.353136263,s-2.337285909
010_2,s-0.503869401,s-0.085865852,s-33.940853737
010_3,s0.337136071,s0.632087383,s145.092630514
010_4,s-0.598262930,s0.475900999,s-1.820848516
010_5,s-0.206377527,s0.726839700,s-37.603871752
010_6,s0.804566420,s0.484648585,s-12.992357223
010_7,s0.201810132,s-0.686804126,s-116.919361083
010_8,s-0.850958095,s-0.799327669,s-45.506452903
010_9,s-0.900882142,s-0.345078168,s4.630077929
011_0,s-0.561771974,s-0.061484142,s-33.019868461
011_1,s-0.968851590,s-0.325546945,s0.903880586
011_2,s-0.016999053,s-0.195423546,s148.333797009
011_3,s-0.806564693,s-0.920521452,s-33.019868461
011_4,s0.162110600,s0.632915323,s151.625863421
011_5,s0.294748157,s-1.276312506,s11.571235895
011_6,s0.548395314,s-0.301463568,s0.903880586
011_7,s-0.835950645,s-1.453076364,s39.862082265
011_8,s-0.249857049,s-0.973332024,s153.999769164
011_9,s0.967175660,s0.240088043,s50.844974895
011_10,s0.617612403,s-0.941224306,s-29.790673773
012_0,s-0.558623156,s-0.061434604,s-33.957911282
012_1,s-0.969971243,s-0.318797634,s-0.034162235
012_2,s-0.018814780,s-0.200949270,s147.395754188
012_3,s-0.802678323,s-0.861864107,s-33.957911282
012_4,s0.267944294,s0.569057343,s143.015396641
012_5,s0.311423868,s-1.110983523,s-0.034162235
012_6,s0.515699177,s-0.327831703,s-6.947193372
012_7,s-1.207673077,s-0.926157356,s18.095045568
012_8,s-0.266950046,s-0.992223187,s147.395754188
012_9,s-1.238119381,s0.578965826,s174.970950023
012_10,s0.523107077,s-1.532600095,s-31.427737132
012_11,s-1.276665331,s-1.412613085,s-65.010908837
013_0,s-0.048305208,s0.611175683,s-121.556818592
013_1,s-0.343528059,s0.968524540,s-87.450000000
013_2,s-0.161367015,s0.065394816,s59.979916423
013_3,s-0.900494863,s0.773377153,s-121.373749047
013_4,s0.600679243,s-0.197630638,s51.475987808
013_5,s-0.992658306,s-0.233992445,s-96.342579770
013_6,s-0.112654677,s-0.262093327,s-125.224779476
013_7,s-1.169381960,s1.168728332,s-87.450000000
013_8,s-1.007460811,s0.231496311,s59.979916423
013_9,s0.399608866,s1.241703121,s26.171143688
013_10,s-1.520891011,s0.109914982,s156.595673600
013_11,s-1.641396030,s1.080041690,s-129.629889052
013_12,s-0.642777318,s1.606208383,s83.396551430
014_0,s-0.562304760,s-0.056403964,s-33.537752587
014_1,s-0.971754521,s-0.316776526,s0.385996460
014_2,s-0.021487824,s-0.191956417,s147.815912883
014_3,s-0.800483745,s-0.858601624,s-33.537752587
014_4,s0.207744588,s0.639161421,s150.065659878
014_5,s0.319562433,s-1.108669953,s0.385996460
014_6,s0.528784525,s-0.312872726,s-1.337622880
014_7,s-1.209933507,s-1.118974184,s0.385996460
014_8,s-0.259666810,s-0.994154077,s147.815912883
014_9,s-1.422236555,s0.127811815,s0.385996460
014_10,s0.327239854,s-1.572148371,s-51.210811073
014_11,s-1.038662730,s-1.660799282,s-33.537752587
014_12,s-1.566067165,s-0.261361732,s165.908140232
014_13,s0.019252302,s-1.527199353,s120.129497847
015_0,s-0.560642881,s-0.071046535,s-32.043631356
015_1,s-0.963164379,s-0.342006720,s1.880117691
015_2,s-0.016475374,s-0.192451435,s149.310034114
015_3,s-0.777824080,s-0.879181821,s-32.043631356
015_4,s0.224649647,s0.590743147,s143.972626615
015_5,s0.348361665,s-1.099960619,s1.880117691
015_6,s0.565542863,s-0.291825335,s-1.187624711
015_7,s-1.180345578,s-1.150142005,s1.880117691
015_8,s-0.233656574,s-1.000586721,s149.310034114
015_9,s-1.336368612,s0.499553822,s137.362052382
015_10,s0.495017282,s-1.540923331,s-34.051087842
015_11,s-0.995005280,s-1.687317105,s-32.043631356
015_12,s-1.538366194,s-0.241950994,s152.967868568
015_13,s0.121396194,s-1.907842235,s1.880117691
015_14,s-1.429603033,s-1.789434108,s32.358823241
016_0,s-0.560178172,s-0.074622151,s-31.678065448
016_1,s-0.960962674,s-0.348145022,s2.245683599
016_2,s-0.015247144,s-0.192552635,s149.675600022
016_3,s-0.772198817,s-0.884126665,s-31.678065448
016_4,s0.200848705,s0.610398565,s149.675600022
016_5,s0.355372637,s-1.097715584,s2.245683599
016_6,s0.567393281,s-0.288211070,s2.245683599
016_7,s-1.172983319,s-1.157649536,s2.245683599
016_8,s-0.227267789,s-1.002057150,s149.675600022
016_9,s-0.708050142,s0.471371339,s65.364372603
016_10,s0.510642957,s-1.607862197,s-31.678065448
016_11,s-0.984219462,s-1.693631179,s-31.678065448
016_12,s-1.418989645,s0.024495702,s149.675600022
016_13,s0.137615626,s-1.920902826,s2.461480865
016_14,s-1.423051037,s-1.959891571,s-7.370693724
016_15,s0.738420775,s-0.805261535,s-32.342309203
017_0,s-0.562936490,s-0.049704712,s-34.219978470
017_1,s-0.975457432,s-0.305183577,s-0.296229423
017_2,s-0.023771889,s-0.191686959,s147.133687000
017_3,s-0.810650203,s-0.849009554,s-34.219978470
017_4,s0.234242225,s0.590798434,s142.389591103
017_5,s0.306339061,s-1.112396329,s-0.296229423
017_6,s0.554052773,s-0.313091489,s-0.296229423
017_7,s-1.223171145,s-1.104488418,s-0.296229423
017_8,s-0.274575993,s-0.987239314,s147.133687000
017_9,s-1.302941075,s0.595710747,s147.133687000
017_10,s0.436824781,s-1.625771556,s-34.219978470
017_11,s-1.058363917,s-1.648314394,s-34.219978470
017_12,s-1.593279438,s-0.352289575,s178.456031026
017_13,s0.058625348,s-1.911701170,s-0.296229423
017_14,s-1.470884859,s-1.903793258,s-0.296229423
017_15,s0.686663855,s-0.830143004,s-33.773396744
017_16,s-0.523263954,s-1.779014628,s147.133687000
018_0,s-0.025762871,s-0.191429536,s146.538182461
018_1,s0.550768785,s-0.318833030,s-0.891733962
018_2,s-0.563422682,s-0.043851244,s-34.815483009
018_3,s0.230244899,s0.605257562,s146.538182461
018_4,s-0.722568848,s0.501658255,s-0.891733962
018_5,s-0.307414912,s0.752835855,s-34.815483009
018_6,s0.806776556,s0.477854069,s-0.891733962
018_7,s0.709914952,s-0.864342529,s-34.815483009
018_8,s-0.819430453,s-0.840538343,s-34.815483009
018_9,s0.965922722,s-0.067655429,s-34.815483009
018_10,s-0.978576618,s-0.295028845,s-0.891733962
018_11,s-0.284311989,s-0.979488885,s146.538182461
018_12,s0.306684291,s-1.142115750,s-0.891733962
018_13,s1.118985474,s0.976668498,s-43.396177920
018_14,s-1.216530100,s-1.092211170,s-0.891733962
018_15,s1.248275207,s-0.942625609,s149.589801527
018_16,s0.486145712,s1.395072935,s146.538182461
018_17,s-1.042999341,s1.371725008,s138.579689511
019_0,s-0.057326136,s0.562211494,s-123.443780621
019_1,s-0.318369893,s0.971233663,s-89.520031574
019_2,s-0.191991402,s0.021172964,s57.909884849
019_3,s-0.859913358,s0.799074459,s-123.443780621
019_4,s0.602674299,s-0.217461755,s56.758234673
019_5,s-1.108144341,s-0.321380354,s-89.520031574
019_6,s-0.305557120,s-0.558243318,s-89.520031574
019_7,s-1.120957115,s1.208096628,s-89.520031574
019_8,s-0.994578624,s0.258035929,s57.909884849
019_9,s0.406544717,s1.229154738,s18.860119983
019_10,s-1.649687806,s-0.493539558,s-123.443780621
019_11,s-1.662500579,s1.035937424,s-123.443780621
019_12,s-0.205317610,s1.539914148,s57.909884849
019_13,s-1.910731563,s-0.084517390,s-89.520031574
019_14,s-1.922962999,s1.442776685,s-89.520031574
019_15,s-0.847100585,s-0.730402523,s-123.443780621
019_16,s-1.790337487,s0.496297512,s57.909884849
019_17,s-1.736240341,s-1.049141417,s64.549326217
019_18,s-0.010039039,s-0.919005895,s-123.897746918
020_0,s-0.562595179,s-0.053429530,s-33.840752274
020_1,s-0.973416148,s-0.311633150,s0.082996773
020_2,s-0.022502650,s-0.191840099,s147.512913196
020_3,s-0.805013110,s-0.854356405,s-33.840752274
020_4,s0.227201444,s0.593772768,s142.378645601
020_5,s0.313694966,s-1.110344398,s0.082996773
020_6,s0.556112895,s-0.309417523,s0.082996773
020_7,s-1.215834078,s-1.112560025,s0.082996773
020_8,s-0.264920581,s-0.992766975,s147.512913196
020_9,s-1.303274264,s0.595697840,s147.512913196
020_10,s0.482098004,s-1.653067653,s-33.840752274
020_11,s-1.047431040,s-1.655283280,s-33.840752274
020_12,s-1.580721015,s-0.388472890,s136.839107306
020_13,s0.071277035,s-1.911271273,s0.082996773
020_14,s-1.458252009,s-1.913486900,s0.082996773
020_15,s0.724515935,s-0.852140779,s-33.840752274
020_16,s-0.507338512,s-1.793693849,s147.512913196
020_17,s1.022190533,s-1.791478223,s147.512913196
020_18,s0.949947909,s0.010625647,s-25.540236343
020_19,s0.194572102,s-2.430219291,s-33.840752274
021_0,s-0.562640865,s-0.052946271,s-33.889966297
021_1,s-0.973683465,s-0.310796922,s0.033782750
021_2,s-0.022667423,s-0.191820700,s147.463699173
021_3,s-0.805746659,s-0.853664627,s-33.889966297
021_4,s0.220836122,s0.600007492,s143.972626615
021_5,s0.312741123,s-1.110613436,s0.033782750
021_6,s0.555846917,s-0.309895080,s0.033782750
021_7,s-1.216789260,s-1.111515278,s0.033782750
021_8,s-0.265773217,s-0.992539056,s147.463699173
021_9,s-1.301381651,s0.523715277,s131.716221847
021_10,s0.480677929,s-1.653481140,s-33.889966297
021_11,s-1.048852454,s-1.654382982,s-33.889966297
021_12,s-1.535946353,s-0.176733983,s147.463699173
021_13,s0.069635329,s-1.911331791,s0.033782750
021_14,s-1.459895054,s-1.912233633,s0.033782750
021_15,s0.723783724,s-0.852762785,s-33.889966297
021_16,s-0.508879012,s-1.793257411,s147.463699173
021_17,s1.020651371,s-1.792355569,s147.463699173
021_18,s0.923339418,s-0.015927082,s-33.889966297
021_19,s0.237571964,s-2.453910341,s-33.889966297
021_20,s-1.364437965,s-2.449387048,s-33.889966297
022_0,s-0.563868882,s-0.037682009,s-35.442592463
022_1,s-0.965752254,s-0.283348801,s-1.518843416
022_2,s-0.027856506,s-0.191136098,s145.911073007
022_3,s-0.828580985,s-0.831519408,s-35.442592463
022_4,s0.242560667,s0.591850938,s145.911073007
022_5,s0.282534097,s-1.118679444,s-1.518843416
022_6,s0.547246198,s-0.324842046,s-1.518843416
022_7,s-1.221752326,s-1.096014949,s-1.518843416
022_8,s-0.292568608,s-0.984973497,s145.911073007
022_9,s-1.280674158,s0.541304239,s130.359644340
022_10,s0.435700180,s-1.665898108,s-35.442592463
022_11,s-1.068586243,s-1.643233614,s-35.442592463
022_12,s-1.516577160,s-0.143008102,s146.886500071
022_13,s0.042528838,s-1.930393649,s-1.518843416
022_14,s-1.486464428,s-1.889852347,s-1.518843416
022_15,s0.700412282,s-0.872060710,s-35.442592463
022_16,s-0.532036200,s-1.793135801,s145.911073007
022_17,s0.971712556,s-1.819352197,s145.911073007
022_18,s0.965124383,s-0.078223311,s-35.442592463
022_19,s0.177024877,s-2.463744538,s-35.442592463
022_20,s-1.431058731,s-2.390163194,s-41.425565337
022_21,s1.231052009,s-0.979903740,s147.017068506
023_0,s-0.563420799,s-0.043875428,s-34.813023649
023_1,s-0.978563954,s-0.295070849,s-0.889274602
023_2,s-0.025754654,s-0.191430642,s146.540641821
023_3,s-0.819394373,s-0.840573516,s-34.813023649
023_4,s0.237128122,s0.592814119,s144.004641257
023_5,s0.294808898,s-1.115507475,s-0.889274602
023_6,s0.550782470,s-0.318809389,s-0.889274602
023_7,s-1.234537527,s-1.091768935,s-0.889274602
023_8,s-0.281728227,s-0.988128730,s146.540641821
023_9,s-1.296848175,s0.529308342,s129.672356883
023_10,s0.453978478,s-1.661010142,s-34.813023649
023_11,s-1.075367947,s-1.637271603,s-34.813023649
023_12,s-1.548450658,s-0.170312755,s146.540641821
023_13,s0.025484572,s-1.911117983,s-5.430378104
023_14,s-1.490511101,s-1.888467022,s-0.889274602
023_15,s0.709952052,s-0.864312056,s-34.813023649
023_16,s-0.537701801,s-1.784826816,s146.540641821
023_17,s0.991644624,s-1.808565356,s146.540641821
023_18,s0.965925625,s-0.067613968,s-34.813023649
023_19,s0.198004905,s-2.457708229,s-34.813023649
023_20,s-1.331341520,s-2.433969689,s-34.813023649
023_21,s1.331844875,s-0.901451359,s150.170218278
023_22,s-0.211811047,s-2.693218406,s-0.889274602
024_0,s-0.564535866,s-0.025832278,s-36.645910033
024_1,s-0.987500966,s-0.263621054,s-2.722160986
024_2,s-0.031864280,s-0.190508951,s144.707755437
024_3,s-0.845860422,s-0.813935575,s-36.645910033
024_4,s0.254050386,s0.587243326,s144.707755437
024_5,s0.258979175,s-1.124366044,s-2.722160986
024_6,s0.540303730,s-0.336262747,s-2.722160986
024_7,s-1.268825522,s-1.051724351,s-2.722160986
024_8,s-0.313188836,s-0.978612249,s144.707755437
024_9,s-1.229994905,s0.477540479,s115.358104632
