id,x,y,deg
001_0,s-2.146118419,s19.899204898,s45.006939002
002_0,s0.741140611,s0.382159585,s-114.126155151
002_1,s0.640148850,s0.775317312,s-67.990621114
003_0,s0.204202482,s0.068040498,s8.088075204
003_1,s-0.382797384,s0.071450520,s13.478994524
003_2,s-0.239306980,s0.937383620,s-166.521005476
004_0,s-0.323026833,s-0.543567555,s-81.872317653
004_1,s-0.336224896,s-0.006413573,s-66.740622269
004_2,s0.667078120,s-0.238744673,s84.071414031
004_3,s0.534479471,s-0.762291493,s99.144406053
005_0,s0.797498009,s2.617075939,s-66.370622269
005_1,s1.081705553,s2.054157890,s-23.059628163
005_2,s0.724166253,s1.852026135,s119.068656123
005_3,s0.675902129,s2.384367901,s112.922895698
005_4,s0.983948331,s1.511991747,s-55.485196791
006_0,s0.595454047,s0.529570692,s-5.078398521
006_1,s-0.195313446,s0.599844314,s-5.078398521
006_2,s0.260912734,s1.249348732,s174.921601479
006_3,s0.814515969,s0.298196843,s-155.702681792
006_4,s-0.417305594,s0.405656335,s158.399088932
006_5,s0.300089978,s0.341364134,s159.814997473
007_0,s0.007447107,s0.588919325,s97.814187398
007_1,s0.150272975,s-0.182446351,s97.814187398
007_2,s-0.619096390,s0.099824954,s-82.185812602
007_3,s-0.288735870,s1.017692026,s-82.155189468
007_4,s0.566065212,s-0.252616381,s-123.605998311
007_5,s0.371338271,s0.238195607,s-82.185812602
007_6,s0.558062590,s0.668881079,s-31.449113416
008_0,s0.631643979,s-2.920343751,s26.398505217
008_1,s-0.493132264,s-3.478362614,s17.950698934
008_2,s-0.064867002,s-2.467853552,s-170.982370293
008_3,s0.470686561,s-3.743006934,s-158.410715375
008_4,s0.869749741,s-3.106557943,s-173.074578692
008_5,s0.154947223,s-3.276888843,s168.668617420
008_6,s1.055138848,s-2.523770780,s-149.854520554
008_7,s-0.333857550,s-3.783040995,s151.618577273
009_0,s-0.205532295,s-0.366848113,s-88.698408026
009_1,s-0.223565456,s0.426830924,s-88.698408026
009_2,s0.472613131,s0.045604396,s91.301591974
009_3,s-0.486054346,s0.723385977,s100.376705500
009_4,s0.650795526,s0.717713706,s90.988182893
009_5,s-0.526765897,s0.087966992,s86.842347236
009_6,s-0.640412068,s-0.371442756,s107.902405880
009_7,s-0.351818033,s-0.873342211,s93.072350680
009_8,s0.057576722,s-0.865405692,s-78.984316371
010_0,s-0.152422901,s0.017104988,s87.272849349
010_1,s-0.190269136,s-0.777420878,s87.272849349
