id,x,y,deg
001_0,s0.064699365,s1.170648065,s44.999658782
002_0,s-1.267222476,s-0.414843914,s159.645672944
002_1,s-0.961911622,s-0.958848146,s-18.736872495
003_0,s0.189310508,s-0.041442586,s88.706052734
003_1,s-0.717201364,s-0.278449829,s-94.183950731
003_2,s-0.147308043,s0.364768902,s66.380622269
004_0,s0.055768459,s0.179500677,s153.517228486
004_1,s0.104467319,s-0.612808768,s153.517228486
004_2,s-0.606888850,s-0.577243601,s-0.823459336
004_3,s0.347726320,s-0.504254885,s-31.346884325
005_0,s-0.665055050,s0.517017929,s-3.626882480
005_1,s-0.081652016,s0.360104717,s-8.403304023
005_2,s-1.180117150,s0.354768202,s2.845629002
005_3,s-0.221968630,s1.167820819,s-3.626882480
005_4,s-1.064151024,s1.164200066,s3.828364801
006_0,s0.190217937,s0.906764362,s19.212330034
006_1,s0.793753285,s0.487276551,s5.950929706
006_2,s-0.085213623,s0.547844615,s49.784129915
006_3,s0.175162822,s1.689681133,s-9.708637222
006_4,s-0.384932293,s1.434024016,s29.412900372
006_5,s0.620700160,s1.308057904,s-15.559890883
007_0,s0.102669773,s0.166507232,s-82.985377447
007_1,s-0.668264665,s-0.106079387,s-86.954266992
007_2,s-0.536630523,s0.459074767,s-75.943494896
007_3,s0.506587276,s-0.228998659,s-97.681129029
007_4,s0.438297475,s0.633327428,s-70.226395855
007_5,s0.033125306,s-0.361522794,s-126.273653691
007_6,s-0.113301738,s1.011640188,s-68.120622269
008_0,s-0.131321565,s0.430227621,s-0.280586630
008_1,s0.387071694,s-0.358091791,s11.749107477
008_2,s-0.330080512,s-0.368808620,s-0.280586630
008_3,s0.271078211,s1.110512780,s-0.280586630
008_4,s-0.367513566,s1.163614804,s22.532802512
008_5,s0.666857209,s0.426318780,s-0.280586630
008_6,s-0.646244778,s0.184974321,s32.455572366
008_7,s0.749401035,s-0.044389963,s-52.252572951
009_0,s0.062452428,s0.041767554,s-89.043483804
009_1,s-0.616993116,s-0.371038085,s-88.860260567
009_2,s-0.615423671,s0.444872735,s-85.117690630
009_3,s0.755745490,s-0.305912268,s-100.976578570
009_4,s0.799111336,s0.291392920,s-65.486220461
009_5,s0.075777050,s-0.756309567,s-89.043483804
009_6,s0.281297964,s0.678964799,s-66.370622269
009_7,s-0.516883082,s-1.011269669,s-109.992539322
009_8,s0.777001367,s-1.036452616,s-108.580930134
010_0,s0.544302870,s0.204643501,s-2.251161277
010_1,s0.800684156,s-0.625276688,s-2.184760603
010_2,s0.068400247,s0.111041893,s58.438711049
010_3,s0.975476708,s0.940922421,s-0.890269517
010_4,s0.133753877,s0.727407207,s10.715488507
010_5,s1.197516569,s0.137942279,s1.274234639
010_6,s-0.373713612,s0.784214753,s20.512003502
010_7,s1.448560544,s-0.534694397,s-29.735024027
