id,x,y,deg
001_0,s-1.792469365,s11.438963881,s45.005540599
002_0,s-0.386374388,s0.172187735,s19.809077221
002_1,s0.048181571,s0.066805807,s-19.810632723
003_0,s-1.322937788,s-0.430106743,s-68.301282375
003_1,s-1.694939028,s-0.045712595,s-66.370622269
003_2,s-1.679276552,s-0.728105481,s-104.187415603
004_0,s2.627823708,s-0.873953525,s-104.551305582
004_1,s2.065355355,s-0.225986493,s-132.509591197
004_2,s2.136742322,s-0.881187628,s-145.615448217
004_3,s2.625642065,s-0.300713124,s-65.994741419
005_0,s0.913589714,s-0.557919446,s120.826217384
005_1,s0.962019788,s-0.223712821,s-33.165032030
005_2,s1.333783454,s-0.771516562,s143.160626959
005_3,s0.507241542,s0.136885933,s117.983167397
005_4,s0.125480025,s-0.561809135,s-59.173782616
006_0,s0.243636656,s-0.361423520,s-75.542882208
006_1,s-0.275169425,s-0.194308450,s-57.381529033
006_2,s-0.100963709,s-0.707437830,s-108.198069920
006_3,s0.262116643,s0.394008911,s-49.002525914
006_4,s0.797531921,s0.078985194,s-44.797367294
006_5,s0.899960124,s-0.514710001,s-132.498033355
007_0,s0.090176795,s0.305829274,s1.796539909
007_1,s-0.280333891,s-0.381181283,s3.022413766
007_2,s0.514204873,s-0.353655932,s1.796539909
007_3,s-0.599872072,s0.257029157,s33.905053614
007_4,s-0.388985129,s0.687430842,s4.329302668
007_5,s0.548338106,s0.823328435,s21.747451306
007_6,s0.733590303,s0.403363003,s-27.677539220
008_0,s0.019906750,s0.101568578,s3.856105750
008_1,s-0.330503162,s-0.612322211,s3.856105750
008_2,s0.378388469,s-0.664902281,s13.435892958
008_3,s-0.773545765,s0.048087068,s3.856105750
008_4,s-0.422933359,s0.758973652,s3.856105750
008_5,s0.275787742,s0.802571565,s-19.397232531
008_6,s0.542368601,s0.231589768,s-35.607683693
008_7,s-1.055056135,s-0.418740728,s26.867859194
009_0,s0.038530430,s0.159180010,s0.722551978
009_1,s-0.349836877,s-0.533226360,s0.722551978
009_2,s0.172093574,s-0.771403661,s-28.297355939
