id,x,y,deg
001_0,s-4.481720948,s16.226024447,s45.005125863
002_0,s0.128811751,s0.188040893,s-22.934651482
002_1,s-0.271679386,s0.087673130,s20.365260681
003_0,s0.901209997,s0.103000585,s67.599813478
003_1,s0.836226814,s-0.382956115,s112.842034754
003_2,s0.334229151,s-0.017973148,s152.276674283
004_0,s0.121452965,s0.089046195,s-7.677835128
004_1,s-0.323933904,s0.160905300,s25.682282578
004_2,s-0.159980461,s-0.677599459,s-3.033243898
004_3,s0.601143606,s-0.172236566,s-23.335156553
005_0,s-2.269619549,s1.330546156,s175.182311219
005_1,s-1.917905625,s0.539580124,s-1.475348581
005_2,s-1.417696413,s0.147228947,s-1.722507028
005_3,s-1.375568324,s1.322540692,s-159.711182551
005_4,s-1.943799442,s0.082165909,s49.381967973
006_0,s1.888720892,s0.054203573,s-114.718935142
006_1,s2.256747045,s0.676975307,s-66.370622269
006_2,s1.501947110,s0.666840637,s-111.214269818
006_3,s1.491009944,s-0.168315366,s-164.740995599
006_4,s2.428605464,s0.271689582,s-103.406441284
006_5,s2.002020831,s-0.391993701,s-149.217053085
007_0,s0.446833625,s-0.275173892,s0.000000000
007_1,s-0.352412055,s-0.275173892,s0.000000000
007_2,s0.047199947,s-0.956105088,s0.000000000
007_3,s0.831066742,s-0.599564683,s-31.133501433
007_4,s0.047209832,s0.405733682,s0.000000000
007_5,s0.846786833,s0.306739416,s-13.430771985
007_6,s-0.755643037,s-0.537190007,s22.808486907
008_0,s0.302426304,s-0.160784283,s0.752159792
008_1,s-0.489759392,s-0.170370323,s0.752159792
008_2,s-0.044123976,s-0.935783959,s-16.148303232
008_3,s0.622920688,s-0.547356407,s-26.946437188
008_4,s-0.191079369,s0.424360869,s-31.394622763
008_5,s0.640758379,s0.374824182,s-28.654378579
008_6,s-0.920441870,s0.394333626,s-27.219415488
008_7,s-0.850534727,s-0.612911771,s14.863240010
009_0,s0.338084458,s0.086725534,s-0.050000000
009_1,s-0.461160918,s0.087423007,s-0.050000000
009_2,s-0.061467502,s-0.600832682,s-0.050000000
009_3,s0.732270036,s-0.606530367,s-0.050000000
009_4,s-0.109953295,s0.627713446,s-34.244234792
009_5,s0.797871582,s0.724108352,s6.249097251
009_6,s-0.712167064,s0.787350119,s21.837046933
009_7,s-0.689112002,s-0.566585352,s15.615444695
009_8,s0.971161877,s0.119954059,s-20.126840369
010_0,s0.255663323,s-0.105870649,s1.265949133
010_1,s-0.543387274,s-0.123528530,s1.265949133
010_2,s-0.129297854,s-0.796664660,s1.265949133
010_3,s0.715266543,s-0.565181964,s1.265949133
010_4,s-0.158816802,s0.567283388,s1.265949133
010_5,s0.893987876,s0.238290066,s-13.515985468
010_6,s-1.012525235,s0.099944078,s22.768339095
010_7,s-0.892408320,s-0.790199246,s25.175133374
010_8,s0.423855333,s0.773946163,s-7.919082207
010_9,s-0.755622762,s0.662496916,s12.851832326
011_0,s0.210681024,s0.244548833,s29.080675513
011_1,s-0.487808711,s-0.143917057,s29.080675513
011_2,s0.197857487,s-0.554593967,s29.080675513
011_3,s0.896347222,s-0.166128076,s29.080675513
011_4,s-0.469511876,s0.645384360,s29.080675513
011_5,s0.486003844,s0.783003478,s29.080675513
011_6,s-1.220665322,s0.172227997,s29.080675513
011_7,s-0.931644181,s-0.459247922,s58.955604126
011_8,s0.997205058,s0.532015442,s15.662622997
011_9,s0.878050386,s-0.955429493,s29.080675513
