id,x,y,deg
001_0,s-6.978405957,s12.219487693,s45.005560031
002_0,s0.655078726,s-0.086506253,s-113.523102530
002_1,s0.757300556,s0.320017525,s-66.360622269
003_0,s0.022983080,s-0.064427067,s20.439463428
003_1,s-0.358575787,s-0.435560338,s24.147054762
003_2,s0.309474778,s-0.436145974,s-14.995776151
004_0,s0.618241536,s-0.354310044,s-74.752364301
004_1,s0.015779366,s-0.221738387,s-56.716200766
004_2,s0.218243242,s-0.599601850,s-111.732597804
004_3,s0.633693942,s0.333606148,s-66.080972474
005_0,s-0.637571293,s1.021953853,s-14.010070051
005_1,s-1.140163484,s1.320923113,s-17.503896620
005_2,s-1.186342440,s0.498871385,s-13.012284947
005_3,s-0.156519969,s0.515088587,s-26.229312864
005_4,s-0.075100251,s1.293006263,s-10.158584113
006_0,s0.073573503,s0.768199114,s-5.323588592
006_1,s-0.566292366,s1.885600537,s-16.518970589
006_2,s0.221754947,s1.587703833,s17.243561305
006_3,s0.642261122,s1.854463905,s3.931750930
006_4,s-0.407698276,s1.068617924,s6.155430120
006_5,s0.617149096,s0.910593295,s-10.405920136
007_0,s-0.013076607,s0.469330468,s5.142304276
007_1,s-0.605287082,s-0.194583555,s-35.417373385
007_2,s0.412435868,s0.066071404,s-3.432002129
007_3,s-0.502176943,s0.472454326,s37.548645776
007_4,s-0.494057407,s1.022382490,s-22.835147968
007_5,s0.366713027,s1.031114783,s-7.682856256
007_6,s0.807041120,s0.575622102,s-32.375524498
008_0,s0.138816634,s0.175930302,s0.345631039
008_1,s-0.255099748,s-0.513044148,s0.345631039
008_2,s0.520807543,s-0.570329193,s21.006251229
008_3,s-0.657185378,s0.170493079,s0.345631039
008_4,s-0.255861354,s0.857523663,s3.446573997
008_5,s0.552718095,s0.827413150,s-3.603568406
008_6,s0.630999085,s0.185368724,s-28.074313609
008_7,s-0.988372620,s0.694670271,s33.719582462
009_0,s0.185303555,s-0.104028756,s-99.310473292
009_1,s-0.463032195,s0.249779950,s-87.218014209
009_2,s-0.561490046,s-0.383493688,s-99.310473292
009_3,s0.319316337,s0.668455774,s-99.310473292
009_4,s0.924660901,s0.212579041,s-116.705092012
009_5,s0.798976940,s-0.595806318,s-104.065966236
009_6,s0.305723758,s-0.705121673,s-129.760712261
009_7,s0.914437821,s0.895889135,s-66.241623023
009_8,s-0.443970686,s0.871313399,s-82.344139998
010_0,s-0.153401153,s-0.161244433,s-176.593300008
010_1,s0.201977272,s0.548637208,s3.406699992
010_2,s-0.590487476,s0.501463131,s3.406699992
010_3,s0.639063594,s-0.114070356,s3.406699992
010_4,s0.283685170,s-0.823951997,s3.406699992
010_5,s-0.372332060,s-0.883150392,s76.672076192
010_6,s-0.945865899,s-0.208418510,s3.406699992
010_7,s0.994442018,s0.595811285,s3.406699992
010_8,s0.851860364,s-0.347116502,s-176.593300008
010_9,s-0.235100103,s1.211194453,s-176.593300008
011_0,s0.140371626,s0.171957022,s-0.699841822
011_1,s-0.259524676,s-0.515218404,s-0.244222094
011_2,s0.536670975,s-0.516396247,s-0.244222094
011_3,s-0.657206325,s0.181699558,s-0.699841822
011_4,s-0.210350457,s0.719613524,s25.722508314
011_5,s0.573071046,s0.730771091,s24.310501780
011_6,s0.770213479,s0.234627945,s-21.988285605
011_7,s-1.215729311,s0.307659449,s3.812775300
011_8,s-1.057154883,s-0.511818501,s-0.244222094
011_9,s0.303712099,s-1.186763519,s14.323448469
011_10,s-0.627785410,s-1.195846149,s2.651068076
012_0,s0.183618499,s-0.126682487,s-85.561517967
012_1,s-0.532839161,s0.215716852,s-85.561517967
012_2,s-0.471111060,s-0.579528485,s-85.561517967
012_3,s0.123152985,s0.667677956,s-85.561517967
012_4,s0.682664903,s0.206929423,s-44.382438894
012_5,s0.592857325,s-0.605331063,s-79.800698512
012_6,s0.179371110,s-0.824840058,s-117.750266647
012_7,s0.520822691,s1.075252829,s-53.656922633
012_8,s-0.220891571,s0.947830546,s-36.847772532
012_9,s-1.119295380,s0.214765203,s-122.952535054
012_10,s-1.080130041,s0.842625305,s-97.592297286
012_11,s-0.906963522,s-0.865668404,s-108.626863837
013_0,s0.161866064,s0.115735521,s0.314396022
013_1,s-0.133733178,s-0.582296329,s9.246329931
013_2,s0.586656371,s-0.510265888,s0.026366057
013_3,s-0.665051850,s0.110328363,s0.314396022
013_4,s-0.273599462,s0.662027288,s-19.199455934
013_5,s0.502822621,s0.675507324,s-27.210091052
013_6,s0.998080761,s0.171433851,s0.903228487
013_7,s-0.632396670,s0.997715898,s55.514477007
013_8,s-0.854275420,s-0.337618551,s29.635524614
013_9,s0.077023571,s-1.186537318,s-32.428901013
013_10,s-0.645316871,s-1.193035227,s0.026366057
