id,x,y,deg
001_0,s-1.279030162,s8.303586724,s45.008856857
002_0,s-1.033325158,s0.152941070,s12.034108772
002_1,s-0.730578508,s0.724221123,s-168.001291634
003_0,s0.464258335,s-0.800254502,s76.829086641
003_1,s-0.335235313,s-0.226964636,s-113.916455712
003_2,s0.437403744,s-0.120937502,s66.370622269
004_0,s-1.433777970,s-1.378896165,s-19.551479731
004_1,s-0.829687815,s-0.863892407,s160.448520269
004_2,s-1.251427788,s-0.535264832,s-46.434177153
004_3,s-0.469881555,s-0.544195628,s-166.400795890
005_0,s-0.157863463,s-0.232885881,s-0.139766298
005_1,s0.277525900,s0.061107193,s-20.823978488
005_2,s-0.645696308,s0.104102688,s-28.244930653
005_3,s0.038979330,s-0.675119641,s-35.769513249
005_4,s-0.470141624,s-0.492752761,s47.696907445
006_0,s0.248444792,s-1.683601604,s65.072749920
006_1,s-0.205923601,s-0.984313853,s55.275575605
006_2,s0.602847697,s-0.658744507,s68.143031606
006_3,s-0.159608806,s-1.880175576,s112.185144212
006_4,s0.758258792,s-1.824154298,s118.241900415
006_5,s0.600033601,s-1.200812935,s67.512830558
007_0,s-0.010883260,s0.579664560,s-11.367327595
007_1,s0.513191744,s1.131381921,s-16.852241805
007_2,s-0.333636299,s1.107444739,s9.256886253
007_3,s0.307676373,s-0.059274915,s-12.598361758
007_4,s-0.342705142,s-0.169029858,s-9.157850424
007_5,s0.699251702,s0.628367137,s-36.128841292
007_6,s-0.673108127,s0.188564653,s24.206027428
008_0,s-0.014121986,s-0.025755012,s-0.276980284
008_1,s0.315844845,s0.561365864,s-32.582658339
008_2,s-0.541248001,s0.529665551,s-9.649222692
008_3,s-0.410202006,s-0.712030449,s0.051088459
008_4,s0.380741409,s-0.712557145,s-0.276980284
008_5,s0.782012242,s-0.029603728,s-0.276980284
008_6,s-0.779682028,s-0.036630657,s-50.009458521
008_7,s0.838812725,s-0.674710050,s-29.019580054
009_0,s-0.133302163,s0.118876040,s-88.601251605
009_1,s0.569124820,s-0.261028523,s-87.803575776
009_2,s0.707658067,s0.326509436,s-92.908375934
009_3,s-0.568636386,s0.562145257,s-84.962951648
009_4,s-0.519843155,s-0.385706349,s-83.994659929
009_5,s-0.114622122,s-0.823491079,s-87.803575776
009_6,s0.279923859,s0.535294661,s-62.006351669
009_7,s0.673925036,s-1.013674232,s-103.604553349
009_8,s-0.564088196,s-0.870341591,s-134.621246975
010_0,s-0.027678552,s-0.000388088,s-1.817491884
010_1,s0.383879672,s0.676587950,s-4.478656397
010_2,s-0.403646523,s0.697095409,s-0.897068252
010_3,s0.244525382,s-0.691695359,s-10.597543872
010_4,s-0.450384476,s-0.675065277,s-1.817491884
010_5,s0.765134265,s-0.027168822,s-1.817491884
010_6,s-0.831760941,s0.040939422,s-1.817491884
010_7,s0.761017871,s-0.659586750,s-35.948632514
010_8,s0.914453741,s0.846898534,s-0.420957542
010_9,s-0.952863961,s0.865406387,s-2.740042762
011_0,s-0.030099795,s0.001129415,s0.000000000
011_1,s0.370054239,s0.688316553,s0.000000000
011_2,s-0.295575988,s0.707132786,s32.800325387
011_3,s0.367536073,s-0.688837112,s0.000000000
011_4,s-0.424723396,s-0.692344081,s0.000000000
011_5,s0.766646995,s-0.000679945,s0.000000000
011_6,s-0.826676033,s-0.002888234,s-2.012649187
011_7,s0.951742445,s-0.800815635,s1.875967433
011_8,s0.945036461,s0.789730511,s-3.796280470
011_9,s-0.955044006,s0.804411394,s-2.263694582
011_10,s-0.972525356,s-0.598298854,s24.617264529
012_0,s0.148593184,s0.068792369,s-101.713511136
012_1,s0.719178197,s-0.465994087,s-101.713511136
012_2,s0.684385359,s0.436170606,s-89.443417325
012_3,s-0.477609425,s-0.024715146,s-128.787400458
012_4,s-0.574865893,s0.514019585,s-105.347776537
012_5,s0.090155236,s-0.635849009,s-116.930312774
012_6,s-0.008929521,s0.827525943,s-89.443417325
012_7,s-0.378690753,s-1.065991865,s-103.330789869
