id,x,y,deg
001_0,s-0.682956922,s5.894968930,s44.997270209
002_0,s0.164314975,s0.046660514,s-22.628316234
002_1,s-0.231918969,s0.149853839,s24.144012363
003_0,s1.412449276,s0.750825700,s8.594977221
003_1,s1.611072533,s1.329531317,s-31.548598459
003_2,s0.904239092,s1.173816268,s20.645229368
004_0,s-0.917374201,s-0.924951274,s-23.397820099
004_1,s-0.436260846,s-0.272709041,s-29.507772929
004_2,s-0.965397450,s-0.318586428,s21.930799845
004_3,s-0.468864336,s-0.788467892,s-67.457153943
005_0,s0.010708153,s0.026160940,s13.679579826
005_1,s0.085649185,s0.792666767,s-2.341628920
005_2,s-0.363834180,s0.825695282,s31.321786425
005_3,s0.650461500,s0.630327348,s-4.472108038
005_4,s0.602480915,s0.024016945,s28.805638915
006_0,s-0.271201113,s-0.868400983,s7.330011177
006_1,s0.112959304,s-0.388012622,s4.455939754
006_2,s-0.630529691,s-0.252573394,s34.624533153
006_3,s0.459059624,s-0.763060200,s-19.583906686
006_4,s0.362389759,s-1.356360765,s19.844070407
006_5,s-0.656696237,s-1.362010006,s7.330011177
007_0,s0.077434058,s0.986452793,s0.126791990
007_1,s0.504391417,s1.365039544,s-12.818812022
007_2,s-0.341585915,s1.421053108,s22.915716749
007_3,s0.521912891,s0.743412706,s-42.208295774
007_4,s0.259088524,s0.187162758,s1.722028912
007_5,s-0.330635807,s0.328110600,s0.126791990
007_6,s-0.658190795,s0.836956513,s34.707495784
008_0,s-0.154150272,s0.241435664,s-2.569906381
008_1,s0.287158308,s0.856303789,s-4.770064108
008_2,s-0.704145296,s0.738083054,s-17.552516923
008_3,s0.645891047,s0.205527064,s-6.164151137
008_4,s0.214490795,s-0.457670265,s-2.569906381
008_5,s-0.324500467,s-0.615585547,s-2.569906381
008_6,s-0.740491522,s-0.093699426,s-11.545601075
008_7,s0.812921036,s-0.615585547,s-2.569906381
009_0,s-0.046147756,s-0.646504301,s4.035474652
009_1,s0.300912539,s0.068405698,s4.035474652
009_2,s-0.461544261,s0.076150142,s8.944239809
009_3,s0.752713444,s-0.590145429,s4.035474652
009_4,s0.401846637,s-1.301910072,s4.035474652
009_5,s-0.416444674,s-1.412567795,s4.035474652
009_6,s-0.662322968,s-0.612257290,s18.496689738
009_7,s1.064696001,s-0.017814194,s-22.798434027
009_8,s1.084504037,s-1.200247935,s-7.939170558
010_0,s-0.053073253,s0.153541492,s1.245993560
010_1,s0.358292363,s-0.527418456,s1.245993560
010_2,s-0.188980193,s-0.166884859,s-168.573714924
010_3,s0.740161148,s0.168521020,s1.245993560
