id,x,y,deg
001_0,s-8.961890992,s-12.375584093,s135.000484260
002_0,s-0.549088589,s0.085011868,s66.370622269
002_1,s-0.999769684,s-0.376752318,s18.823103271
003_0,s-0.051307221,s1.126100514,s77.732530733
003_1,s0.057484745,s0.556038939,s99.732235516
003_2,s-0.542041076,s0.883835939,s147.240571131
004_0,s-0.256482397,s0.081206587,s42.460391379
004_1,s0.379170300,s0.348303003,s26.231736872
004_2,s0.561691129,s-0.124110028,s70.847650341
004_3,s-0.381870523,s0.910854599,s-143.922626615
005_0,s-0.560320969,s-1.261900349,s-173.479735905
005_1,s-1.015265048,s-1.345832319,s152.699945109
005_2,s-0.894097524,s-0.522053798,s163.891824230
005_3,s-0.027194198,s-1.682484099,s13.689627312
005_4,s-0.218575094,s-0.642127344,s119.857956243
006_0,s0.780921974,s-0.046490384,s-165.176919478
006_1,s0.155364718,s-0.545459499,s-109.335628376
006_2,s0.052193650,s0.313016979,s-147.532286774
006_3,s-0.147639607,s-0.104614363,s164.553451084
006_4,s0.601095493,s0.512224381,s60.150216310
006_5,s-0.295524830,s0.658673613,s158.783437200
007_0,s-0.220332725,s0.860906494,s-139.741486029
007_1,s-0.480053943,s0.330858068,s-125.250137986
007_2,s-1.070749353,s0.921183923,s-124.175679698
007_3,s0.164580721,s1.420139464,s63.302166882
007_4,s-0.631916715,s1.456806789,s-167.476157374
007_5,s-1.263027750,s1.749746172,s-162.857337161
007_6,s-1.004294698,s0.366059430,s128.400078844
008_0,s0.727860786,s0.355786230,s148.519132845
008_1,s0.162951674,s0.459254389,s155.319672803
008_2,s0.783838977,s1.178697801,s148.778782155
008_3,s1.597467546,s0.403180402,s159.741872721
008_4,s1.374875173,s0.799871208,s105.478304479
008_5,s1.418844690,s1.687238371,s155.729046101
008_6,s0.195805265,s1.101676143,s-3.249789289
008_7,s1.728316254,s0.980597217,s-21.909877131
009_0,s0.358308092,s-0.649709627,s43.752811281
009_1,s0.626072673,s-0.114821947,s55.620572153
009_2,s1.238907779,s-0.618439711,s65.158917537
009_3,s-0.094335672,s-1.122111514,s-81.995298135
009_4,s0.909797822,s-1.144241439,s21.660523578
009_5,s1.762483154,s-1.270332469,s43.758908013
009_6,s1.014429113,s0.011710450,s-94.708521728
009_7,s0.835793264,s-1.644569421,s63.386010266
009_8,s1.120141905,s-1.550771185,s-104.686197498
010_0,s0.642303082,s0.403922042,s146.114036012
010_1,s0.109085013,s0.509839800,s147.955686485
010_2,s0.605420014,s1.261932809,s155.652381396
010_3,s1.182301751,s-0.053868070,s5.563463859
010_4,s1.237545926,s0.956563844,s112.351903720
010_5,s1.220713430,s1.516139603,s12.855984947
010_6,s0.023877424,s1.235523905,s149.188799495
010_7,s1.752560715,s0.927777183,s155.392732086
010_8,s1.884158673,s1.651286591,s135.905056276
010_9,s0.713774453,s1.594388714,s39.624704218
011_0,s-0.055506282,s-0.249760817,s150.088917537
011_1,s0.544036968,s-0.614974816,s106.788439861
011_2,s0.719790672,s0.237631928,s142.293764765
011_3,s-0.685048282,s-0.164920278,s0.000000000
011_4,s0.071723213,s0.752497582,s164.694979022
011_5,s-0.737223712,s-0.576404118,s151.367013028
011_6,s-0.357284901,s0.999259463,s109.492806442
011_7,s1.181590195,s-0.567568742,s139.635094840
011_8,s1.159452916,s-0.186595843,s0.000000000
011_9,s0.786737498,s1.167277541,s150.088917537
011_10,s1.306402981,s0.816129314,s106.788439861
012_0,s0.644472097,s0.153849783,s139.357807335
012_1,s0.201099070,s0.711885097,s107.575518618
012_2,s0.724866051,s1.016808683,s148.636503409
012_3,s1.122871413,s-0.304496896,s-0.000000000
012_4,s1.281075134,s0.690620132,s105.595675043
012_5,s1.445942095,s1.612144185,s138.612477522
012_6,s0.094053803,s1.245999794,s-1.192764818
012_7,s1.765061381,s0.618337603,s150.142553737
012_8,s1.718261284,s0.945848997,s-15.519168027
012_9,s0.842395155,s1.942039939,s148.636503409
012_10,s-0.287504337,s1.981870817,s170.922178575
012_11,s1.854307295,s1.871109126,s65.419343442
013_0,s0.676965649,s0.350248150,s140.742626128
013_1,s0.149360182,s0.628744296,s140.300860048
013_2,s0.706628319,s1.192470944,s150.280971512
013_3,s1.234495722,s-0.136876585,s26.149151136
013_4,s1.300688993,s0.819912739,s102.375152717
013_5,s1.457256236,s1.677353044,s137.445194434
013_6,s0.104807257,s1.173788504,s0.192053975
013_7,s1.771238270,s0.756111066,s145.680200004
013_8,s1.748708944,s1.188358582,s-24.314694675
013_9,s0.797868037,s2.066563761,s161.151714023
013_10,s0.267154965,s2.159503468,s98.415739268
013_11,s1.737677352,s2.156074090,s92.523317148
013_12,s-0.363816479,s1.480408126,s166.146529268
014_0,s-0.392255945,s0.444948867,s-119.378246552
014_1,s-0.789674999,s0.023454650,s-120.675965643
014_2,s-1.194994548,s0.719157610,s-120.570986634
014_3,s-0.115238885,s1.082064473,s-163.871464310
014_4,s-0.849932670,s1.310003018,s-164.475607400
014_5,s-1.715081462,s1.424540304,s-132.443182196
014_6,s-1.268893826,s0.094710911,s89.340095829
014_7,s-0.799978769,s1.783319759,s-124.141809442
014_8,s-1.207702880,s1.731031001,s66.933803365
014_9,s-2.111169136,s0.766819265,s-123.164486122
014_10,s-2.309062989,s0.252069514,s-163.871464310
014_11,s-2.071594089,s1.751525700,s66.706489875
014_12,s-1.482840271,s-0.299050301,s-172.369813581
014_13,s-2.578993367,s1.466413657,s-138.028202957
015_0,s-0.299800484,s0.782769374,s-159.715655848
015_1,s-0.720163840,s0.009245857,s-121.041223056
015_2,s-1.164299058,s0.726486993,s-120.781573746
015_3,s0.130656954,s1.176656024,s89.129508717
015_4,s-0.870048791,s1.336950759,s-164.082051422
015_5,s-1.683240090,s1.426309746,s-130.319919130
015_6,s-1.188507096,s0.082835831,s89.129508717
015_7,s-0.793747365,s1.861238228,s-121.041223056
015_8,s-1.229624554,s1.903705754,s89.129508717
015_9,s-2.182742681,s0.817059930,s-121.041223056
015_10,s-2.201199897,s0.227248940,s-164.082051422
015_11,s-2.268139953,s2.044333254,s-158.110959695
015_12,s-2.536640286,s-0.316763034,s-120.781573746
015_13,s-2.560714819,s1.519993309,s-120.781573746
015_14,s-1.622986856,s-0.327174639,s-130.319919130
016_0,s0.364645493,s-0.694691326,s66.735617788
016_1,s0.740370009,s0.001294935,s61.129268227
016_2,s1.211350772,s-0.698610816,s61.388917537
016_3,s-0.151265179,s-1.171216541,s-88.700000000
016_4,s0.859832812,s-1.306285480,s18.088439861
016_5,s1.714827090,s-1.430017722,s51.850572153
016_6,s1.271390654,s-0.051259197,s-88.700000000
016_7,s0.783127852,s-1.882877031,s51.850572153
016_8,s1.313639195,s-1.912988211,s-88.700000000
016_9,s2.209422090,s-0.763851491,s61.388917537
016_10,s2.279631674,s-0.184433409,s18.088439861
016_11,s2.329380233,s-2.027594386,s18.088439861
016_12,s2.491905577,s0.547224214,s66.610013606
016_13,s2.620299931,s-1.446849880,s61.129268227
016_14,s1.672069246,s0.454154245,s61.129268227
016_15,s-0.106467852,s0.589261752,s-92.423225780
017_0,s0.722538783,s0.268456553,s140.599037857
017_1,s0.019347801,s0.743338053,s149.877733931
017_2,s0.714428196,s1.203975467,s150.137383241
017_3,s1.146043330,s-0.150435264,s-1.226859666
017_4,s1.301369128,s0.856305889,s106.836905565
017_5,s1.467131246,s1.683184048,s140.599037857
017_6,s0.252238947,s1.450128834,s0.048465704
017_7,s1.706375898,s0.687657897,s161.469898138
017_8,s1.884113758,s1.253810930,s-0.160771572
017_9,s0.870133040,s2.095352007,s161.823369615
017_10,s0.402146159,s2.454819845,s106.836905565
017_11,s2.013770324,s2.292219026,s107.148917567
017_12,s-0.354696335,s2.653141146,s142.627656394
017_13,s1.544258154,s2.673923019,s143.426136020
017_14,s-0.225145871,s1.855435654,s128.931082917
017_15,s-0.678995234,s0.096604666,s23.427899698
017_16,s-0.089489643,s1.164660330,s94.897600612
018_0,s0.685228063,s0.353018257,s144.238146133
018_1,s0.026502286,s0.746637052,s149.849002081
018_2,s0.728270005,s1.196198623,s150.108651391
018_3,s1.252597137,s-0.109781007,s25.862173393
018_4,s1.280579966,s0.841292037,s104.936470435
018_5,s1.451149466,s1.691666202,s140.570306007
018_6,s0.082421459,s1.270687294,s0.028952889
018_7,s1.835444823,s0.781134753,s149.849002081
018_8,s1.913276181,s1.284725484,s0.019733854
018_9,s0.774292833,s2.124609128,s152.818704796
018_10,s0.238292130,s2.281372402,s106.808173715
018_11,s1.987664277,s2.265588820,s3.004487899
018_12,s-0.476780320,s2.496295975,s138.177043740
018_13,s1.506454423,s2.656247081,s150.108651391
018_14,s-0.386081901,s1.732305554,s140.570306007
018_15,s0.043270199,s0.012581605,s106.808173715
018_16,s-0.277511213,s0.999600708,s87.908176121
018_17,s1.007015060,s2.850744007,s135.696052298
019_0,s0.528382886,s0.518246313,s174.705090406
019_1,s0.057401377,s0.775491316,s148.642832428
019_2,s0.824508077,s1.555948238,s156.749959688
019_3,s0.912141730,s-0.064128003,s-25.351722175
019_4,s1.429104647,s0.983831492,s105.146891518
019_5,s1.571015948,s1.808428552,s142.202191807
019_6,s0.175762967,s1.344996549,s-1.186435799
019_7,s1.958566910,s0.882800095,s133.654858376
019_8,s1.794413459,s1.331244719,s-36.215167731
019_9,s1.032355179,s2.334682117,s151.930290953
019_10,s0.489468079,s2.506101153,s124.330328403
019_11,s2.051214544,s2.253034456,s106.006016308
019_12,s-0.084397008,s2.849130020,s148.216743148
019_13,s1.762866830,s2.817905408,s148.216743148
019_14,s-0.326471796,s1.692499681,s135.579207146
019_15,s-0.587862899,s-0.042388192,s2.808353153
019_16,s-0.247201450,s1.063955776,s92.792809938
019_17,s1.035366417,s2.715687875,s78.484313706
019_18,s-0.640442157,s2.192752527,s152.869366685
020_0,s0.679532419,s0.297138506,s137.132801889
020_1,s0.028874588,s0.777178787,s147.178564953
020_2,s0.698831609,s1.211223409,s151.378473673
020_3,s1.444693321,s-0.091878601,s37.370636613
020_4,s1.306442188,s0.859594689,s108.077995997
020_5,s1.430330277,s1.714566398,s141.840128289
020_6,s0.081901106,s1.240568862,s-2.650703274
020_7,s1.785367874,s0.889053600,s156.618190159
020_8,s1.724999229,s1.134712125,s-22.548209061
020_9,s0.686217275,s2.224819847,s151.105503881
020_10,s0.127577499,s2.370626376,s108.077995997
020_11,s1.733620481,s2.195041327,s108.077995997
020_12,s-0.480033081,s2.722255096,s151.378473673
020_13,s1.388363625,s2.771914389,s151.378473673
020_14,s-0.395774489,s1.813983739,s141.840128289
020_15,s-0.559748754,s-0.113531281,s32.072587653
020_16,s-0.577051050,s0.830679744,s104.137736587
020_17,s0.777931326,s3.037662237,s146.896748300
020_18,s-1.063141895,s2.079672220,s151.118824363
020_19,s-1.013485385,s1.263991657,s145.859682288
021_0,s0.674148708,s0.312278141,s140.550572153
021_1,s0.015502420,s0.740208823,s149.829268227
021_2,s0.712952342,s1.205337047,s150.088917537
021_3,s1.161717092,s-0.175124720,s-0.639265974
021_4,s1.325456568,s0.829975365,s106.788439861
021_5,s1.468554503,s1.681942420,s140.550572153
021_6,s0.080090467,s1.269900475,s0.000000000
021_7,s1.841695744,s0.726956456,s149.829268227
021_8,s1.811133354,s1.195072573,s-17.992549444
021_9,s0.755752184,s2.110830466,s149.829268227
021_10,s0.239077868,s2.281290194,s106.788439861
021_11,s2.034748482,s2.328856687,s110.985827943
021_12,s-0.360465382,s2.646504193,s150.088917537
021_13,s1.524191678,s2.646504193,s150.088917537
021_14,s-0.416102557,s1.681942420,s140.550572153
021_15,s-0.895332215,s-0.173992401,s-22.563336205
021_16,s-0.559200491,s0.829975365,s106.788439861
021_17,s0.366303986,s3.138602564,s140.550572153
021_18,s-1.055628506,s2.187800534,s149.829268227
021_19,s-1.093327898,s1.163943014,s149.435673738
021_20,s0.866947589,s2.521171340,s0.000000000
022_0,s0.514702451,s0.322348150,s141.365033114
022_1,s-0.040862674,s0.783242473,s163.766269432
022_2,s0.693189220,s1.207192769,s150.903378498
022_3,s1.298055062,s-0.128317785,s19.339386372
