id,x,y,deg
001_0,s0.218681080,s-0.085000597,s44.999218709
002_0,s1.454680775,s-5.749117536,s66.370622269
002_1,s1.034211810,s-6.273354908,s20.260064469
003_0,s-5.724419048,s-1.549023938,s-22.687149809
003_1,s-6.061351951,s-1.929832352,s30.559593182
003_2,s-6.255499826,s-1.137232511,s-68.797707609
004_0,s-4.852889454,s-3.432939891,s-22.921261353
004_1,s-5.147654298,s-2.944504004,s-8.058785635
004_2,s-5.377492722,s-3.398060096,s45.187957356
004_3,s-5.765516965,s-2.680184694,s-54.169343435
005_0,s4.577815237,s-2.158189465,s167.231527024
005_1,s5.484682349,s-2.292132604,s99.122308315
005_2,s5.227053783,s-2.801135012,s113.984784033
005_3,s5.733452275,s-2.755315843,s167.231527024
005_4,s5.330820558,s-3.465101448,s67.874226233
006_0,s0.094418612,s0.214782778,s132.509840978
006_1,s-0.347902919,s0.465562549,s79.263097987
006_2,s0.763505789,s-0.411851942,s64.400622269
006_3,s-0.640803127,s-0.139274984,s33.152540187
006_4,s0.153772363,s0.737183316,s64.400622269
006_5,s0.261830507,s-0.683472711,s79.263097987
007_0,s0.205597174,s-0.113032376,s37.439218709
007_1,s0.494489481,s0.305393322,s-15.807524282
007_2,s-0.477721538,s-0.724116872,s-30.670000000
007_3,s-0.082093461,s0.650604974,s-61.918082082
007_4,s0.720707408,s-0.218325475,s-30.670000000
007_5,s-0.703939466,s-0.200398074,s-15.807524282
007_6,s0.288170719,s-0.785497650,s-61.918082082
008_0,s0.886247111,s-4.544079051,s63.449159724
008_1,s1.243486459,s-4.905906189,s116.695902715
008_2,s1.919557349,s-4.950133845,s17.338601924
008_3,s0.439605783,s-5.046205027,s17.338601924
008_4,s1.716482910,s-5.691159703,s48.586684006
008_5,s1.159774623,s-5.815786398,s63.449159724
008_6,s1.517013971,s-6.177613536,s116.695902715
008_7,s0.713133295,s-6.317912374,s17.338601924
009_0,s0.682676504,s-4.579087372,s60.892634740
009_1,s1.023421002,s-4.956489036,s114.139377731
009_2,s1.696846227,s-5.030828797,s14.782076940
009_3,s0.214082400,s-5.060791158,s14.782076940
009_4,s1.460920468,s-5.762058984,s46.030159022
009_5,s0.899207301,s-5.861729679,s60.892634740
009_6,s1.239951799,s-6.239131344,s114.139377731
009_7,s1.913377025,s-6.313471105,s14.782076940
009_8,s0.430613198,s-6.343433466,s14.782076940
010_0,s2.475186805,s-4.388293570,s64.862475718
010_1,s0.998055012,s-4.520837816,s64.862475718
010_2,s1.364109973,s-4.873743745,s118.109218709
010_3,s2.041066046,s-4.901282985,s18.751917918
010_4,s0.563934253,s-5.033827230,s18.751917918
010_5,s1.856330429,s-5.647092144,s50.000000000
010_6,s1.302865359,s-5.785411866,s64.862475718
010_7,s1.668920320,s-6.138317795,s118.109218709
010_8,s2.345876393,s-6.165857035,s18.751917918
010_9,s0.868744600,s-6.298401280,s18.751917918
011_0,s2.064896124,s-4.165319124,s56.874017196
011_1,s2.982614518,s-4.060502532,s71.736492914
011_2,s1.531964536,s-4.368886932,s71.736492914
011_3,s1.937626311,s-4.675444192,s124.983235905
011_4,s2.613012313,s-4.621762884,s25.625935114
011_5,s1.162362330,s-4.930147283,s25.625935114
011_6,s2.518868009,s-5.384321341,s56.874017196
011_7,s1.985936421,s-5.587889148,s71.736492914
011_8,s2.391598197,s-5.894446408,s124.983235905
011_9,s3.066984199,s-5.840765100,s25.625935114
011_10,s1.616334216,s-6.149149499,s25.625935114
012_0,s0.982169376,s-4.544119577,s42.701111774
012_1,s1.897617795,s-4.667195826,s57.563587492
012_2,s0.415616205,s-4.611003311,s57.563587492
012_3,s0.733869927,s-5.007555196,s110.810330483
012_4,s1.401841830,s-5.120875412,s11.453029692
012_5,s-0.080159759,s-5.064682896,s11.453029692
012_6,s1.123851549,s-5.837171408,s42.701111774
012_7,s2.039299968,s-5.960247657,s57.563587492
012_8,s0.557298378,s-5.904055142,s57.563587492
012_9,s0.875552100,s-6.300607027,s110.810330483
012_10,s1.543524003,s-6.413927243,s11.453029692
012_11,s0.061522414,s-6.357734727,s11.453029692
013_0,s-4.312177044,s-1.737471885,s-37.549625527
013_1,s-4.278456731,s-2.660540956,s-22.687149809
013_2,s-4.474033173,s-1.190426619,s-22.687149809
