id,x,y,deg
001_0,s0.092775858,s-0.138443839,s-44.995432215
002_0,s0.094961022,s0.136954228,s66.440622269
002_1,s-0.365906016,s-0.326299577,s22.446054484
003_0,s0.137399804,s0.094315164,s45.644023125
003_1,s0.152283527,s-0.524461105,s-86.230241084
003_2,s0.551326201,s-0.146062013,s1.649455340
004_0,s0.165389169,s0.020505586,s18.244886478
004_1,s-0.487140857,s0.055248635,s-25.749681307
004_2,s-0.106149157,s-0.535707084,s-113.629377731
004_3,s0.422263954,s-0.383389939,s-25.749681307
005_0,s0.058438168,s0.156073818,s80.649972520
005_1,s-0.274615915,s-0.406133876,s36.655404735
005_2,s0.425597432,s-0.342222953,s-51.224291689
005_3,s0.535377299,s0.196636314,s36.655404735
005_4,s-0.313700652,s0.721806121,s-51.224291689
006_0,s0.141535941,s0.087986553,s43.044567785
006_1,s-0.465390511,s-0.154176192,s-0.950000000
006_2,s0.128340685,s-0.530828025,s-88.829696424
006_3,s0.544134465,s-0.170916284,s-0.950000000
006_4,s-0.817588241,s0.780004440,s-88.829696424
006_5,s-0.881184291,s-0.514087933,s-88.829696424
007_0,s0.093932413,s-0.137661752,s-44.515432215
007_1,s-0.173849554,s0.458404798,s-88.510000000
007_2,s-0.524882882,s-0.150823354,s-176.389696424
007_3,s-0.147595798,s-0.550917573,s-88.510000000
007_4,s0.770743690,s-0.159268140,s-176.389696424
007_5,s0.744489933,s0.850054232,s-176.389696424
007_6,s-0.551136638,s0.858499017,s-176.389696424
008_0,s-0.049427305,s0.159157148,s118.429729763
008_1,s0.031760330,s-0.489234001,s74.435161978
008_2,s0.546035395,s-0.009750430,s-13.444534446
008_3,s0.302682079,s0.483402783,s74.435161978
008_4,s-0.690138590,s0.378313233,s-13.444534446
008_5,s-0.961060339,s-0.594323552,s-13.444534446
008_6,s-0.320349054,s-0.813479637,s118.429729763
008_7,s0.275113646,s-0.982387214,s-13.444534446
009_0,s0.140057681,s0.090321106,s43.994567785
009_1,s-0.462770320,s-0.161871113,s0.000000000
009_2,s0.137124103,s-0.528627188,s-87.879696424
009_3,s0.546893440,s-0.161871113,s0.000000000
009_4,s0.179255531,s0.766341719,s-87.879696424
009_5,s-0.830408230,s0.766341719,s-87.879696424
009_6,s-0.869606080,s0.090321106,s43.994567785
009_7,s-0.872539657,s-0.528627188,s-87.879696424
009_8,s0.097926253,s-1.204647800,s43.994567785
010_0,s0.140057681,s0.090321106,s43.994567785
010_1,s-0.462770320,s-0.161871113,s0.000000000
010_2,s0.137124103,s-0.528627188,s-87.879696424
010_3,s0.546893440,s-0.161871113,s0.000000000
010_4,s0.179255531,s0.766341719,s-87.879696424
010_5,s-0.830408230,s0.766341719,s-87.879696424
010_6,s-0.869606080,s0.090321106,s43.994567785
010_7,s-0.872539657,s-0.528627188,s-87.879696424
010_8,s0.097926253,s-1.204647800,s43.994567785
010_9,s-0.911737507,s-1.204647800,s43.994567785
011_0,s0.127115103,s0.107776652,s51.470701515
011_1,s-0.437774808,s-0.220707597,s7.476133730
011_2,s0.204739806,s-0.506291749,s-80.403562694
011_3,s0.563305947,s-0.089337015,s7.476133730
011_4,s0.078020533,s0.783150670,s-80.403562694
011_5,s-0.923060223,s0.651780088,s-80.403562694
011_6,s-0.873965653,s-0.023593930,s51.470701515
011_7,s-0.796340949,s-0.637662332,s-80.403562694
011_8,s0.253834376,s-1.181665766,s51.470701515
011_9,s-0.747246379,s-1.313036348,s51.470701515
011_10,s0.690025221,s-1.378779434,s7.476133730
012_0,s0.140057681,s0.090321106,s43.994567785
012_1,s-0.462770320,s-0.161871113,s0.000000000
012_2,s0.137124103,s-0.528627188,s-87.879696424
012_3,s0.546893440,s-0.161871113,s0.000000000
012_4,s0.179255531,s0.766341719,s-87.879696424
012_5,s-0.830408230,s0.766341719,s-87.879696424
012_6,s-0.869606080,s0.090321106,s43.994567785
012_7,s-0.872539657,s-0.528627188,s-87.879696424
012_8,s0.097926253,s-1.204647800,s43.994567785
012_9,s-0.911737507,s-1.204647800,s43.994567785
012_10,s0.504762013,s-1.456840020,s0.000000000
012_11,s-0.504901747,s-1.456840020,s0.000000000
013_0,s0.142750629,s0.086001826,s42.244567785
013_1,s-0.467497783,s-0.147663297,s-1.750000000
013_2,s0.120916659,s-0.532568198,s-89.629696424
013_3,s0.541695061,s-0.178496927,s-1.750000000
013_4,s0.202574861,s0.760510093,s-89.629696424
013_5,s-0.806617983,s0.791343723,s-89.629696424
013_6,s-0.866442215,s0.116835456,s42.244567785
013_7,s-0.888276185,s-0.501734568,s-89.629696424
013_8,s0.061092427,s-1.207076463,s42.244567785
013_9,s-0.948100417,s-1.176242833,s42.244567785
013_10,s1.070285270,s-1.237910093,s42.244567785
013_11,s0.460036859,s-1.471575218,s-1.750000000
013_12,s-0.549155984,s-1.440741588,s-1.750000000
014_0,s0.094827666,s-0.137046598,s-44.141988427
014_1,s-0.176833642,s0.457261948,s-88.136556212
014_2,s-0.523888700,s-0.154241220,s-176.016252636
014_3,s-0.144001905,s-0.551867868,s-88.136556212
014_4,s0.771765393,s-0.154241221,s-176.016252636
014_5,s0.738933655,s0.854888596,s-176.016252636
014_6,s0.061995929,s0.872083219,s-44.141988427
014_7,s-0.556720437,s0.854888596,s-176.016252636
014_8,s0.127659404,s-1.146176413,s-44.141988427
014_9,s-1.200826425,s-0.137046597,s-44.141988427
014_10,s-1.233658163,s0.872083219,s-44.141988427
014_11,s-1.167994688,s-1.146176412,s-44.141988427
014_12,s-1.439655997,s-0.551867868,s-88.136556212
014_13,s-1.472487735,s0.457261948,s-88.136556212
015_0,s0.093595762,s-0.137890861,s-44.655432215
015_1,s-0.172728942,s0.458828224,s-88.650000000
015_2,s-0.525249845,s-0.149540374,s-176.529696424
015_3,s-0.148941502,s-0.550555284,s-88.650000000
015_4,s0.770352224,s-0.161150944,s-176.529696424
015_5,s0.746564783,s0.848232564,s-176.529696424
015_6,s0.069808321,s0.871492648,s-44.655432215
015_7,s-0.549037286,s0.859843134,s-176.529696424
015_8,s1.122873126,s0.447217653,s-88.650000000
015_9,s1.146660567,s-0.562165855,s-88.650000000
015_10,s-0.501462405,s-1.158923882,s-176.529696424
015_11,s0.117383202,s-1.147274369,s-44.655432215
015_12,s0.794139665,s-1.170534452,s-176.529696424
015_13,s-1.202006307,s-0.126280291,s-44.655432215
015_14,s-1.225793747,s0.883103217,s-44.655432215
016_0,s0.093595762,s-0.137890861,s-44.655432215
016_1,s-0.172728942,s0.458828224,s-88.650000000
016_2,s-0.525249845,s-0.149540374,s-176.529696424
016_3,s-0.148941502,s-0.550555284,s-88.650000000
016_4,s0.770352224,s-0.161150944,s-176.529696424
016_5,s0.746564783,s0.848232564,s-176.529696424
016_6,s0.069808321,s0.871492648,s-44.655432215
016_7,s-0.549037286,s0.859843134,s-176.529696424
016_8,s1.122873126,s0.447217653,s-88.650000000
016_9,s1.146660567,s-0.562165855,s-88.650000000
016_10,s-0.501462405,s-1.158923882,s-176.529696424
016_11,s0.117383202,s-1.147274369,s-44.655432215
016_12,s0.794139665,s-1.170534452,s-176.529696424
016_13,s-1.202006307,s-0.126280291,s-44.655432215
016_14,s-1.225793747,s0.883103217,s-44.655432215
016_15,s-1.178218866,s-1.135663798,s-44.655432215
017_0,s0.138103755,s0.093281344,s45.214023183
017_1,s-0.459220584,s-0.171683086,s1.219455398
017_2,s0.148343240,s-0.525589200,s-86.660241026
017_3,s0.550214502,s-0.150195517,s1.219455398
017_4,s0.162905721,s0.769983053,s-86.660241026
017_5,s-0.846529366,s0.748495485,s-86.660241026
017_6,s-0.871331332,s0.071793776,s45.214023183
017_7,s-0.861091846,s-0.547076768,s-86.660241026
017_8,s-0.444658103,s1.123889166,s1.219455398
017_9,s0.564776983,s1.145376734,s1.219455398
017_10,s1.157778326,s-0.504101631,s-86.660241026
017_11,s1.147538841,s0.114768912,s45.214023183
017_12,s1.172340807,s0.791470621,s-86.660241026
017_13,s0.123541274,s-1.202290908,s45.214023183
017_14,s-0.885893812,s-1.223778476,s45.214023183
017_15,s1.132976360,s-1.180803339,s45.214023183
017_16,s0.152666234,s1.388853596,s45.214023183
018_0,s0.138103755,s0.093281344,s45.214023183
018_1,s-0.459220584,s-0.171683086,s1.219455398
018_2,s0.148343240,s-0.525589200,s-86.660241026
018_3,s0.550214502,s-0.150195517,s1.219455398
018_4,s0.162905721,s0.769983053,s-86.660241026
018_5,s-0.846529366,s0.748495485,s-86.660241026
018_6,s-0.871331332,s0.071793776,s45.214023183
018_7,s-0.861091846,s-0.547076768,s-86.660241026
018_8,s-0.444658103,s1.123889166,s1.219455398
018_9,s0.564776983,s1.145376734,s1.219455398
018_10,s1.157778326,s-0.504101631,s-86.660241026
018_11,s1.147538841,s0.114768912,s45.214023183
018_12,s1.172340807,s0.791470621,s-86.660241026
018_13,s0.123541274,s-1.202290908,s45.214023183
018_14,s-0.885893812,s-1.223778476,s45.214023183
018_15,s1.132976360,s-1.180803339,s45.214023183
018_16,s0.152666234,s1.388853596,s45.214023183
018_17,s-0.856768851,s1.367366028,s45.214023183
019_0,s0.138734619,s0.092340466,s44.824567785
019_1,s-0.460376944,s-0.168557693,s0.830000000
019_2,s0.144767264,s-0.526585380,s-87.049696424
019_3,s0.549180879,s-0.153931980,s0.830000000
019_4,s0.168135707,s0.768857958,s-87.049696424
019_5,s-0.841422117,s0.754232245,s-87.049696424
019_6,s-0.870823205,s0.077714754,s44.824567785
019_7,s-0.864790558,s-0.541211093,s-87.049696424
019_8,s-0.437008501,s1.126885644,s0.830000000
019_9,s0.572549321,s1.141511357,s0.830000000
019_10,s1.154325087,s-0.511959668,s-87.049696424
019_11,s1.148292441,s0.106966179,s44.824567785
019_12,s1.177693529,s0.783483671,s-87.049696424
019_13,s0.115366176,s-1.203102871,s44.824567785
019_14,s-0.894191646,s-1.217728584,s44.824567785
019_15,s1.124923999,s-1.188477158,s44.824567785
019_16,s0.162103060,s1.387783805,s44.824567785
019_17,s-0.847454762,s1.373158092,s44.824567785
019_18,s1.171660883,s1.402409518,s44.824567785
020_0,s0.140057681,s0.090321106,s43.994567785
020_1,s-0.462770320,s-0.161871113,s0.000000000
020_2,s0.137124103,s-0.528627188,s-87.879696424
020_3,s0.546893440,s-0.161871113,s0.000000000
020_4,s0.179255531,s0.766341719,s-87.879696424
020_5,s-0.830408230,s0.766341719,s-87.879696424
020_6,s-0.869606080,s0.090321106,s43.994567785
020_7,s-0.872539657,s-0.528627188,s-87.879696424
020_8,s-0.420638892,s1.133097793,s0.000000000
020_9,s0.589024868,s1.133097793,s0.000000000
020_10,s1.146787863,s-0.528627188,s-87.879696424
020_11,s1.149721441,s0.090321106,s43.994567785
