id,x,y,deg
001_0,s-0.040295309,s0.325345048,s44.998830233
002_0,s-0.510036593,s-0.037205623,s-179.030000000
002_1,s-0.092955921,s-0.749845143,s2.419432459
003_0,s0.123816289,s-0.301476296,s113.629377731
003_1,s-0.230826328,s0.456334078,s113.629377731
003_2,s-0.727777136,s-0.203098456,s-64.921189810
004_0,s-0.166693083,s0.282288024,s68.500622269
004_1,s0.320191080,s0.060795582,s-167.947640423
004_2,s-0.493373716,s-0.134550958,s-167.947640423
004_3,s0.052912640,s-0.753729922,s13.501792036
005_0,s0.296959329,s0.138882213,s-26.996935148
005_1,s0.029840572,s-0.324542711,s96.554802160
005_2,s-0.086665223,s0.503994765,s96.554802160
005_3,s-0.755332184,s0.019540571,s-81.995765381
005_4,s0.413465123,s-0.689655263,s-26.996935148
006_0,s-0.320755317,s-0.067743183,s139.864025781
006_1,s0.044714004,s0.322829814,s-96.584236911
006_2,s-0.030169071,s-0.510501137,s-96.584236911
006_3,s0.731116715,s-0.190727271,s84.865195548
006_4,s-0.245872243,s0.765587768,s139.864025781
006_5,s0.805999789,s0.642603680,s84.865195548
007_0,s0.120572984,s0.304852862,s16.359075088
007_1,s0.244505273,s-0.215489215,s139.910812396
007_2,s-0.409021713,s0.306957362,s139.910812396
007_3,s-0.562618704,s-0.504349816,s-38.639755145
007_4,s0.774099971,s-0.217593715,s16.359075088
007_5,s0.090908283,s-1.026796393,s-38.639755145
007_6,s-0.752916756,s-1.032316699,s16.359075088
008_0,s-0.156086125,s0.288288456,s66.370622269
008_1,s0.322229437,s0.048853050,s-170.077640423
008_2,s-0.498033679,s-0.116120796,s-170.077640423
008_3,s0.024862238,s-0.755175749,s11.371792036
008_4,s0.664176991,s0.453262302,s66.370622269
008_5,s0.845125353,s-0.590201903,s11.371792036
008_6,s0.307084874,s-1.240266217,s66.370622269
008_7,s1.127347990,s-1.075292371,s66.370622269
009_0,s0.296959329,s0.138882213,s-26.996935148
009_1,s0.029840572,s-0.324542711,s96.554802160
009_2,s-0.086665223,s0.503994765,s96.554802160
009_3,s-0.755332184,s0.019540571,s-81.995765381
009_4,s0.413465123,s-0.689655263,s-26.996935148
009_5,s-0.638826390,s-0.808996905,s-81.995765381
009_6,s-1.256163099,s-0.233699975,s-26.996935148
009_7,s-1.139657305,s-1.062237451,s-26.996935148
009_8,s0.146346366,s-1.153080186,s96.554802160
010_0,s-0.096178707,s0.313405119,s54.998830233
010_1,s0.325536133,s-0.015641510,s178.550567541
010_2,s-0.511152548,s-0.015641510,s178.550567541
010_3,s0.740509974,s0.313405119,s54.998830233
010_4,s-0.124527406,s-0.745252620,s0.000000000
010_5,s0.712161275,s-0.745252620,s0.000000000
010_6,s-0.277213281,s0.844619636,s0.000000000
010_7,s0.559475400,s0.844619636,s0.000000000
010_8,s-0.961216087,s-0.745252620,s0.000000000
010_9,s-1.113901962,s0.844619636,s0.000000000
011_0,s-0.090639399,s0.315051760,s53.988830233
011_1,s0.325209844,s-0.021377277,s177.540567541
011_2,s-0.511348844,s-0.006629039,s177.540567541
011_3,s0.745919288,s0.300303522,s53.988830233
011_4,s-0.137644561,s-0.742941799,s-1.010000000
011_5,s0.698914127,s-0.757690038,s-1.010000000
011_6,s-0.262282175,s0.849374825,s-1.010000000
011_7,s0.574276513,s0.834626587,s-1.010000000
011_8,s-0.927198087,s0.329799998,s53.988830233
011_9,s-0.974203249,s-0.728193561,s-1.010000000
011_10,s-1.098840863,s0.864123063,s-1.010000000
012_0,s-0.321164139,s-0.065777716,s139.513163698
012_1,s0.046690066,s0.322549947,s-96.935098994
012_2,s-0.033294641,s-0.510306821,s-96.935098994
012_3,s0.729935057,s-0.195200806,s84.514333465
012_4,s-0.241179433,s0.767079052,s139.513163698
012_5,s0.809919763,s0.637655962,s84.514333465
012_6,s1.276023002,s-0.065777717,s139.513163698
012_7,s1.356007708,s0.767079051,s139.513163698
012_8,s0.126674772,s1.155406715,s-96.935098994
012_9,s-0.161194727,s1.599935818,s139.513163698
012_10,s0.889904470,s1.470512730,s84.514333465
012_11,s1.435992414,s1.599935818,s139.513163698
013_0,s-0.327151436,s0.021096217,s124.248884961
013_1,s0.129961176,s0.298878777,s-112.199377731
013_2,s-0.166469378,s-0.483538551,s-112.199377731
013_3,s0.652793385,s-0.380485663,s69.250054728
013_4,s-0.030720882,s0.803513545,s124.248884961
013_5,s0.949223938,s0.401931666,s69.250054728
013_6,s1.213689728,s-0.399397865,s124.248884961
013_7,s1.510120282,s0.383019463,s124.248884961
013_8,s0.426391730,s1.081296106,s-112.199377731
013_9,s0.265709672,s1.585930873,s124.248884961
013_10,s1.245654492,s1.184348994,s69.250054728
013_11,s1.806550835,s1.165436792,s124.248884961
013_12,s1.374371785,s-0.904032633,s-112.199377731
014_0,s-0.096178707,s0.313405119,s54.998830233
014_1,s0.325536133,s-0.015641510,s178.550567541
014_2,s-0.511152548,s-0.015641510,s178.550567541
014_3,s-0.124527406,s-0.745252620,s0.000000000
014_4,s0.740509974,s0.313405119,s54.998830233
014_5,s0.712161275,s-0.745252620,s0.000000000
014_6,s0.056507168,s-1.276467136,s54.998830233
014_7,s0.893195849,s-1.276467136,s54.998830233
014_8,s1.162224814,s-0.015641510,s178.550567541
014_9,s1.577198654,s0.313405119,s54.998830233
014_10,s1.548849956,s-0.745252620,s0.000000000
014_11,s1.729884530,s-1.276467136,s54.998830233
014_12,s-0.358466673,s-1.605513765,s178.550567541
014_13,s0.478222008,s-1.605513765,s178.550567541
015_0,s-0.096178707,s0.313405119,s54.998830233
015_1,s0.325536133,s-0.015641510,s178.550567541
015_2,s-0.511152548,s-0.015641510,s178.550567541
015_3,s-0.124527406,s-0.745252620,s0.000000000
015_4,s0.740509974,s0.313405119,s54.998830233
015_5,s0.712161275,s-0.745252620,s0.000000000
015_6,s0.056507168,s-1.276467136,s54.998830233
015_7,s0.893195849,s-1.276467136,s54.998830233
015_8,s1.162224814,s-0.015641510,s178.550567541
015_9,s1.577198654,s0.313405119,s54.998830233
015_10,s1.548849956,s-0.745252620,s0.000000000
015_11,s1.729884530,s-1.276467136,s54.998830233
015_12,s-0.358466673,s-1.605513765,s178.550567541
015_13,s0.478222008,s-1.605513765,s178.550567541
015_14,s1.314910689,s-1.605513765,s178.550567541
016_0,s-0.091299043,s0.314861235,s54.108830233
016_1,s0.325253903,s-0.020696112,s177.660567541
016_2,s-0.511333838,s-0.007699990,s177.660567541
016_3,s-0.136088247,s-0.743228452,s-0.890000000
016_4,s0.745288699,s0.301865112,s54.108830233
016_5,s0.700499495,s-0.756224574,s-0.890000000
016_6,s0.036673235,s-1.277190856,s54.108830233
016_7,s0.873260977,s-1.290186979,s54.108830233
016_8,s1.161841645,s-0.033692235,s177.660567541
016_9,s1.581876440,s0.288868989,s54.108830233
016_10,s1.537087237,s-0.769220697,s-0.890000000
016_11,s1.709848718,s-1.303183102,s54.108830233
016_12,s-0.383361560,s-1.599752081,s177.660567541
016_13,s0.453226181,s-1.612748203,s177.660567541
016_14,s1.289813923,s-1.625744326,s177.660567541
016_15,s1.998429387,s-0.046688358,s177.660567541
017_0,s-0.096178707,s0.313405119,s54.998830233
017_1,s0.325536133,s-0.015641510,s178.550567541
017_2,s-0.511152548,s-0.015641510,s178.550567541
017_3,s-0.124527406,s-0.745252620,s0.000000000
017_4,s0.740509974,s0.313405119,s54.998830233
017_5,s0.712161275,s-0.745252620,s0.000000000
017_6,s0.056507168,s-1.276467136,s54.998830233
017_7,s0.893195849,s-1.276467136,s54.998830233
017_8,s1.162224814,s-0.015641510,s178.550567541
017_9,s1.577198654,s0.313405119,s54.998830233
017_10,s1.548849956,s-0.745252620,s0.000000000
017_11,s1.729884530,s-1.276467136,s54.998830233
017_12,s-0.358466673,s-1.605513765,s178.550567541
017_13,s0.478222008,s-1.605513765,s178.550567541
017_14,s1.314910689,s-1.605513765,s178.550567541
017_15,s1.998913495,s-0.015641510,s178.550567541
017_16,s0.028158470,s-2.335124875,s0.000000000
018_0,s-0.096178707,s0.313405119,s54.998830233
018_1,s0.325536133,s-0.015641510,s178.550567541
018_2,s-0.511152548,s-0.015641510,s178.550567541
018_3,s-0.124527406,s-0.745252620,s0.000000000
018_4,s0.740509974,s0.313405119,s54.998830233
018_5,s0.712161275,s-0.745252620,s0.000000000
018_6,s0.056507168,s-1.276467136,s54.998830233
018_7,s0.893195849,s-1.276467136,s54.998830233
018_8,s1.162224814,s-0.015641510,s178.550567541
018_9,s1.577198654,s0.313405119,s54.998830233
018_10,s1.548849956,s-0.745252620,s0.000000000
