id,x,y,deg
001_0,s0.242859950,s-0.637493133,s-45.008920908
002_0,s-0.505091481,s-0.458542305,s-113.629377731
002_1,s-0.360136403,s0.136679635,s-83.890456823
003_0,s0.247953531,s0.201096084,s-91.395008781
003_1,s0.335162060,s-0.594175768,s-36.437373385
003_2,s1.051641908,s-0.469416095,s-6.698452477
004_0,s0.493427494,s-0.471070864,s-19.535952452
004_1,s-0.110623351,s-0.368974289,s10.202968456
004_2,s0.178779675,s0.264496534,s-74.493587848
004_3,s0.186461052,s-0.767828452,s113.629377731
005_0,s0.159771606,s0.276393963,s-70.468247619
005_1,s-0.084449322,s-0.375829567,s14.228308685
005_2,s0.525278331,s-0.435271324,s-15.510612223
005_3,s1.149936607,s-0.062832892,s14.228308685
005_4,s1.011679921,s0.955026544,s117.654717960
006_0,s0.631611907,s-0.257768984,s1.935189225
006_1,s0.032110285,s-0.383859976,s31.674110133
006_2,s0.069558389,s0.311580197,s-53.022446171
006_3,s0.454571246,s-0.646291913,s135.100519408
006_4,s-0.404944554,s0.545729078,s135.100519408
006_5,s-0.452155974,s-0.926441343,s1.935189225
007_0,s-0.409731365,s-0.545434376,s-102.777751326
007_1,s-0.379428622,s0.066433973,s-73.038830418
007_2,s0.283697423,s-0.146411615,s-157.735386722
007_3,s-0.740550639,s-0.275523150,s30.387578857
007_4,s0.630681208,s0.253064283,s30.387578857
007_5,s-0.781226770,s0.672624205,s-102.777751326
007_6,s-0.087797983,s1.071646965,s-157.735386722
008_0,s-0.502035544,s-0.461886092,s-113.248920908
008_1,s-0.361036040,s0.134285253,s-83.510000000
008_2,s0.252363907,s-0.195532727,s-168.206556304
008_3,s-0.778291647,s-0.136346497,s19.916409275
008_4,s0.666170238,s0.134229401,s19.916409275
008_5,s-0.645973373,s0.803403379,s-113.248920908
008_6,s0.108426078,s1.069756743,s-168.206556304
008_7,s-1.192097979,s-0.466108626,s-168.206556304
009_0,s0.402181163,s-0.551025192,s-29.738920908
009_1,s-0.174232531,s-0.343544141,s0.000000000
009_2,s0.222804317,s0.228645632,s-84.696556304
009_3,s0.047502584,s-0.788715259,s103.426409275
009_4,s-0.058072116,s0.677073074,s103.426409275
009_5,s-0.871269089,s-0.551025192,s-29.738920908
009_6,s-1.050645934,s0.228645632,s-84.696556304
009_7,s0.328379017,s-1.237142701,s-84.696556304
009_8,s-0.945071234,s-1.237142701,s-84.696556304
010_0,s0.420323174,s-0.537314507,s-27.828920908
010_1,s-0.162685536,s-0.349160376,s1.910000000
010_2,s0.215059859,s0.235944582,s-82.786556304
010_3,s0.073763768,s-0.786693817,s105.336409275
010_4,s-0.080606437,s0.674761380,s105.336409275
010_5,s-0.852419567,s-0.579758113,s-27.828920908
010_6,s-1.057682881,s0.193500975,s-82.786556304
010_7,s0.369430064,s-1.225510616,s-82.786556304
010_8,s-0.903312676,s-1.267954222,s-82.786556304
010_9,s1.192136304,s0.717204987,s105.336409275
011_0,s0.559745867,s0.389952579,s58.999580756
011_1,s0.339625056,s-0.181753605,s88.738501664
011_2,s-0.223685062,s0.227784068,s4.041945360
011_3,s0.789569891,s0.030127094,s-167.835089061
011_4,s-0.678187459,s-0.043151925,s-167.835089061
011_5,s0.531710197,s-0.883189025,s58.999580756
011_6,s-0.251720732,s-1.045357535,s4.041945360
011_7,s1.244072289,s0.301063087,s4.041945360
011_8,s1.216036618,s-0.972078517,s4.041945360
011_9,s-0.650151789,s1.229989680,s-167.835089061
011_10,s0.367660726,s1.091387998,s88.738501664
012_0,s0.578494052,s0.361556471,s56.141414012
012_1,s0.330139659,s-0.198462483,s85.880334920
012_2,s-0.212048640,s0.238654484,s1.183778616
012_3,s0.790089940,s-0.009281286,s-170.693255805
012_4,s-0.679495530,s-0.009281286,s-170.693255805
012_5,s0.487009663,s-0.908603420,s56.141414012
012_6,s-0.303533029,s-1.031505407,s1.183778616
012_7,s1.257536830,s0.238654484,s1.183778616
012_8,s1.166052441,s-1.031505407,s1.183778616
012_9,s-0.588011142,s1.260878606,s-170.693255805
012_10,s0.421624048,s1.071697408,s85.880334920
