id,x,y,deg
001_0,s8.530640873,s16.568454625,s-44.995691510
002_0,s-0.065594079,s0.769146930,s-23.904901189
002_1,s-0.496707800,s1.242873986,s-66.370622269
003_0,s-0.039802795,s0.188945151,s-127.028434461
003_1,s0.460573329,s0.494708013,s-138.114447886
003_2,s-0.077359639,s0.665653238,s-69.135835032
004_0,s-2.119313047,s0.196769798,s53.307083459
004_1,s-2.669576910,s-0.146866922,s5.485277060
004_2,s-2.225075605,s-0.445564026,s109.339377731
004_3,s-1.909832881,s-0.331554474,s-11.925334648
005_0,s0.924509268,s-0.407459330,s-22.878301252
005_1,s0.255347023,s0.002608885,s-79.948546100
005_2,s0.160190152,s-0.548890859,s25.259230808
005_3,s0.494009547,s-0.796742883,s-78.911293015
005_4,s1.108039412,s-1.110154770,s-28.365384363
006_0,s1.193899036,s-1.006872973,s-28.084802687
006_1,s0.750475568,s-0.544311934,s-70.089255954
006_2,s0.413455326,s-0.985632083,s15.011703383
006_3,s0.628589757,s-1.339343422,s-88.737017891
006_4,s1.169266186,s-1.759559910,s-42.842081475
006_5,s0.325681234,s-1.681267518,s29.764619840
007_0,s0.113966552,s0.119370094,s-28.901843920
007_1,s-0.344757406,s0.596093601,s-73.978397969
007_2,s-0.653748729,s0.124765287,s9.659689362
007_3,s-0.479483033,s-0.197553593,s-89.554059124
007_4,s0.096655307,s-0.768698473,s-28.901843920
007_5,s-0.256838774,s-0.762950140,s82.079162772
007_6,s0.660936910,s-0.791726708,s-18.448838975
008_0,s0.384499178,s0.241190361,s-117.365578069
008_1,s0.815768607,s0.763097988,s-164.322885910
008_2,s0.353855004,s1.009138264,s-71.826617371
008_3,s0.054944975,s0.834410650,s-178.017793273
008_4,s-0.480682310,s0.216372829,s-117.365578069
008_5,s-0.492781415,s0.545210982,s1.329996295
008_6,s-0.477370211,s-0.352030321,s-105.002945347
008_7,s0.377130553,s-0.345625741,s-100.194914748
009_0,s-0.095959192,s0.432793907,s-177.690251722
009_1,s-0.368512828,s-0.723847258,s-74.022627295
009_2,s-0.738961437,s-0.089231248,s-117.119133365
009_3,s-0.664548396,s-0.932362619,s-177.771348569
009_4,s0.197626740,s-0.901638907,s-173.030010833
009_5,s-1.083380687,s0.464278098,s-177.771348569
009_6,s-1.226179929,s-0.775351922,s-71.170000000
009_7,s-1.519432024,s-0.947351834,s179.298727931
009_8,s-1.635508583,s-0.162359138,s-114.266506070
010_0,s0.071038660,s-0.100770769,s-129.572781857
010_1,s-0.232094312,s0.427052112,s-177.802443400
010_2,s-0.410857691,s-0.800247631,s-74.053722126
010_3,s-0.780961836,s-0.165430670,s-117.150228196
010_4,s-0.738284221,s-0.985365199,s171.547965649
010_5,s-0.055709308,s-1.118917636,s-151.561867512
010_6,s-1.088051650,s0.494235892,s-177.802443400
010_7,s-1.266783460,s-0.718379377,s-74.053722126
010_8,s-1.349560529,s-1.059036647,s162.589032509
010_9,s-1.578517863,s0.027872571,s-129.796588867
011_0,s0.134555062,s-0.055465787,s-115.816651484
011_1,s0.672384905,s0.553207342,s-176.468866688
011_2,s0.060633789,s0.796516849,s-72.720145414
011_3,s-0.215328212,s0.522696981,s-176.468866688
011_4,s-0.753158053,s-0.085976147,s-115.816651484
011_5,s-0.828648345,s0.767576182,s-72.720145414
011_6,s-0.367565899,s-0.705061697,s-72.720145414
011_7,s0.473427388,s-0.673519180,s-72.720145414
011_8,s-1.104610345,s0.493756314,s-176.468866688
011_9,s-1.204766583,s-0.694908072,s-79.696993866
011_10,s-0.472889761,s1.347872143,s-90.884375479
012_0,s-0.121127932,s0.011273427,s63.330100501
012_1,s-0.670764278,s-0.583841664,s2.677885297
012_2,s-0.141574723,s-0.786175646,s105.607176922
012_3,s0.217304749,s-0.566554010,s2.677885297
012_4,s0.766941094,s0.028561081,s63.330100501
012_5,s0.748967129,s-0.853459565,s101.424595688
012_6,s0.403552485,s0.647532733,s109.819687954
012_7,s-0.441967033,s0.636458821,s107.246574414
012_8,s0.908188282,s-0.525739605,s-23.026049229
012_9,s1.142182302,s0.500507630,s57.534404684
012_10,s0.138540362,s-1.443637137,s57.084497808
012_11,s1.025643330,s-1.387762022,s87.590749312
013_0,s0.133949536,s-0.061970417,s-117.910300011
013_1,s0.688071816,s0.524790000,s-178.562515215
013_2,s0.089792096,s0.785227874,s-74.813793941
013_3,s-0.195989128,s0.521672494,s-178.562515215
013_4,s-0.754285619,s-0.060029650,s-117.910300011
013_5,s-0.798443060,s0.787168641,s-75.536233658
013_6,s-0.390308919,s-0.686277235,s-72.798105604
013_7,s0.459740606,s-0.689088309,s-70.371550454
013_8,s-1.095654060,s0.599276972,s175.928381993
013_9,s-1.175546313,s-0.579628190,s-116.558470307
013_10,s-0.289663254,s1.347098021,s-65.035869061
013_11,s-1.186813097,s1.347004689,s-102.710621444
013_12,s0.475923498,s1.370591783,s-114.755624118
014_0,s0.126760931,s-0.068652552,s-117.600248174
014_1,s-0.198955149,s0.529145746,s-178.252463378
014_2,s0.523880644,s0.425960388,s-159.597706424
014_3,s-0.390373986,s-0.708912004,s-74.503742104
014_4,s-0.750202821,s-0.078049792,s-117.600248174
014_5,s0.098008599,s0.707585210,s-72.503250285
014_6,s-0.669666690,s0.826172596,s-61.033627331
014_7,s-0.703359055,s-0.891735545,s176.667426630
014_8,s0.148380118,s-0.894421691,s-174.240131025
014_9,s-1.087187802,s0.526279890,s-178.252463378
014_10,s-1.243758990,s-0.700595150,s-74.503742104
014_11,s-1.676485515,s-0.565381063,s-168.875779265
014_12,s-1.629945736,s-0.068219470,s-118.034741966
014_13,s-1.626922595,s0.715187604,s-67.861039802
015_0,s0.062215834,s0.133835724,s-28.015319478
015_1,s-0.530573152,s-0.195116640,s-88.667534682
015_2,s-0.522360692,s0.689809236,s-88.667534682
015_3,s0.698979472,s-0.393916965,s15.081186592
015_4,s0.900278983,s0.397622984,s19.125674466
015_5,s0.068799111,s-0.739823038,s-28.015319478
015_6,s-0.694947206,s0.116057707,s27.338910397
015_7,s-0.692338256,s-0.786424913,s19.448870879
015_8,s0.949314514,s-0.679348957,s-88.667534682
015_9,s1.061361185,s-0.061945502,s-44.492446484
015_10,s-0.530929903,s-1.082553113,s-88.667534682
015_11,s0.695410632,s-1.282147070,s15.081186592
015_12,s1.142592285,s-1.178270104,s-134.719106225
015_13,s-0.046922335,s-1.460650537,s-114.081925329
015_14,s-0.842625360,s-1.574219443,s25.310610973
016_0,s0.062382069,s0.133758321,s-28.086506070
016_1,s-0.492798213,s0.481521567,s-27.691235650
016_2,s-0.787193289,s0.095037452,s15.010000000
016_3,s-0.524518039,s-0.191552951,s-88.738721274
016_4,s0.004552239,s-0.800718448,s-28.086506070
016_5,s-0.789898494,s-0.769538984,s19.544127863
016_6,s0.692293803,s-0.387023494,s15.010000000
016_7,s0.692779715,s0.493968387,s15.010000000
016_8,s-0.588644993,s-1.128934053,s-88.738721274
016_9,s0.377694723,s-1.139392148,s-71.293560666
016_10,s-1.427973145,s-0.264644113,s-28.086506070
016_11,s-1.438942679,s-1.155773433,s-28.086506070
016_12,s-1.329345344,s0.568775289,s-24.613122206
016_13,s-0.278823475,s-1.597000466,s-103.632323180
016_14,s-0.813602298,s-1.631750805,s13.486447061
016_15,s-1.702483067,s0.426205112,s29.601267481
017_0,s0.133201674,s-0.048182585,s-117.987647370
017_1,s0.858610600,s0.700364700,s-178.639862574
017_2,s0.095563133,s0.788209453,s-74.891141300
017_3,s-0.204370824,s0.553955140,s-178.639862574
017_4,s-0.751211285,s-0.041795652,s-117.987647370
017_5,s-0.745594414,s0.764731768,s-70.421574427
017_6,s-0.413065201,s-0.671903238,s-74.891141300
017_7,s0.439974693,s-0.675270980,s-70.319035526
017_8,s-1.079785827,s0.536865787,s-178.639862574
017_9,s-1.242608454,s-0.672629177,s-71.008999082
017_10,s-0.273034378,s1.411861269,s-116.593016981
017_11,s-1.130669213,s1.367115638,s-113.518080497
017_12,s0.557844651,s1.367933881,s-105.767553927
017_13,s-1.636309327,s-0.012557879,s-120.268104333
017_14,s-1.624053776,s0.792490420,s-74.891141300
017_15,s0.206684011,s2.004863595,s-172.828976012
017_16,s-0.634386756,s2.006078006,s-174.170295701
018_0,s0.134055664,s-0.061740504,s-117.811995646
018_1,s0.691238942,s0.529460620,s-178.464210850
018_2,s0.088330376,s0.793922724,s-74.715489576
018_3,s-0.196998236,s0.529877408,s-178.464210850
018_4,s-0.754181514,s-0.061323715,s-117.811995646
018_5,s-0.799906803,s0.794339513,s-74.715489576
018_6,s-0.392238646,s-0.693239256,s-74.715489576
018_7,s0.498574779,s-0.690383142,s-74.715489576
018_8,s-1.085235415,s0.530294197,s-178.464210850
018_9,s-1.279722742,s-0.689580312,s-74.715489576
018_10,s-0.274417097,s1.432971958,s-117.811995646
018_11,s-1.162654276,s1.433388747,s-117.811995646
018_12,s0.601087093,s1.405427167,s-117.811995646
018_13,s-1.642418692,s-0.060906927,s-117.811995646
018_14,s-1.631740145,s0.790835755,s-74.715489576
018_15,s0.282809520,s2.015445163,s-178.464210850
018_16,s-0.605087482,s2.015445163,s-178.464210850
018_17,s-1.499690041,s1.913518211,s-178.464210850
019_0,s0.133990111,s-0.061882638,s-117.872759032
019_1,s0.691800058,s0.528727249,s-178.524974236
019_2,s0.089172298,s0.793828602,s-74.776252962
019_3,s-0.196436179,s0.530086030,s-178.524974236
019_4,s-0.752752549,s-0.056119487,s-117.872759032
019_5,s-0.797570363,s0.799591753,s-74.776252962
019_6,s-0.389748488,s-0.691625036,s-74.776252962
019_7,s0.497672516,s-0.690914489,s-74.776252962
019_8,s-1.083178841,s0.535849182,s-178.524974236
019_9,s-1.276904602,s-0.686809017,s-74.958188606
019_10,s-0.272897246,s1.433262177,s-117.872759032
019_11,s-1.161133483,s1.434620960,s-117.872759032
019_12,s0.594951787,s1.388002743,s-117.872759032
019_13,s-1.633603505,s-0.055025945,s-117.872759032
