id,x,y,deg
001_0,s0.295153340,s1.063123673,s135.004667889
002_0,s0.007250326,s0.357095136,s40.974106840
002_1,s0.252736089,s0.920345299,s66.370622269
003_0,s-1.404412162,s-0.295869351,s62.453888814
003_1,s-1.489415111,s-0.964679429,s37.057373385
003_2,s-2.100849589,s-0.423635169,s37.057373385
004_0,s0.547572576,s-0.222132325,s-54.133276779
004_1,s1.222308616,s-0.270300213,s-42.280405263
004_2,s1.101480606,s0.380648457,s-54.133276779
004_3,s0.579265863,s0.293116276,s-30.168722734
005_0,s-0.207854855,s0.420889664,s35.020199615
005_1,s-0.286933290,s1.025307107,s-12.922721026
005_2,s-0.946005355,s0.964538726,s35.020199615
005_3,s-0.737856374,s0.560033498,s81.300887166
005_4,s-0.560779008,s1.475051837,s81.980322991
006_0,s-0.333718779,s1.121046092,s-8.151796775
006_1,s-0.671590086,s0.878845964,s42.336671709
006_2,s-0.790080310,s1.493659405,s-27.944790975
006_3,s-1.120271930,s0.480839516,s3.378777475
006_4,s-1.156401501,s1.609018900,s42.336671709
006_5,s-1.476815305,s1.114575822,s28.048819747
007_0,s-1.169570811,s-0.114960363,s-6.899710438
007_1,s-1.371971908,s-0.954807221,s-40.376190635
007_2,s-1.518091414,s-0.506047773,s46.674849168
007_3,s-1.650310662,s0.093515448,s0.692161416
007_4,s-1.891971151,s-0.969124327,s14.515403853
007_5,s-2.005631022,s0.511867111,s72.452085667
007_6,s-2.438849892,s-0.468767805,s21.616985103
008_0,s-0.243346533,s-0.339794925,s29.987251704
008_1,s-0.140476413,s0.343050541,s46.166987630
008_2,s-0.719708275,s-0.509124967,s60.232951807
008_3,s-0.975524892,s0.052890825,s15.656876975
008_4,s-0.094983791,s-0.968571014,s76.242373110
008_5,s-1.005789174,s-1.098626951,s33.546010129
008_6,s-1.414191350,s0.247981357,s57.408381554
008_7,s-1.600511967,s-0.532447657,s34.836436378
009_0,s0.337762263,s0.095198015,s-57.291121264
009_1,s0.962522647,s-0.110556755,s-29.130000000
009_2,s0.886455564,s0.840186602,s-54.526515429
009_3,s0.287153905,s0.865664969,s-45.699495976
009_4,s1.477935286,s0.536953793,s-22.457836683
009_5,s1.059546853,s-0.547230316,s-82.762553130
009_6,s-0.166214452,s-0.704899574,s-22.338797972
009_7,s0.272621556,s-0.581374882,s-71.633929358
009_8,s-0.251231238,s0.215641178,s-50.570794232
010_0,s0.264402612,s-0.022990046,s-55.955171506
010_1,s0.952971272,s-0.095247659,s-28.830000000
010_2,s0.776568543,s0.604536392,s-47.532715902
010_3,s0.171637925,s0.833135418,s-60.804356180
010_4,s1.447990258,s0.571479312,s-17.342699451
010_5,s0.909706090,s-0.573049557,s-59.075700103
010_6,s-0.230444361,s-0.695220752,s-45.261617471
010_7,s0.436467660,s-0.722035606,s-20.729325408
010_8,s-0.353648105,s0.117740628,s-56.169588136
010_9,s-0.238156092,s0.640559409,s-14.386799484
011_0,s-0.387551878,s0.363217254,s120.308230561
011_1,s-0.998297130,s0.639668271,s145.704745990
011_2,s-0.736396067,s-0.508790996,s131.523650585
011_3,s-0.233989831,s-0.758243485,s130.373047789
011_4,s-1.524616165,s-0.028962822,s176.929991698
011_5,s-1.030429794,s1.043020245,s85.693927882
011_6,s0.217579741,s1.066601413,s120.308230561
011_7,s-0.444571471,s1.212107575,s156.847602562
011_8,s0.365804898,s-0.188322085,s119.803068741
011_9,s0.525975109,s-0.635883025,s143.198163784
011_10,s0.433850665,s0.428752278,s121.631646809
012_0,s0.330184021,s0.102368302,s-41.573361173
012_1,s0.968303322,s-0.032577894,s-24.504587896
012_2,s0.815815067,s0.908934965,s-49.901103325
012_3,s0.144522407,s0.825243752,s-41.520126278
012_4,s1.427499299,s0.655278051,s-18.129239622
012_5,s1.196261433,s-0.436367189,s-55.895061934
012_6,s-0.081493955,s-0.625531506,s-49.901103325
012_7,s0.482846930,s-0.803555781,s-24.504587896
012_8,s-0.329985014,s0.194834029,s-52.043215821
012_9,s-0.568193946,s0.636698808,s-30.422167857
012_10,s-0.742060084,s-0.473672937,s-61.866662400
012_11,s0.740290615,s-1.189139617,s-55.420666952
013_0,s-0.202606148,s0.290383521,s38.846558059
013_1,s0.062407339,s0.943280236,s64.243073488
013_2,s-0.851579350,s0.795275056,s38.846558059
013_3,s-0.987869013,s0.150419474,s33.997373385
013_4,s-0.672550597,s1.458733513,s89.197883310
013_5,s0.460352676,s1.205689321,s38.499314072
013_6,s0.562391795,s-0.189106413,s38.846558059
013_7,s0.787649680,s0.417489944,s64.243073488
013_8,s-0.308512810,s-0.368928980,s33.997373385
013_9,s-0.759635437,s-0.324884691,s80.330132557
013_10,s0.424215552,s-0.810161081,s33.997373385
013_11,s0.866351944,s0.976867568,s5.398939568
013_12,s0.951605102,s-0.479883475,s-2.001314424
014_0,s0.334812957,s0.080077536,s-55.372248834
014_1,s0.939737826,s-0.115826763,s-27.444931213
014_2,s0.916962373,s0.817626133,s-55.372248834
014_3,s0.205957260,s0.789387060,s-47.860317679
014_4,s1.476678538,s0.551166212,s-14.369270612
014_5,s1.116968929,s-0.576667219,s-60.221433508
014_6,s-0.179797080,s-0.573181112,s-62.880442490
014_7,s0.389513381,s-0.823788827,s-29.556427426
014_8,s-0.343732927,s0.232179835,s-60.221433508
014_9,s-0.637450700,s0.508048447,s13.228822819
014_10,s-0.724225931,s-0.615622581,s-28.260843737
014_11,s0.598617532,s-1.122533178,s-127.499198317
014_12,s-0.697388413,s-1.297872275,s-51.292865318
014_13,s1.163010978,s-1.170434300,s-67.529127837
015_0,s-0.406198353,s-0.058972564,s134.460012676
015_1,s-1.021376185,s0.065181401,s159.004991541
015_2,s-0.835909247,s-0.796444872,s133.454527874
015_3,s-0.172752023,s-0.782655787,s143.341724397
015_4,s-1.630358892,s-0.191021101,s175.150413826
015_5,s-1.049408007,s0.584447744,s132.123190305
015_6,s0.197339656,s0.595830238,s120.832965838
015_7,s-0.385468051,s0.868130278,s148.679566373
015_8,s0.271912268,s-0.146953918,s128.605343200
015_9,s0.722573864,s-0.249312805,s165.581846687
015_10,s0.826940368,s0.438756194,s123.129102706
015_11,s-0.534695636,s1.349046051,s118.433866270
015_12,s0.814338076,s1.355746810,s123.129102706
015_13,s-1.319883081,s1.387282182,s120.071359700
015_14,s0.116604567,s1.476677681,s161.239618850
016_0,s0.357028563,s0.009141295,s-57.626823377
016_1,s0.954525409,s-0.209529603,s-28.584579544
016_2,s0.928230631,s0.727788580,s-55.376515429
016_3,s0.256083330,s0.904599056,s-60.300878159
016_4,s1.488968866,s0.448511021,s-18.783575653
016_5,s1.115345003,s-0.729598600,s-60.225700103
016_6,s-0.212019845,s-0.632470436,s-48.961252687
016_7,s0.416584400,s-0.827489339,s-28.584579544
016_8,s-0.250592780,s0.220046204,s-61.696298615
016_9,s-0.523758783,s0.577013192,s17.068341156
016_10,s-0.890139510,s-0.407126232,s-61.696298615
016_11,s0.544672826,s-1.354127105,s-58.830279647
016_12,s-0.857604043,s-1.359645717,s-52.942251627
016_13,s1.107111165,s-1.444895744,s-91.413476372
016_14,s-0.134593382,s-1.536327084,s-28.584579544
016_15,s-0.626563113,s0.109700467,s48.859138638
017_0,s0.344711559,s0.076474520,s-55.376515429
017_1,s0.953108800,s-0.137017584,s-29.980000000
017_2,s0.860382918,s0.771019960,s-55.376515429
017_3,s0.276423255,s0.782183729,s-43.544657047
017_4,s1.545338687,s-0.072608245,s2.145558424
017_5,s0.992985283,s-0.609647513,s-90.623131415
017_6,s-0.158747332,s-0.605652739,s-44.082329862
017_7,s0.404148594,s-0.825050411,s-29.980000000
017_8,s-0.300116609,s0.232530287,s-62.270402134
017_9,s-0.438977411,s0.688970378,s-40.327645748
017_10,s-0.857571410,s-0.435447702,s-61.403273541
017_11,s0.566667548,s-1.322964304,s-60.225700103
017_12,s-0.781196609,s-1.363187039,s-55.376515429
017_13,s1.246176117,s-1.451851883,s-41.521595967
017_14,s-0.112039903,s-1.469663981,s-26.712368390
017_15,s-0.937791906,s1.001688473,s-65.706176262
017_16,s-0.800910355,s0.025225258,s-5.982489197
018_0,s-0.127430583,s0.328129633,s40.619887511
018_1,s0.139768215,s0.890440847,s66.016402940
018_2,s-0.916315498,s0.807516503,s40.619887511
018_3,s-0.996752005,s0.116799777,s35.770702837
018_4,s-0.741730337,s1.391274972,s79.339287143
018_5,s0.596641997,s1.106911441,s35.770702837
018_6,s0.707893064,s-0.177361553,s40.619887511
018_7,s0.928653129,s0.411053977,s66.016402940
018_8,s-0.207867090,s-0.362587092,s35.770702837
