id,x,y,deg
001_0,s-0.032865639,s-0.031232370,s-44.992428879
002_0,s-0.091900394,s0.569786801,s-25.608193390
002_1,s-0.380352150,s1.106424659,s-66.370622269
003_0,s-0.552410346,s0.167169050,s38.392793640
003_1,s-0.372936540,s0.640840372,s13.621662468
003_2,s-1.161185770,s0.143146395,s-2.369635239
004_0,s-0.031412283,s-0.032693725,s-42.387646094
004_1,s-0.315564791,s0.483240669,s-1.625217215
004_2,s0.126467954,s0.730591474,s-26.396348387
004_3,s-0.797238039,s0.856302979,s-42.387646094
005_0,s-0.038087668,s-0.024595543,s-55.679992319
005_1,s-0.196004116,s0.542849029,s-14.917563440
005_2,s-0.632859280,s-0.110989346,s-4.338552811
005_3,s0.291057223,s0.681941154,s-39.688694612
005_4,s-0.578998756,s1.016663034,s-55.679992319
006_0,s-0.026562503,s-0.036742953,s-34.397016219
006_1,s0.502293913,s-0.339225180,s6.365412660
006_2,s-0.379676756,s0.434681772,s6.365412660
006_3,s-0.549411428,s-0.333131484,s16.944423289
006_4,s0.023679691,s0.741078482,s-18.405718512
006_5,s0.758504920,s0.685072157,s16.944423289
007_0,s-0.039410457,s0.022414884,s-118.162061777
007_1,s0.390875470,s0.424639904,s-77.399632898
007_2,s-0.390830263,s0.509981576,s-66.820622269
007_3,s0.739266676,s0.056945826,s-102.170764070
007_4,s0.634131588,s0.983219413,s-118.162061777
007_5,s-0.414961532,s1.246542847,s-102.170764070
007_6,s0.282711781,s1.470786105,s-66.820622269
008_0,s0.029901162,s-0.034081251,s42.729270293
008_1,s0.442610785,s0.414087661,s83.491699172
008_2,s-0.508348477,s-0.273284664,s83.491699172
008_3,s0.202347278,s-0.609823812,s94.070709801
008_4,s-0.717174471,s0.188198891,s58.720568000
008_5,s-0.498854767,s0.892074827,s94.070709801
008_6,s-0.921058099,s-0.721453575,s42.729270293
008_7,s0.233784791,s0.875571216,s58.720568000
009_0,s-0.026253988,s-0.036964027,s-33.917373385
009_1,s0.505116052,s-0.335008467,s6.845055494
009_2,s-0.383302281,s0.431488172,s6.845055494
009_3,s-0.546603450,s-0.337719071,s17.424066123
009_4,s0.017475109,s0.741250744,s-17.926075678
009_5,s0.752743433,s0.691397786,s17.424066123
009_6,s-0.914672320,s0.729532611,s-33.917373385
009_7,s0.905893442,s-0.025245895,s-17.926075678
009_8,s0.862164344,s-0.803460665,s-33.917373385
010_0,s-0.032235518,s-0.031882323,s-43.848414623
010_1,s0.439770919,s-0.417102430,s-3.085985744
010_2,s-0.303143244,s0.491128145,s-3.085985744
010_3,s-0.596657133,s-0.238389950,s7.493024885
010_4,s0.145051426,s0.727130063,s-27.857116916
010_5,s0.860704736,s0.551217681,s7.493024885
010_6,s-0.775149680,s0.876348251,s-43.848414623
010_7,s0.887965589,s-0.181100512,s-27.857116916
010_8,s0.710678644,s-0.940112898,s-43.848414623
010_9,s-0.569396280,s-0.970708144,s-27.857116916
011_0,s-0.031412283,s-0.032693725,s-42.387646094
011_1,s0.450260966,s-0.405756036,s-1.625217215
011_2,s-0.315564791,s0.483240669,s-1.625217215
011_3,s-0.590386082,s-0.253522734,s8.953793414
011_4,s0.126467954,s0.730591474,s-26.396348387
011_5,s0.846373125,s0.572980023,s8.953793414
011_6,s-0.797238039,s0.856302979,s-42.387646094
011_7,s0.892293711,s-0.158405231,s-26.396348387
011_8,s0.734413473,s-0.921690429,s-42.387646094
011_9,s-0.544465497,s-0.984907989,s-26.396348387
011_10,s0.175439674,s-1.142519438,s8.953793414
012_0,s-0.024845685,s-0.037924966,s-31.762709585
012_1,s0.517354275,s-0.315780703,s8.999719294
012_2,s-0.399253989,s0.416772041,s8.999719294
012_3,s-0.533519727,s-0.358031009,s19.578729923
012_4,s-0.010406135,s0.741383677,s-15.771411878
012_5,s0.726216666,s0.719209934,s19.578729923
012_6,s-0.941453948,s0.694627776,s-31.762709585
012_7,s-0.353534264,s-1.068410009,s-15.771411878
012_8,s0.383088535,s-1.090583752,s19.578729923
012_9,s-1.270142527,s-0.335857266,s-15.771411878
012_10,s-1.450127990,s0.374521734,s19.578729923
012_11,s-1.284582078,s-1.115165910,s-31.762709585
013_0,s-0.030472401,s-0.033571475,s-40.762428879
013_1,s0.461587725,s-0.392822696,s0.000000000
013_2,s-0.329143321,s0.474096357,s0.000000000
013_3,s-0.582958280,s-0.270165036,s10.579010629
013_4,s0.105696345,s0.733884410,s-24.771131172
013_5,s0.829782031,s0.596754016,s10.579010629
013_6,s-0.821203446,s0.833347577,s-40.762428879
013_7,s0.896427391,s-0.133034643,s-24.771131172
013_8,s0.760258644,s-0.900490528,s-40.762428879
013_9,s-0.516312920,s-0.999953695,s-24.771131172
013_10,s0.207772765,s-1.137084088,s10.579010629
013_11,s-0.951152586,s-1.259741748,s0.000000000
013_12,s1.252318770,s-1.259741748,s0.000000000
014_0,s-0.034150280,s0.029822299,s-129.662428879
014_1,s-0.383889000,s-0.469043851,s-88.900000000
014_2,s0.467690277,s0.338184101,s-88.900000000
014_3,s-0.281306556,s0.577664370,s-78.320989371
014_4,s0.735778263,s-0.091588163,s-113.671131172
014_5,s0.612573734,s-0.818172961,s-78.320989371
014_6,s0.817428995,s0.837050250,s-129.662428879
014_7,s-0.115801013,s-0.898816115,s-113.671131172
014_8,s-1.009681303,s0.497021216,s-113.671131172
014_9,s-1.132885831,s-0.229563581,s-78.320989371
014_10,s-1.277769290,s0.926793480,s-88.900000000
014_11,s-0.158102028,s1.304249168,s-113.671131172
014_12,s0.570272720,s1.384892322,s-78.320989371
014_13,s-0.928030571,s1.425659630,s-129.662428879
015_0,s0.033331895,s-0.030734280,s48.789029734
015_1,s0.396424173,s0.458498390,s89.551458613
015_2,s-0.476658509,s-0.325421798,s89.551458613
015_3,s0.265593101,s-0.585055388,s100.130469242
015_4,s-0.733034484,s0.111438279,s64.780327441
015_5,s-0.590239828,s0.834428260,s100.130469242
015_6,s-0.839750786,s-0.814654467,s48.789029734
015_7,s0.140048198,s0.895358468,s64.780327441
015_8,s0.906414577,s0.753185908,s48.789029734
015_9,s0.995881127,s-0.524125180,s64.780327441
015_10,s1.138675782,s0.198864799,s100.130469242
015_11,s1.252257101,s-0.960985258,s89.551458613
015_12,s0.122798446,s-1.308045368,s64.780327441
015_13,s-0.607489580,s-1.368975576,s100.130469242
015_14,s0.889164825,s-1.450217928,s48.789029734
016_0,s-0.034716407,s-0.029161314,s-48.502995896
016_1,s0.404473354,s-0.451413562,s-7.740567017
016_2,s-0.262289202,s0.514108020,s-7.740567017
016_3,s-0.614034347,s-0.189185950,s2.838443612
016_4,s0.203578522,s0.712961310,s-32.511698189
016_5,s0.902596611,s0.479554932,s2.838443612
016_6,s-0.701478962,s0.936360267,s-48.502995896
016_7,s0.870341078,s-0.252560272,s-32.511698189
016_8,s0.632046148,s-0.994682896,s-48.502995896
016_9,s-0.646289880,s-0.921301153,s-32.511698189
016_10,s0.052728208,s-1.154707531,s2.838443612
016_11,s-1.112157604,s-1.120154444,s-7.740567017
016_12,s1.071235909,s-1.416935143,s-7.740567017
016_13,s-1.313052435,s0.044220428,s-32.511698189
016_14,s-1.280796902,s0.776335631,s2.838443612
016_15,s-1.551347365,s-0.697902196,s-48.502995896
017_0,s-0.030472401,s-0.033571475,s-40.762428879
017_1,s0.461587725,s-0.392822696,s0.000000000
017_2,s-0.329143321,s0.474096357,s0.000000000
017_3,s-0.582958280,s-0.270165036,s10.579010629
017_4,s0.105696345,s0.733884410,s-24.771131172
017_5,s0.829782031,s0.596754016,s10.579010629
017_6,s-0.821203446,s0.833347577,s-40.762428879
017_7,s0.896427391,s-0.133034643,s-24.771131172
017_8,s0.760258644,s-0.900490528,s-40.762428879
017_9,s-0.516312920,s-0.999953695,s-24.771131172
017_10,s0.207772765,s-1.137084088,s10.579010629
017_11,s-0.951152586,s-1.259741748,s0.000000000
017_12,s1.252318770,s-1.259741748,s0.000000000
017_13,s-1.307043965,s-0.133034643,s-24.771131172
017_14,s1.083596990,s1.341015409,s0.000000000
017_15,s-1.119874366,s1.341015409,s0.000000000
017_16,s-1.373689325,s0.596754016,s10.579010629
018_0,s-0.030472401,s-0.033571475,s-40.762428879
018_1,s0.461587725,s-0.392822696,s0.000000000
018_2,s-0.329143321,s0.474096357,s0.000000000
018_3,s-0.582958280,s-0.270165036,s10.579010629
018_4,s0.105696345,s0.733884410,s-24.771131172
018_5,s0.829782031,s0.596754016,s10.579010629
018_6,s-0.821203446,s0.833347577,s-40.762428879
018_7,s0.896427391,s-0.133034643,s-24.771131172
018_8,s0.760258644,s-0.900490528,s-40.762428879
018_9,s-0.516312920,s-0.999953695,s-24.771131172
018_10,s0.207772765,s-1.137084088,s10.579010629
018_11,s-0.951152586,s-1.259741748,s0.000000000
018_12,s1.252318770,s-1.259741748,s0.000000000
018_13,s-1.307043965,s-0.133034643,s-24.771131172
018_14,s1.083596990,s1.341015409,s0.000000000
018_15,s-1.119874366,s1.341015409,s0.000000000
018_16,s-1.373689325,s0.596754016,s10.579010629
018_17,s-1.443212712,s-0.900490528,s-40.762428879
019_0,s-0.030231390,s-0.033788670,s-40.352428879
019_1,s0.464386863,s-0.389509614,s0.410000000
019_2,s-0.332527427,s0.471728939,s0.410000000
019_3,s-0.581010111,s-0.274329645,s10.989010629
019_4,s0.100442117,s0.734621961,s-24.361131172
019_5,s0.825490540,s0.602676482,s10.989010629
019_6,s-0.827145680,s0.827449882,s-40.352428879
019_7,s0.897356408,s-0.126616592,s-24.361131172
019_8,s0.766682899,s-0.895027222,s-40.352428879
