id,x,y,deg
001_0,s6.967753088,s-0.529824171,s-44.995168777
002_0,s5.702477054,s4.038818169,s-5.338503137
002_1,s6.389962906,s4.757014753,s68.320622269
003_0,s5.185454448,s4.684160428,s1.445554887
003_1,s4.660014801,s5.730444721,s-66.370622269
003_2,s5.783287912,s5.478539606,s75.104680293
004_0,s-5.486759896,s4.327327419,s101.090874594
004_1,s-5.908756801,s3.633031589,s-65.191749632
004_2,s-6.430217049,s3.634012019,s33.274697438
004_3,s-6.370075743,s4.783612685,s174.750000000
005_0,s-0.028106066,s-0.416722871,s10.365382381
005_1,s0.475456078,s0.610809260,s-63.293743025
005_2,s0.711293645,s-0.258161245,s130.423632749
005_3,s-0.279632217,s0.706635158,s-131.109920181
005_4,s0.718781101,s0.064618231,s-28.928574248
006_0,s5.033213800,s4.847376155,s3.275691059
006_1,s5.631122489,s4.853451237,s37.640859836
006_2,s4.402749045,s5.359862526,s-163.006933167
006_3,s4.474627552,s5.876346052,s-64.540486097
006_4,s5.605372643,s5.660442812,s76.934816465
006_5,s5.753898595,s6.401923604,s-163.006933167
007_0,s-0.402255061,s6.976280357,s52.653246495
007_1,s-0.017584782,s7.434058123,s87.018415272
007_2,s-1.201718276,s6.831412639,s-113.629377731
007_3,s-0.069287034,s7.959378857,s-15.162930661
007_4,s-1.546939647,s7.222237353,s-15.162930661
007_5,s-0.646869552,s7.939922863,s126.312371901
007_6,s-1.112964544,s8.535413569,s-113.629377731
008_0,s6.974860805,s-0.426161364,s-44.143200575
008_1,s7.383898896,s-0.862303024,s-9.778031798
008_2,s6.925621485,s0.384827894,s149.574175199
008_3,s7.911646689,s-0.873131805,s-111.959377731
008_4,s7.354554138,s0.681372210,s-111.959377731
008_5,s7.960679914,s-0.297305578,s29.515924831
008_6,s8.607144813,s0.095042299,s149.574175199
008_7,s8.508329673,s0.402415395,s-9.778031798
009_0,s2.851435571,s6.379624749,s25.270481549
009_1,s3.726042490,s6.593615012,s-141.012142677
009_2,s3.403551963,s6.609187805,s59.635650326
009_3,s2.074919789,s6.618688188,s-141.012142677
009_4,s3.599254937,s7.099427890,s-42.545695607
009_5,s1.948132235,s7.124501066,s-42.545695607
009_6,s3.077439912,s7.347800956,s98.929606955
009_7,s2.937454752,s8.090941506,s-141.012142677
009_8,s2.614964223,s8.106514299,s59.635650326
010_0,s2.754240032,s6.422184877,s26.140481549
010_1,s3.625496945,s6.649430312,s-140.142142677
010_2,s3.302807140,s6.660104684,s60.505650326
010_3,s1.974183880,s6.649430312,s-140.142142677
010_4,s3.491043856,s7.153259765,s-41.675695607
010_5,s1.839730790,s7.153259765,s-41.675695607
010_6,s2.965517743,s7.393681073,s99.799606955
010_7,s3.594321189,s7.907365016,s26.140481549
010_8,s2.814265037,s8.134610450,s-140.142142677
010_9,s2.491575232,s8.145284822,s60.505650326
011_0,s2.754240032,s6.422184877,s26.140481549
011_1,s3.625496945,s6.649430312,s-140.142142677
011_2,s3.302807140,s6.660104684,s60.505650326
011_3,s1.974183880,s6.649430312,s-140.142142677
011_4,s3.491043856,s7.153259765,s-41.675695607
011_5,s1.839730790,s7.153259765,s-41.675695607
011_6,s2.965517743,s7.393681073,s99.799606955
011_7,s3.594321189,s7.907365016,s26.140481549
011_8,s1.943008124,s7.907365016,s26.140481549
011_9,s2.814265037,s8.134610450,s-140.142142677
011_10,s2.491575232,s8.145284822,s60.505650326
012_0,s6.449068471,s-2.690689988,s-63.293742979
012_1,s6.684906039,s-3.559660492,s130.423632795
012_2,s6.692393495,s-3.236881016,s-28.928574202
012_3,s6.668600174,s-1.908427935,s130.423632795
012_4,s7.187383274,s-3.420238902,s-131.109920135
012_5,s7.171077409,s-1.769006344,s-131.109920135
