id,x,y,deg
001_0,s-10.069912608,s-5.168748935,s135.005037508
002_0,s-0.383616174,s0.284499748,s-134.964300605
002_1,s-0.518140597,s-0.283643175,s-113.629377731
003_0,s0.709645835,s-0.077371119,s127.247564143
003_1,s-0.020856020,s-0.153419183,s169.050953997
003_2,s0.250832233,s-0.725179014,s-119.050842295
004_0,s-0.772688914,s-1.401929812,s-89.668384676
004_1,s0.090278926,s-1.722921720,s-26.171296080
004_2,s-0.659940550,s-1.816144932,s149.936051987
004_3,s-0.023106278,s-2.241017861,s29.896500546
005_0,s0.835262484,s0.027262114,s-40.290209466
005_1,s0.741251337,s0.479653629,s-6.385183457
005_2,s0.141951568,s0.182488634,s150.319309091
005_3,s0.382511919,s-0.199052967,s-113.629377731
005_4,s0.291190314,s0.503939358,s32.237978501
006_0,s-5.416534348,s-0.598335543,s-57.002787525
006_1,s-3.929498074,s-0.885393012,s120.867769963
006_2,s-4.851206174,s-0.616443180,s-163.639017399
006_3,s-4.892778922,s-1.522626409,s71.709491845
006_4,s-4.533434262,s-1.842584775,s113.629377731
006_5,s-4.403993135,s-1.594393006,s-59.179733054
007_0,s2.511385381,s-0.874806002,s176.911023631
007_1,s3.081404647,s-0.125997914,s59.938875726
007_2,s3.024672165,s-0.673491351,s72.758087695
007_3,s3.129215693,s-1.391590399,s-20.661171848
007_4,s3.877591358,s-0.620375216,s76.290241408
007_5,s3.639158461,s-1.101432248,s-139.657464280
007_6,s3.369182897,s-0.054739771,s-104.415044057
008_0,s-0.621978191,s-2.654031465,s158.826372696
008_1,s-0.052045713,s-2.722287276,s144.372824142
008_2,s0.955289326,s-3.066003976,s-175.265229671
008_3,s0.535310440,s-3.131104229,s30.283005834
008_4,s-0.269079542,s-3.473249299,s-116.849434889
008_5,s0.671011817,s-4.074381192,s-1.641828406
008_6,s-0.096720575,s-4.070222813,s144.372824142
008_7,s0.489769398,s-4.509953069,s30.283005834
009_0,s-0.596123423,s-2.707098480,s150.577069059
009_1,s0.030934650,s-2.756979201,s141.064053521
009_2,s0.921458920,s-2.976419531,s-173.084963033
009_3,s0.502702110,s-3.277414368,s6.970202523
009_4,s-0.150842837,s-3.473436366,s-99.224105530
009_5,s-0.531046725,s-3.654283129,s162.404118851
009_6,s0.724239263,s-4.084663769,s-1.054115897
009_7,s-0.042643415,s-4.086184969,s144.960536651
009_8,s0.548351762,s-4.522872597,s30.870718343
010_0,s0.012701853,s0.204008459,s144.030595920
010_1,s-0.551627141,s0.285749805,s157.092239010
010_2,s-0.169163477,s-0.538011305,s-100.154046261
010_3,s0.526990794,s-0.346686671,s16.540536610
010_4,s0.715724637,s-1.125689088,s-1.984056628
010_5,s-0.485454315,s-0.753569445,s153.121789796
010_6,s0.536914410,s-1.557619266,s34.634988937
010_7,s-0.113024922,s-1.193747343,s144.030595920
010_8,s1.075076112,s-0.097186465,s-174.057629464
010_9,s1.144913909,s-1.104677971,s-157.352047718
011_0,s-0.005451736,s0.160917461,s144.660118821
011_1,s-0.670108959,s-0.033533181,s161.525142821
011_2,s-0.187607422,s-0.570104059,s-100.290894154
011_3,s0.526364944,s-0.427298969,s10.206963774
011_4,s0.790963546,s-1.173856952,s-12.234420756
011_5,s-0.652559040,s-1.176551248,s165.474705311
011_6,s0.618926784,s-1.624059099,s29.803929719
011_7,s0.017028292,s-1.207152827,s143.893748027
011_8,s1.156054613,s-0.058652622,s179.208012560
011_9,s1.178441336,s-1.372653835,s158.625678398
011_10,s-0.028262174,s-1.836572758,s-113.629377731
012_0,s0.004176436,s0.250756091,s145.324951652
012_1,s-0.582811119,s0.271769802,s168.218261957
012_2,s-0.143881650,s-0.533545915,s-98.859690529
012_3,s0.547932022,s-0.285274029,s16.223295695
012_4,s0.736104362,s-1.103688162,s-0.689700896
012_5,s-0.577707234,s-1.106950680,s152.967097117
012_6,s0.598692815,s-1.654775016,s31.235133344
012_7,s0.004330439,s-1.233551963,s145.324951652
012_8,s1.112366672,s0.133900452,s164.407302092
012_9,s1.152278485,s-1.288101488,s167.544011203
012_10,s0.047788243,s-1.893245638,s-112.222180611
012_11,s-0.859225101,s-0.735869210,s20.898540082
013_0,s2.694906492,s-0.676754752,s-104.300169936
013_1,s2.723809807,s-0.074177080,s-125.965336014
013_2,s3.135587489,s0.988927308,s-81.596298802
013_3,s3.193192786,s0.516485344,s119.944845678
013_4,s3.504578993,s-0.239858431,s-10.149978195
013_5,s3.682665308,s-1.080564850,s89.897726206
013_6,s4.057189510,s-0.687687257,s-111.511787460
013_7,s4.114188913,s0.667240317,s88.020011438
013_8,s4.199262231,s-0.105238381,s-125.965336014
013_9,s4.464230803,s1.040557349,s-122.674780665
013_10,s4.614161965,s0.478538850,s119.944845678
013_11,s4.869728271,s-0.182347569,s-12.377684636
013_12,s5.033201505,s-1.070300195,s117.075855854
014_0,s-0.046477660,s0.224912333,s144.710804542
014_1,s-0.642040355,s0.216424788,s176.488711371
014_2,s-0.153936809,s-0.496771318,s-99.473837639
014_3,s0.447348210,s-0.274910510,s9.256309709
014_4,s0.635336489,s-1.103488070,s-10.118129676
014_5,s-0.609385621,s-1.113802391,s159.164353096
014_6,s0.560003900,s-1.675609764,s30.620986234
014_7,s-0.031169297,s-1.194393387,s144.710804542
014_8,s1.123904296,s-0.554726174,s30.265511818
014_9,s0.955817893,s-1.513173940,s-156.973148808
014_10,s-0.187463691,s-2.028450555,s-93.830584956
014_11,s-1.030407451,s-0.743546643,s-3.378212752
014_12,s-0.968694917,s-2.246252549,s12.912594742
014_13,s-1.238346466,s-0.964625772,s163.242176099
015_0,s-0.229475732,s-0.009300295,s-126.672091667
015_1,s-0.403767037,s-0.591812989,s-112.218543113
015_2,s0.571077242,s-0.174456688,s-10.856733848
015_3,s0.200138088,s0.579466025,s119.238090025
015_4,s1.152237180,s0.704452386,s87.313255785
015_5,s1.050639924,s-0.616703743,s-112.218543113
015_6,s1.674633152,s0.540663710,s119.238090025
015_7,s1.143034198,s-0.041372185,s-126.672091667
015_8,s-0.515115843,s1.030859527,s-94.105764914
015_9,s1.445243930,s1.086688244,s-123.078564477
015_10,s1.855408047,s-0.219606351,s-13.628337895
015_11,s0.668531917,s-1.062888293,s87.313255785
015_12,s1.894354007,s-1.304425371,s113.230893510
015_13,s1.121600361,s-1.143423835,s135.084898595
015_14,s-0.022637311,s-1.312534600,s112.979875839
016_0,s-0.004203850,s0.238826546,s142.700337803
016_1,s-0.587355047,s0.410224917,s157.153886357
016_2,s-0.188021485,s-0.537872823,s-101.484304378
016_3,s0.585448706,s-0.211471182,s28.610519495
016_4,s0.647079085,s-1.117438937,s-9.531275937
016_5,s-0.655170840,s-1.072533136,s157.153886357
016_6,s0.522289100,s-1.680454563,s28.610519495
016_7,s-0.067363456,s-1.230156834,s142.700337803
016_8,s1.377236744,s0.335827493,s157.153886357
016_9,s1.149702717,s-1.533821733,s157.153886357
016_10,s-0.251181092,s-2.006856203,s-101.484304378
016_11,s-1.106655813,s-0.683243646,s-3.314314745
016_12,s-1.174359716,s-2.161388797,s-3.314314745
016_13,s-1.282584458,s-1.219165966,s28.610519495
016_14,s-1.214768664,s0.263592087,s28.610519495
016_15,s0.809041521,s0.201500792,s-3.314314745
017_0,s-0.003531683,s0.186918006,s138.377280568
017_1,s-0.566509891,s0.403373365,s152.830829122
017_2,s-0.243344710,s-0.542101630,s-105.807361613
017_3,s0.536884398,s-0.303135836,s24.287462260
017_4,s0.664771046,s-1.184380129,s-4.795923154
017_5,s-0.729160292,s-0.976068610,s155.672277948
