id,x,y,deg
001_0,s3.835275945,s0.095878614,s135.008386248
002_0,s1.391847131,s-0.443091103,s112.439377731
002_1,s1.492399767,s-0.036743432,s67.638132423
003_0,s-0.105664100,s-0.636117686,s76.405955479
003_1,s-0.040570703,s-0.045105266,s-141.210253795
003_2,s-0.607528285,s0.061854687,s-66.370622269
004_0,s0.464428441,s-0.116708181,s58.413278591
004_1,s0.762145500,s0.219840455,s-129.708454623
004_2,s0.281866734,s0.400072262,s-44.812626124
004_3,s0.615172865,s-0.377623865,s-113.629377731
005_0,s0.217834999,s-0.099042487,s47.898330329
005_1,s0.526143819,s0.211471590,s-131.873042378
005_2,s0.088279897,s0.483567343,s-73.661493052
005_3,s0.484143166,s-0.403467649,s-130.776113990
005_4,s0.072885983,s-0.635779611,s56.002593503
006_0,s0.442080281,s0.881483701,s55.846316799
006_1,s0.854056093,s1.260083907,s-130.571058328
006_2,s0.003573137,s1.510481392,s-61.210355644
006_3,s0.763454100,s0.630711929,s-118.163696802
006_4,s0.485267541,s0.292290294,s64.880630536
006_5,s1.454792838,s1.377216127,s49.662474431
007_0,s0.926583113,s-0.577671889,s44.033127278
007_1,s2.109158124,s-0.679771874,s41.060366044
007_2,s0.793255586,s-1.071916580,s-87.338416591
007_3,s1.257927852,s-0.266737353,s-132.095065367
007_4,s0.643524587,s-1.679691608,s-113.986334262
007_5,s1.303389755,s-1.355283462,s-135.738245429
007_6,s1.926865320,s-1.270903449,s37.344747417
008_0,s-1.063255273,s-1.835002206,s-26.357655054
008_1,s-0.593352677,s-3.050609864,s-21.567371516
008_2,s-1.480230817,s-1.937227963,s-154.130070108
008_3,s-0.636913633,s-2.006262398,s171.987010830
008_4,s-1.909167029,s-2.041730480,s23.266429013
008_5,s-2.090870337,s-2.440607999,s157.343897402
008_6,s-1.526867605,s-2.518451493,s148.730576995
008_7,s-1.154920044,s-3.050861539,s-23.515883927
009_0,s1.833363518,s-0.945361370,s61.963276588
009_1,s1.825976936,s-0.344088473,s87.392466214
009_2,s1.973586330,s-1.428643996,s-64.312413803
009_3,s2.033933729,s-0.563446138,s-109.694769008
009_4,s1.402414897,s-1.674284572,s-142.969540565
009_5,s2.694309256,s-1.974157229,s75.453025407
009_6,s2.567751225,s-1.472807676,s-104.772112596
009_7,s3.131825570,s-1.149430759,s68.061980497
009_8,s2.951060485,s-0.567979443,s65.857856996
010_0,s-0.291648343,s-0.328805278,s-21.747512094
010_1,s0.170249349,s-0.551274253,s159.529221137
010_2,s0.316025092,s0.003433818,s-152.735429765
010_3,s-0.516428270,s-0.504510159,s167.168260660
010_4,s-0.893478802,s-0.298193763,s-28.583550418
010_5,s0.551234246,s-1.063435613,s-42.691824499
010_6,s0.700042071,s0.144813678,s-15.147405357
010_7,s-0.183487064,s0.670855734,s158.372185775
010_8,s0.436049323,s0.782636095,s151.679446586
010_9,s-0.732778637,s0.686055923,s153.304686749
011_0,s-0.193213881,s-0.117946319,s-21.641226903
011_1,s0.233395225,s-0.298952479,s166.182461805
011_2,s0.386002493,s0.270469123,s-148.892196128
011_3,s-0.421255622,s-0.297017735,s163.553169698
011_4,s-0.826484957,s-0.123550804,s-23.681134785
011_5,s0.702310274,s-0.853880645,s-24.726318099
011_6,s0.642472116,s0.652275502,s-16.678944848
011_7,s-0.243532187,s0.937601128,s165.134807167
011_8,s0.360895472,s1.222766744,s162.707975034
011_9,s-1.127098209,s0.420080165,s154.230932031
011_10,s-1.147682280,s1.010748354,s-148.892196128
012_0,s1.958990902,s-0.175228688,s49.162870847
012_1,s1.816330825,s-1.090543287,s66.245986246
012_2,s2.148783081,s-0.611608320,s79.719382270
012_3,s1.930536289,s-1.531569049,s-62.822741986
012_4,s2.409703994,s-0.041695381,s-112.617333721
012_5,s2.526955318,s-0.772855788,s-110.190501588
012_6,s1.422869368,s-1.821306349,s-127.739311089
012_7,s2.614868853,s-2.135183201,s69.290853282
012_8,s2.568800274,s-1.610086918,s-112.617333721
012_9,s3.272057790,s-0.187113714,s-48.028004265
012_10,s3.272289032,s-1.357777854,s67.105545159
012_11,s3.135888125,s-0.693127998,s-70.747668798
013_0,s0.404942590,s1.328382533,s36.456819305
013_1,s1.549354677,s1.319100121,s133.100942656
013_2,s0.941426051,s1.457323004,s139.789322517
013_3,s2.018599471,s1.347811135,s7.553822245
013_4,s0.526260487,s1.926076290,s-39.982050190
013_5,s1.181451463,s1.784451912,s-37.555218057
013_6,s2.240889537,s0.598449313,s-42.621743714
013_7,s2.690755744,s1.504318628,s139.388843273
013_8,s2.276144586,s1.878706662,s-40.846006593
013_9,s0.835406319,s2.663529979,s25.153013185
013_10,s2.140692537,s2.509209351,s132.236986253
013_11,s1.513180942,s2.738850117,s139.789322517
013_12,s2.482160101,s2.612507106,s-20.643979941
014_0,s0.000499117,s-1.447196496,s-131.839943205
014_1,s-1.080106796,s-2.003458594,s-28.756000185
014_2,s-0.343606930,s-1.934492192,s12.179875038
014_3,s-1.510568776,s-2.099015377,s-153.439164193
014_4,s0.123036583,s-2.034096139,s158.161006969
014_5,s-0.524931846,s-2.259369827,s160.587839102
014_6,s-1.890407136,s-1.389238073,s145.101929370
014_7,s-2.023981086,s-2.563796088,s-7.645229832
014_8,s-1.570192502,s-2.743605517,s158.161006969
014_9,s0.023005115,s-2.904456784,s-153.439164193
014_10,s-1.176576504,s-3.272451613,s-16.522343288
014_11,s-0.572222765,s-3.216885946,s-22.067620324
014_12,s-1.567183489,s-3.483182688,s-145.804884778
014_13,s-0.148953194,s-3.402299182,s158.161006969
015_0,s1.424918317,s0.025587989,s-27.246935642
015_1,s1.149737565,s-1.512695310,s-113.093982998
015_2,s1.726809441,s-1.020961278,s64.680583806
015_3,s1.728797848,s-0.421780279,s74.042965365
015_4,s1.910800060,s-1.546499746,s-64.694154160
015_5,s1.971841087,s0.096748437,s-108.402409040
015_6,s2.091973004,s-0.611017902,s-105.975576907
015_7,s1.366797878,s-2.098678390,s-112.355589034
