id,x,y,deg
001_0,s1.143531940,s0.091333726,s-45.004986890
002_0,s-0.288787469,s-0.267023432,s-111.183811580
002_1,s-0.402608009,s0.148199278,s-71.409870959
003_0,s0.744041094,s-0.325406757,s-16.677798094
003_1,s0.140494063,s-0.337322159,s-0.933663257
003_2,s0.491991175,s0.548084418,s173.162866004
004_0,s0.354838726,s0.398451647,s-19.219480796
004_1,s-0.189014214,s0.387447379,s-15.293396742
004_2,s-0.392846087,s0.908789428,s27.281788197
004_3,s0.316107409,s1.351374930,s164.211301806
005_0,s0.345246645,s0.433988813,s-37.597373385
005_1,s-0.172833543,s0.583123821,s-26.830262314
005_2,s-0.171664101,s1.204360995,s15.141748991
005_3,s0.466850212,s1.440004368,s158.584626101
005_4,s0.909907467,s1.049857952,s-15.810943574
006_0,s0.514850219,s0.016680635,s64.561434807
006_1,s0.348315500,s-0.451505040,s120.057292651
006_2,s-0.317067910,s-0.479973425,s88.364523042
006_3,s-0.475257013,s0.066841616,s-104.229576380
006_4,s-0.392487444,s0.544671161,s55.595348406
006_5,s-0.046050753,s0.679723657,s-115.090112689
007_0,s0.309352278,s0.248084047,s63.932302773
007_1,s0.333418460,s-0.242712848,s88.446114353
007_2,s-0.528640741,s-0.307598904,s74.167460046
007_3,s-0.773218261,s0.257860346,s-104.858708414
007_4,s-0.288148897,s-0.624652220,s-113.629377731
007_5,s-0.406045992,s0.776377224,s68.159101874
007_6,s0.010957960,s0.856931325,s-108.279303785
008_0,s0.232365446,s-0.312320749,s-24.265142000
008_1,s-0.255918374,s-0.350823068,s0.248669580
008_2,s-0.408039757,s0.519043452,s-24.265142000
008_3,s0.206098234,s0.757127990,s166.943846813
008_4,s-0.782010566,s-0.026325352,s166.943846813
008_5,s0.675753262,s0.448373761,s0.248669580
008_6,s-0.817412158,s0.430426423,s21.085489455
008_7,s0.753047874,s-0.282115853,s154.345889741
009_0,s0.374931954,s-0.240785244,s-24.996680650
009_1,s0.008867676,s0.188645173,s5.535735288
009_2,s-0.150905568,s1.028508041,s-24.996680650
009_3,s0.414734516,s0.946271275,s-23.037793562
009_4,s-0.664182562,s0.539715430,s157.012777305
009_5,s0.886484217,s0.480948608,s-1.721404569
009_6,s-0.633088356,s0.957526168,s5.697668545
009_7,s1.048722636,s0.215005977,s167.417167505
009_8,s-0.420724173,s0.131284582,s-171.901583364
010_0,s0.237327142,s-0.332508811,s-27.991639342
010_1,s-0.254001047,s-0.340083993,s-3.477827762
010_2,s-0.300590107,s0.494911938,s-20.977157821
010_3,s0.285166807,s0.744652380,s163.217349471
010_4,s-0.747777121,s-0.024008014,s156.800389528
010_5,s0.794987304,s0.363090356,s-3.477827762
010_6,s-0.691938464,s0.379523278,s23.676233907
010_7,s0.863755068,s-0.124309964,s163.217349471
010_8,s-0.793767742,s-0.986588286,s-35.529404587
010_9,s0.986208288,s-0.979842261,s-16.609388887
011_0,s-0.285684483,s-0.256314452,s-113.043811580
011_1,s-0.353528750,s0.228745437,s-88.530000000
011_2,s0.519038543,s0.391544158,s-113.043811580
011_3,s0.748577590,s-0.213357976,s71.864850603
011_4,s0.010470996,s0.753425089,s78.165177233
011_5,s0.463056641,s-0.753827140,s-88.530000000
011_6,s0.430279627,s0.819114509,s-76.756970743
011_7,s-0.036899600,s-0.868354995,s78.165177233
011_8,s-1.083263233,s0.237320629,s-113.043811580
