id,x,y,deg
001_0,s4.434727026,s6.510952409,s-45.007864545
002_0,s-0.713168193,s-1.116441991,s-67.055347178
002_1,s-0.265607488,s-1.569109927,s-20.538032694
003_0,s-0.150320301,s0.001955437,s32.470841023
003_1,s0.160479311,s-0.382042312,s-10.027614097
003_2,s0.562843330,s0.395152068,s62.640622269
004_0,s-0.957822154,s0.012860951,s-5.780435815
004_1,s-0.572719486,s-0.446013859,s-21.634994318
004_2,s-0.282878956,s0.396601518,s52.164815946
004_3,s-1.045788706,s-0.431287504,s40.711690373
005_0,s-0.618581160,s-1.183774483,s28.326662784
005_1,s-0.368704830,s-1.781494426,s56.105650456
005_2,s-0.135803822,s-0.809836047,s70.668594209
005_3,s0.224808147,s-1.118510072,s112.237721593
005_4,s0.315623845,s-1.610513561,s128.311776768
006_0,s-1.888741362,s2.807722978,s90.529639336
006_1,s-1.418227750,s3.147643830,s78.869492549
006_2,s-2.719089283,s3.207894474,s158.915162364
006_3,s-1.433875644,s2.749972519,s136.081246733
006_4,s-1.911904406,s3.525179677,s37.703847366
006_5,s-2.479658799,s3.727345149,s120.918724326
007_0,s-0.222304781,s-0.238389581,s73.719615522
007_1,s-0.586088685,s0.944680499,s65.100622269
007_2,s-0.635807156,s0.546264123,s140.360430246
007_3,s0.174828255,s-0.472058460,s117.454127918
007_4,s0.086961921,s0.622915765,s43.066968503
007_5,s-1.073499247,s0.757850300,s124.140418335
007_6,s-0.910004707,s-0.499365456,s40.060236257
008_0,s-0.105245460,s-0.314230157,s71.276562673
008_1,s0.424700231,s-0.056122538,s59.616415886
008_2,s-0.521698970,s0.475313940,s140.151405154
008_3,s0.288065115,s-0.573297036,s111.211035899
008_4,s0.122535963,s0.635785890,s42.857943411
008_5,s-0.642730232,s-0.662209943,s42.857943411
008_6,s-0.645839113,s0.955784215,s111.211035899
008_7,s0.612172487,s0.985556650,s71.276562673
009_0,s0.938172668,s-0.946593098,s40.230536367
009_1,s1.358783048,s-1.585050714,s59.622871090
009_2,s1.444500306,s-0.655973436,s57.839620786
009_3,s1.986955909,s-0.797563336,s111.217491103
009_4,s1.451954546,s-2.313678028,s106.201114072
009_5,s2.093757563,s-1.266286946,s140.157860358
009_6,s1.990499320,s-2.422830854,s42.010347052
009_7,s2.452920100,s-2.029650772,s77.397340123
009_8,s2.530118302,s-1.197347093,s24.516726917
010_0,s1.202081314,s-0.840564721,s42.810896868
010_1,s1.441171913,s-1.531774202,s59.569369343
010_2,s1.680729042,s-0.488606021,s71.229516130
010_3,s2.071064135,s-0.762035700,s111.163989356
010_4,s1.294714827,s-2.042281152,s124.948136910
010_5,s2.096881401,s-1.280544751,s140.104358611
010_6,s1.989332788,s-2.418079723,s42.810896868
010_7,s2.525760934,s-2.069876206,s71.229516130
010_8,s2.838191904,s-1.065502887,s42.810896868
010_9,s2.906641012,s-2.329540201,s111.163989356
011_0,s-0.840121856,s-1.175749532,s-48.179204991
011_1,s-1.495914894,s-1.456336420,s-26.750000000
011_2,s-0.440377129,s-1.627512312,s-15.089853213
011_3,s-0.673996963,s-2.036450729,s24.844620013
011_4,s-1.870956295,s-1.341314603,s36.276135352
011_5,s-1.133244838,s-2.173860867,s53.784989268
011_6,s-0.238000558,s-2.296215969,s-27.977534414
011_7,s-2.255424232,s-2.087431237,s-43.508472475
011_8,s-1.903465734,s-2.653426842,s-15.089853213
011_9,s-1.000079415,s-2.792876704,s-43.508472475
011_10,s-2.057072126,s-3.078951896,s31.136198331
012_0,s-0.847573922,s-1.160173682,s-55.143287727
012_1,s-1.528811951,s-1.527332813,s19.383693336
012_2,s-0.442057368,s-1.622438341,s-15.796786753
012_3,s-0.680704904,s-2.028463229,s24.504620013
012_4,s-2.283620462,s-1.692201899,s21.552724260
012_5,s-1.167381678,s-2.007604700,s66.259966319
012_6,s-0.250866155,s-2.171842271,s-27.456933540
012_7,s-2.295514002,s-2.287309578,s-30.666561884
012_8,s-1.818144189,s-2.650736119,s-2.247942622
012_9,s-0.961054565,s-2.812174436,s-44.215406015
012_10,s-0.257616880,s-3.035066511,s-6.686037350
012_11,s-1.820578497,s-3.174819664,s46.702298924
013_0,s1.094811448,s-0.856717360,s44.375681709
013_1,s1.498060951,s-1.533613056,s61.134154184
013_2,s1.653434017,s-0.503705170,s72.794300971
013_3,s0.943145319,s-1.750578652,s66.759311114
013_4,s2.053373770,s-0.749804579,s112.728774197
013_5,s1.295275636,s-2.054857386,s107.148559812
013_6,s2.187384064,s-1.205969199,s141.669143452
013_7,s2.159274093,s-0.254921500,s57.291917126
013_8,s1.960352613,s-2.285085652,s44.375681709
013_9,s2.592318972,s-1.929357207,s78.385734345
013_10,s2.829954895,s-1.049339126,s44.375681709
013_11,s2.919428977,s-0.015267616,s125.291916446
013_12,s2.840721490,s-2.349122723,s113.629377731
014_0,s-0.735451848,s-1.204464548,s-45.128472475
014_1,s0.192794741,s-0.986601322,s35.273749947
014_2,s-1.356922633,s-1.569933173,s-28.370000000
014_3,s-0.349601931,s-1.697637381,s-16.709853213
014_4,s-1.583843741,s-1.108455149,s-4.860473564
014_5,s-0.591354626,s-2.090334621,s23.224620013
014_6,s-2.032342974,s-1.305541188,s21.688386063
014_7,s-1.180253524,s-2.148082221,s50.628755318
014_8,s-0.073033283,s-2.218186861,s-28.370000000
014_9,s-2.294928831,s-1.916492764,s-50.732296465
014_10,s-1.982214165,s-2.584044914,s-18.246087163
014_11,s-1.030333388,s-2.803903625,s-46.664706425
014_12,s0.162633009,s-2.840758250,s54.897484852
014_13,s-1.573668775,s-2.959275663,s82.625877723
015_0,s1.254936796,s0.473434983,s125.612630033
015_1,s1.023910298,s1.011303672,s127.386362564
015_2,s0.070655529,s1.258559180,s-163.231847169
015_3,s1.647805929,s1.265498138,s150.553547539
015_4,s0.688724839,s1.537363759,s155.804981826
015_5,s1.912353195,s0.656820941,s151.525784037
015_6,s0.988009044,s1.889358324,s-164.260544948
015_7,s2.208829459,s1.016932316,s-164.260544948
015_8,s1.459960340,s1.954451825,s-135.320175693
015_9,s0.516974753,s2.069967036,s140.104677645
015_10,s2.253134163,s1.561842514,s-133.713846539
015_11,s2.294423082,s2.312009333,s155.804981826
015_12,s1.392227883,s2.502779274,s123.155187396
015_13,s0.238955749,s2.838141682,s-135.229115209
015_14,s1.685794438,s2.745537554,s-104.336827881
016_0,s-1.066928317,s-0.521017671,s42.015982249
016_1,s-0.895015003,s-1.146002119,s-44.099164299
016_2,s0.072188615,s-1.201417371,s29.634400046
016_3,s-1.528019490,s-1.511626046,s-27.810000000
016_4,s-0.481266328,s-1.609341725,s-15.680545037
016_5,s-1.796734858,s-1.010639488,s-17.042637003
016_6,s-0.716610283,s-2.011284972,s24.253928189
016_7,s-2.050807600,s-1.398351127,s23.784620013
016_8,s-1.168066311,s-2.151436831,s52.724989268
016_9,s-0.190989471,s-2.123603127,s-27.340691824
016_10,s-2.141644997,s-0.630478930,s8.783418854
016_11,s-2.335673734,s-2.110777181,s-42.833333690
016_12,s-1.952226892,s-2.617759723,s-16.149853213
016_13,s-1.002273773,s-2.752182459,s-38.699027037
016_14,s0.180319967,s-2.636494334,s67.262648461
016_15,s-2.390763385,s-2.746797381,s25.687734861
017_0,s-0.312073186,s0.133330588,s-18.293849997
017_1,s-0.098361647,s-0.519969280,s-24.748081576
017_2,s0.471869741,s0.513092094,s48.922223583
017_3,s-0.568183881,s-0.261911323,s21.640623229
017_4,s0.557592979,s-0.181764419,s-41.506554051
017_5,s-0.678596676,s0.639585622,s-48.371238160
017_6,s0.938600475,s0.614430696,s19.981854328
017_7,s0.963198760,s-0.681464561,s-13.087934789
017_8,s-1.001062426,s-0.503579763,s57.934659831
017_9,s0.742105626,s-1.089648511,s26.846538437
017_10,s-0.882412210,s-1.032664036,s-46.712469259
017_11,s0.255481084,s-1.111897631,s65.748587333
017_12,s1.210194605,s1.005721260,s-19.952618898
017_13,s1.142884125,s-1.221439709,s-31.702086606
017_14,s0.326199899,s1.058876800,s-18.166961659
017_15,s-0.719264022,s1.152125074,s49.943240763
017_16,s-1.294719854,s0.297698829,s-24.860598785
018_0,s0.504733298,s-0.108153776,s57.536732919
018_1,s0.473329990,s-1.035754414,s141.104989268
018_2,s1.071160473,s-0.875589930,s43.811527525
018_3,s1.158254097,s0.272309394,s141.104989268
018_4,s1.384797919,s-1.562373790,s60.570000000
018_5,s1.602300373,s-0.512125092,s72.230146787
018_6,s0.859221157,s-1.829265238,s77.250779957
018_7,s1.999867974,s-0.764610454,s112.164620013
018_8,s1.256788758,s-2.081750600,s112.164620013
018_9,s2.118909530,s-1.227142829,s141.104989268
018_10,s2.115852900,s-0.253214966,s60.570000000
018_11,s0.397321403,s-2.366410972,s41.379680449
018_12,s2.096482726,s-2.401391801,s43.811527525
018_13,s2.553934452,s-2.013343999,s72.230146787
018_14,s2.035110157,s0.342707731,s99.819284431
018_15,s2.773462181,s-1.071776845,s43.811527525
018_16,s2.810624100,s0.089486306,s141.104989268
018_17,s2.962458372,s-2.243423189,s121.019774495
019_0,s0.076847326,s0.493102234,s147.131699245
019_1,s0.984944953,s0.263060517,s-132.333311487
019_2,s0.869114551,s0.925752813,s130.373226770
019_3,s-0.216118416,s1.174763071,s-132.333311487
019_4,s1.573472158,s1.197636759,s147.131699245
019_5,s0.607299060,s1.568702153,s158.791846032
019_6,s1.808362429,s0.656999600,s158.791846032
019_7,s0.883173522,s1.950411646,s-161.273680742
019_8,s2.084236891,s1.038709093,s-161.273680742
019_9,s1.352012679,s2.041499164,s-132.333311487
019_10,s0.372408788,s2.109339312,s147.131699245
019_11,s2.147383479,s0.167124407,s130.373226770
019_12,s2.490673070,s1.772489324,s125.583450306
019_13,s2.175430154,s2.435438246,s158.791846032
019_14,s-0.358969957,s2.747177923,s-161.273680742
019_15,s1.236182276,s2.704191460,s130.373226770
019_16,s0.081808615,s2.862234521,s-132.333311487
019_17,s2.445292442,s2.813590425,s-161.273680742
019_18,s1.789259715,s2.907863146,s155.543201866
020_0,s0.141339143,s-0.567260607,s-21.156711851
020_1,s-1.023376341,s-0.434894285,s52.124989268
020_2,s-0.856383011,s-1.086577482,s-45.168472475
020_3,s0.306782959,s-1.154408792,s52.124989268
020_4,s-1.537474853,s-1.412390956,s-28.410000000
020_5,s-0.483520723,s-1.611163029,s-16.749853213
020_6,s0.370153256,s-1.651866752,s-48.642615097
020_7,s-1.813680022,s-0.891648522,s-16.749853213
020_8,s-0.728888809,s-2.013162230,s23.184620013
020_9,s-2.059048108,s-1.293647723,s23.184620013
020_10,s-1.179940333,s-2.169190517,s52.124989268
020_11,s-0.207315553,s-2.131905463,s-28.410000000
020_12,s-2.180076516,s-0.404649109,s-45.168472475
020_13,s-2.287138732,s-2.033882980,s-40.972115479
020_14,s-1.970244014,s-2.625944753,s-16.749853213
020_15,s0.601270490,s-2.732676738,s23.184620013
020_16,s-1.012947003,s-2.820873714,s-45.168472475
020_17,s0.140930515,s-2.859933162,s52.124989268
020_18,s-2.177224103,s-3.130011767,s23.184620013
020_19,s-1.620807436,s-3.073062216,s-28.410000000
021_0,s0.047066652,s0.529011519,s158.284217782
021_1,s1.041940100,s0.388320748,s-130.458648610
021_2,s-0.533163362,s0.784099597,s-160.414000965
021_3,s0.904101023,s1.077560124,s132.247889647
021_4,s-0.254782553,s1.164814404,s-130.458648610
021_5,s1.578923736,s1.300262969,s149.596395379
021_6,s0.555656751,s1.587729249,s160.666508909
021_7,s-0.254590101,s1.691559388,s125.591416130
021_8,s1.858724086,s0.808217224,s162.820025722
021_9,s0.820449390,s1.967883656,s-159.399017865
021_10,s2.114562998,s1.203731348,s-159.399017865
021_11,s1.269731132,s2.100022010,s-130.458648610
021_12,s0.324743850,s2.153514344,s149.006362122
021_13,s2.219611426,s0.335120731,s132.247889647
021_14,s2.322215048,s1.774402313,s126.788885430
021_15,s2.079820889,s2.520686869,s160.666508909
021_16,s-0.455913301,s2.740348109,s-159.399017865
021_17,s1.128999663,s2.753299753,s132.247889647
021_18,s-0.011868027,s2.863378817,s-130.458648610
