id,x,y,deg
001_0,s-0.912741565,s4.622476267,s135.006195920
002_0,s0.431234252,s-0.037977905,s91.511579725
002_1,s0.624870427,s0.485477535,s72.326195920
003_0,s-4.584429179,s-1.087838730,s-132.814761536
003_1,s-5.113053397,s-1.617855987,s-113.629377731
003_2,s-5.006198614,s-0.751771898,s154.629042544
004_0,s-0.823158811,s4.163654966,s158.112201994
004_1,s-1.226664452,s4.549250303,s138.926818189
004_2,s-1.772502623,s5.061522250,s158.112201994
004_3,s-0.903571116,s4.981038525,s66.370622269
005_0,s-2.923650522,s3.333151569,s-42.299151597
005_1,s-1.500147695,s3.970285884,s167.627739624
005_2,s-1.961846142,s4.283870180,s148.442355819
005_3,s-2.584860289,s4.698858406,s167.627739624
005_4,s-1.714579407,s4.763129539,s75.886159899
006_0,s-2.424838021,s3.711844869,s-50.399151597
006_1,s-0.925763536,s4.142049611,s159.527739624
006_2,s-1.338671508,s4.517559363,s140.342355819
006_3,s-1.896997900,s5.016190986,s159.527739624
006_4,s-1.026343356,s4.957197279,s67.786159899
006_5,s-2.309905871,s5.391700737,s140.342355819
007_0,s-3.943809309,s-2.025833135,s33.633852225
007_1,s-4.215846026,s-0.490158542,s-116.439256554
007_2,s-4.632245329,s-0.861793021,s-135.624640359
007_3,s-5.186216479,s-1.365258831,s-116.439256554
007_4,s-5.037033008,s-0.505454268,s151.819163721
007_5,s-5.602615782,s-1.736893310,s-135.624640359
007_6,s-5.653183248,s-0.566119306,s-24.036640988
008_0,s3.307313414,s2.952847734,s-131.795311496
008_1,s3.956940745,s1.535002622,s78.131579725
008_2,s3.939757037,s3.571612243,s170.534195291
008_3,s4.266452945,s1.999440739,s58.946195920
008_4,s4.675946617,s2.626080020,s78.131579725
008_5,s4.747868128,s1.756397957,s-13.610000000
008_6,s4.985458818,s3.090518136,s58.946195920
008_7,s5.328939429,s1.970120927,s170.534195291
009_0,s-3.426927868,s2.813147195,s-32.936938339
009_1,s-2.126032585,s3.673363385,s176.989952882
009_2,s-4.135703376,s3.342761900,s-90.607431552
009_3,s-2.632593465,s3.907663707,s157.804569077
009_4,s-3.314817178,s4.215775150,s176.989952882
009_5,s-2.466584056,s4.420763355,s85.248373157
009_6,s-3.821378058,s4.450075473,s157.804569077
009_7,s-2.767238401,s4.961991892,s-90.607431552
009_8,s-3.655368650,s4.963175120,s85.248373157
010_0,s-3.772598519,s-2.329191312,s38.136516548
010_1,s-4.164354475,s-0.819612662,s-111.936592231
010_2,s-4.503475083,s-2.827863453,s-19.533976665
010_3,s-4.550293305,s-1.222789776,s-131.121976036
010_4,s-5.063029913,s-1.768191487,s-111.936592231
010_5,s-4.981806217,s-0.899328837,s156.321828044
010_6,s-5.448968744,s-2.171368601,s-131.121976036
010_7,s-5.591292286,s-1.008177798,s-19.533976665
010_8,s-5.961705352,s-2.716770314,s-111.936592231
010_9,s-5.880481656,s-1.847907664,s156.321828044
011_0,s-2.217625493,s3.839240671,s-53.542918012
011_1,s-0.697213917,s4.186586421,s156.383973209
011_2,s-2.694663287,s4.584418098,s-111.213411225
011_3,s-1.088906955,s4.584175569,s137.198589404
011_4,s-1.619047375,s5.112676269,s156.383973209
011_5,s-0.752938411,s5.006023301,s64.642393484
011_6,s-2.010740413,s5.510265417,s137.198589404
011_7,s-0.843878123,s5.618437649,s-111.213411225
011_8,s-1.288673790,s5.799350070,s-53.542918012
011_9,s-2.540880835,s6.038766118,s156.383973209
011_10,s-1.674771871,s5.932113150,s64.642393484
012_0,s3.343141531,s2.912221911,s-132.495311496
012_1,s3.399458413,s3.316605607,s-14.310000000
012_2,s3.975398565,s1.486546116,s77.431579725
012_3,s3.983097402,s3.523213678,s169.834195291
012_4,s4.290561707,s1.947168260,s58.246195920
012_5,s4.707680472,s2.568757991,s77.431579725
012_6,s4.768971708,s1.698262168,s-14.310000000
012_7,s5.022843614,s3.029380135,s58.246195920
012_8,s5.352610697,s1.904870239,s169.834195291
012_9,s5.444936733,s2.376090349,s-132.495311496
012_10,s5.439962378,s3.650969866,s77.431579725
012_11,s5.501253615,s2.780474043,s-14.310000000
013_0,s0.168960558,s0.398569481,s163.571579725
013_1,s-0.269400282,s0.744026193,s144.386195920
013_2,s0.761060307,s-0.059447708,s144.386195920
013_3,s-0.832107997,s-0.260117115,s-104.025804709
013_4,s-0.665258465,s-0.856340728,s71.830000000
013_5,s-0.265583290,s-0.939752465,s-46.355311496
013_6,s1.041607728,s0.401120981,s71.830000000
013_7,s0.874758196,s0.997344595,s-104.025804709
013_8,s0.198352593,s-1.063591015,s-104.025804709
013_9,s0.410822315,s1.121183144,s-46.355311496
013_10,s-0.861500030,s1.202043381,s163.571579725
013_11,s0.011147140,s1.204594881,s71.830000000
013_12,s1.199421148,s-0.404904419,s163.571579725
014_0,s0.409629703,s-0.140031452,s77.671579725
014_1,s0.722860637,s0.321906800,s58.486195920
014_2,s-0.004881701,s-0.763362948,s58.486195920
014_3,s-0.318945014,s0.811380743,s170.074195291
014_4,s-0.901713446,s0.602329750,s-14.070000000
014_5,s-0.956335960,s0.197713705,s-132.255311496
014_6,s0.474566716,s-1.010262903,s-14.070000000
014_7,s1.057335149,s-0.801211910,s170.074195291
014_8,s-1.046687351,s-0.273889005,s170.074195291
014_9,s1.147686539,s-0.329609202,s-132.255311496
014_10,s1.137372040,s0.945238294,s77.671579725
014_11,s1.202309053,s0.075006844,s-14.070000000
014_12,s-0.318112633,s-1.225301200,s77.671579725
014_13,s-0.228593623,s1.282983452,s-132.255311496
015_0,s-2.348136243,s3.760836069,s-51.575311496
015_1,s-2.738565030,s3.880264402,s66.610000000
015_2,s-0.840547034,s4.160179538,s158.351579725
015_3,s-2.850478041,s4.489195303,s-109.245804709
015_4,s-3.301222985,s4.654729237,s-51.575311496
015_5,s-1.245660138,s4.544085697,s139.166195920
015_6,s-1.793633775,s5.054072706,s158.351579725
015_7,s-0.924373597,s4.977220007,s66.610000000
015_8,s-2.198746880,s5.437978865,s139.166195920
015_9,s-1.036286609,s5.586150908,s-109.245804709
015_10,s-1.487031554,s5.751684843,s-51.575311496
015_11,s-2.746720517,s5.947965874,s158.351579725
015_12,s-1.877460340,s5.871113175,s66.610000000
015_13,s-3.151833622,s6.331872033,s139.166195920
015_14,s-1.989373351,s6.480044076,s-109.245804709
016_0,s-2.895018174,s3.358050257,s-42.789497783
016_1,s-3.299107380,s3.416442703,s75.395813713
016_2,s-1.466114850,s3.982978829,s167.137393438
016_3,s-3.502716035,s4.001134827,s-100.459990996
016_4,s-3.973455885,s4.095879124,s-42.789497783
016_5,s-1.925112718,s4.300502880,s147.952009633
016_6,s-2.544552560,s4.720807697,s167.137393438
016_7,s-1.673753512,s4.777628567,s75.395813713
016_8,s-3.003550429,s5.038331747,s147.952009633
016_9,s-1.877362167,s5.362320691,s-100.459990996
016_10,s-2.348102018,s5.457064988,s-42.789497783
016_11,s-3.622990271,s5.458636564,s167.137393438
016_12,s-2.752191223,s5.515457434,s75.395813713
016_13,s-4.081988140,s5.776160614,s147.952009633
016_14,s-2.955799878,s6.100149558,s-100.459990996
016_15,s-3.830628934,s6.253286302,s75.395813713
017_0,s-2.843618719,s3.401685514,s-43.660808497
017_1,s-3.246773247,s3.466216054,s74.524502999
017_2,s-1.405377543,s4.004812988,s166.266082724
017_3,s-3.441467148,s4.053936778,s-101.331301710
017_4,s-3.910711824,s4.155828498,s-43.660808497
017_5,s-1.859493860,s4.329280146,s147.080698919
017_6,s-2.472470647,s4.758955972,s166.266082724
017_7,s-1.600908232,s4.802528332,s74.524502999
017_8,s-2.926586964,s5.083423130,s147.080698919
017_9,s-1.795602133,s5.390249056,s-101.331301710
017_10,s-2.264846810,s5.492140776,s-43.660808497
017_11,s-3.539563752,s5.513098955,s166.266082724
017_12,s-2.668001337,s5.556671315,s74.524502999
017_13,s-3.993680068,s5.837566113,s147.080698919
017_14,s-2.862695238,s6.144392039,s-101.331301710
017_15,s-3.735094442,s6.310814299,s74.524502999
017_16,s-1.280721949,s6.419735408,s147.080698919
018_0,s-2.401362220,s3.280205888,s-100.861301710
018_1,s-2.871426921,s3.378244987,s-43.190808497
018_2,s-3.275097226,s3.439466297,s74.994502999
018_3,s-1.438181562,s3.993149998,s166.736082724
018_4,s-3.474605624,s4.025570182,s-100.861301710
018_5,s-3.944670325,s4.123609281,s-43.190808497
018_6,s-1.894944190,s4.313881143,s147.550698919
018_7,s-2.511424965,s4.738514291,s166.736082724
018_8,s-1.640249296,s4.789234573,s74.994502999
018_9,s-2.968187593,s5.059245436,s147.550698919
018_10,s-1.839757693,s5.375338458,s-100.861301710
018_11,s-2.309822396,s5.473377556,s-43.190808497
018_12,s-3.584668369,s5.483878584,s166.736082724
018_13,s-2.713492700,s5.534598866,s74.994502999
018_14,s-4.041430997,s5.804609730,s147.550698919
018_15,s-2.913001097,s6.120702751,s-100.861301710
018_16,s-3.786736104,s6.279963159,s74.994502999
018_17,s-1.333339663,s6.409013712,s147.550698919
019_0,s3.244841303,s2.448937748,s169.974195291
019_1,s3.336015657,s2.920382045,s-132.355311496
