id,x,y,deg
001_0,s-3.810420753,s7.323919671,s45.005851964
002_0,s-1.263608712,s0.094713990,s-16.448466480
002_1,s-1.560452478,s0.648905167,s163.486461766
003_0,s0.532336318,s-0.170123976,s66.340622269
003_1,s0.179271990,s-0.837197431,s27.171625806
003_2,s0.553762945,s-0.719776070,s-33.898051617
004_0,s0.257179389,s0.388174931,s66.370622269
004_1,s0.058968965,s-0.174319801,s37.040712460
004_2,s-0.504281475,s0.012774157,s155.880827167
004_3,s0.442533505,s-0.453364445,s114.191920175
005_0,s-0.330291647,s-0.081250586,s-8.286667365
005_1,s-0.957740778,s-0.021621089,s-47.786669745
005_2,s-0.757582205,s-0.347371848,s-121.520114299
005_3,s-1.003735338,s0.597105301,s130.322975112
005_4,s-1.239850077,s-0.554436125,s0.597916185
006_0,s1.494631620,s0.760567296,s78.910794570
006_1,s1.098946689,s0.157779744,s46.356521967
006_2,s1.495198567,s0.086471656,s-27.355598509
006_3,s1.281064550,s1.159690306,s31.570118591
006_4,s0.213642266,s0.602983890,s-155.922438635
006_5,s0.273613095,s1.279558643,s-140.493146765
007_0,s0.142079400,s0.305941797,s78.005073279
007_1,s-0.014586200,s-0.328179900,s33.181029884
007_2,s0.453553908,s0.214445503,s-169.636832837
007_3,s-0.129812035,s0.804533491,s52.247520020
007_4,s-0.755395077,s0.161696448,s-150.275290452
007_5,s-0.731645263,s0.520916855,s15.384232428
007_6,s0.256255114,s1.033202248,s-139.903575772
008_0,s0.211293251,s0.761497674,s93.046677293
008_1,s0.130832637,s-0.092491153,s53.546674913
008_2,s0.657917501,s0.454102026,s13.757979509
008_3,s-0.739583015,s0.699237092,s26.698824646
008_4,s-0.923005359,s-0.220096557,s-108.032290281
008_5,s-0.785103359,s0.452128160,s-153.526401007
008_6,s0.352586085,s1.300133683,s93.046677293
008_7,s0.555460864,s0.180899860,s-156.528238590
009_0,s0.363031964,s0.320137333,s79.918215444
009_1,s0.074108232,s-0.516776823,s40.418213064
009_2,s0.722337241,s-0.141877862,s-0.060076378
009_3,s-0.022623415,s0.727139188,s40.418213064
009_4,s-0.633167797,s-0.395392633,s-142.036212307
009_5,s-0.704767150,s0.848486306,s-162.287902034
009_6,s0.770183114,s0.934892749,s-142.036212307
009_7,s0.614054400,s-0.725942773,s106.889592518
009_8,s0.962787512,s-0.353037718,s-150.365389314
010_0,s-0.282936668,s0.380747019,s166.450710841
010_1,s0.420350700,s0.092865284,s126.950708461
010_2,s0.218120622,s0.684874141,s86.472419019
010_3,s0.329917335,s-0.665145666,s-55.503716910
010_4,s-0.924911455,s-0.807532633,s-55.503716910
010_5,s-0.904017488,s0.577656702,s-32.311763337
010_6,s0.944264090,s0.554794843,s169.121598466
010_7,s-0.016004447,s-0.688627359,s124.391192662
010_8,s0.891894882,s0.918385856,s71.834566783
010_9,s0.987767136,s-0.726949584,s129.323082209
011_0,s0.464936732,s0.697574186,s76.443925017
011_1,s0.330760578,s0.089604407,s48.776708802
011_2,s1.057042654,s-0.025607475,s8.298419360
011_3,s-0.488195136,s0.038346545,s-133.677716569
011_4,s-0.469953273,s0.525179396,s24.722187118
011_5,s1.021078412,s1.004296023,s-145.813149903
011_6,s0.391347465,s-0.778194782,s8.298419360
011_7,s0.922497632,s-0.435323238,s-163.149987043
011_8,s-0.787937293,s0.121199567,s34.742151935
011_9,s0.761410498,s-1.050507069,s121.005399394
011_10,s-0.767890510,s-0.519780873,s-125.936037307
012_0,s0.355303789,s-0.395736020,s-2.640607494
012_1,s-0.270993831,s-0.030974731,s-45.051185239
012_2,s-0.058311414,s-0.781397854,s-82.618899316
012_3,s0.670332013,s0.088860054,s-63.272673899
012_4,s-0.329820481,s0.716472543,s128.078152134
012_5,s0.724878726,s0.955385141,s142.906115809
012_6,s0.975188847,s-0.794937174,s125.925965501
012_7,s-0.859035422,s-0.461728115,s-15.793731756
012_8,s-0.295809419,s-1.116616658,s116.202229210
012_9,s-0.197083688,s0.990924733,s-65.662805396
012_10,s-1.156145533,s-0.884978310,s-80.302203123
012_11,s-0.996268097,s0.565885895,s19.368613454
013_0,s0.992132543,s-0.339404842,s92.097673474
013_1,s0.735058041,s-1.156164644,s40.754641540
013_2,s1.340307485,s-0.890956208,s0.276352098
013_3,s0.106504833,s0.312876012,s-0.950193427
013_4,s-0.533173896,s-0.256484923,s-144.038249095
013_5,s-0.424922228,s0.238799178,s33.008396975
013_6,s0.968996399,s0.775266259,s-132.423649303
