id,x,y,deg
001_0,s2.167643483,s-2.520397029,s134.994197002
002_0,s0.481294078,s0.218682564,s66.052070656
002_1,s0.583779420,s-0.181571999,s112.968077161
003_0,s1.236267176,s0.224937199,s-14.841485788
003_1,s1.074224169,s1.181447741,s175.866335851
003_2,s0.649339019,s0.963460755,s145.888735643
004_0,s0.258995697,s-0.725254747,s135.945365639
004_1,s0.800566462,s-0.954061183,s-6.745676329
004_2,s0.598756601,s-0.060866727,s174.604597064
004_3,s0.120108429,s-0.071696632,s149.410127855
005_0,s-0.408670319,s0.355263056,s109.059708993
005_1,s0.124825935,s0.507140098,s159.937598397
005_2,s-0.739523813,s-0.152346864,s139.986391902
005_3,s-0.282221220,s-0.212613369,s166.555053073
005_4,s0.082302362,s-0.725223569,s-11.494306728
006_0,s0.272516938,s0.286863383,s150.685714762
006_1,s0.737388678,s0.492916173,s-176.842591344
006_2,s0.225710143,s-0.602748254,s139.356845529
006_3,s0.590882079,s-0.323076499,s-174.840613938
006_4,s1.155273613,s-0.413922445,s12.897004392
006_5,s1.081303610,s-0.988847482,s-39.139877279
007_0,s-0.312967472,s-0.124429075,s-129.542393109
007_1,s-0.232204088,s0.371327404,s-100.921570785
007_2,s0.515774137,s-0.511824539,s-123.036639634
007_3,s0.508676712,s0.043650613,s-106.302682278
007_4,s0.834535218,s0.492386456,s83.938760984
007_5,s0.088557693,s0.797196085,s77.079498700
007_6,s-0.171647986,s-0.690137305,s115.359377731
008_0,s-0.112607514,s0.443971305,s147.233907288
008_1,s0.394521822,s0.417856911,s173.592305367
008_2,s0.791414050,s-0.152910565,s-27.276701358
008_3,s-0.702429101,s0.286031298,s12.087510396
008_4,s0.773065524,s0.576441499,s-8.262545452
008_5,s-0.625675192,s-0.486546899,s27.436989381
008_6,s0.017333060,s-0.177120709,s145.243240025
008_7,s0.089554082,s1.087559293,s127.716443574
009_0,s-0.156444312,s0.249974636,s149.298549675
009_1,s0.315848255,s0.268411410,s177.919371999
009_2,s0.529711623,s-0.731175348,s-1.670000000
009_3,s0.823718413,s0.028535190,s-8.395731040
009_4,s-0.846252746,s0.046619425,s0.283036148
009_5,s-0.609385785,s0.895117163,s-22.741415594
009_6,s-1.051603688,s0.811866745,s9.920009549
009_7,s0.517058374,s1.066256710,s179.451205056
009_8,s0.019899413,s1.078988566,s149.298549675
010_0,s-0.185539710,s0.296634709,s146.299362275
010_1,s0.294853411,s0.265316551,s174.920184599
010_2,s0.617468703,s-0.644132925,s0.000000000
010_3,s0.805104309,s0.189216800,s-17.389843945
010_4,s-0.863002612,s0.087227434,s-4.487778292
010_5,s-0.622853756,s0.864211951,s-6.610574471
010_6,s-0.923107291,s-0.456410375,s33.437441245
010_7,s0.535624095,s1.078696760,s174.920184599
010_8,s0.046185047,s1.103858177,s146.299362275
010_9,s-0.994550129,s1.425037388,s164.491950307
011_0,s0.273948392,s0.303614523,s59.215100332
011_1,s0.263275625,s-0.195357178,s87.835922656
011_2,s-0.660505246,s0.331095025,s-111.462125435
011_3,s0.082721809,s-0.728652490,s-89.800413195
011_4,s0.046924398,s0.967026571,s-88.470000000
011_5,s0.861746621,s0.722375264,s-88.470000000
011_6,s1.061219970,s-0.901667501,s-113.652521833
011_7,s-0.200225198,s1.104291543,s102.599038671
011_8,s1.099646997,s-0.481079329,s87.835922656
011_9,s1.088576758,s0.043182477,s59.215100332
011_10,s0.992063239,s1.210421267,s-77.596364412
012_0,s-0.292197982,s-0.194911697,s-122.330151069
012_1,s-0.259325819,s0.323349540,s-93.709328745
012_2,s0.259691380,s-0.143077773,s-76.276540848
012_3,s0.762856050,s0.715534348,s95.097737374
012_4,s-0.059241005,s0.846252653,s88.654335404
012_5,s-0.096157630,s-0.853984747,s88.654335404
012_6,s-0.897248536,s-0.599895697,s71.617558701
012_7,s-0.867513741,s1.004226047,s93.394525482
012_8,s0.681328370,s-1.005783402,s101.454105624
012_9,s-1.088696522,s0.534121142,s-87.293737543
012_10,s-1.103996942,s0.055053652,s-122.330151069
012_11,s-1.256874586,s-0.992177108,s-106.448760681
013_0,s-0.175114660,s0.259360932,s148.241580350
013_1,s0.351927925,s0.312473560,s179.172771875
