id,x,y,deg
001_0,s0.169706658,s-0.523375645,s45.005727207
002_0,s-0.218519116,s0.069390594,s111.859377731
002_1,s-0.381479988,s0.564523426,s80.182992326
003_0,s0.543456081,s-0.085894727,s108.058772706
003_1,s0.115595135,s0.197998544,s9.199430904
003_2,s0.634405482,s0.248482122,s-22.476954501
004_0,s0.548689634,s0.040768878,s121.289629328
004_1,s0.067209805,s0.219199683,s22.430287526
004_2,s0.560694300,s0.387086013,s-9.246097879
004_3,s0.328794714,s0.979693669,s66.370622269
005_0,s0.549678130,s-0.024007679,s114.539377731
005_1,s0.092509019,s0.209780219,s15.680035929
005_2,s0.602306305,s0.318497716,s-15.996349476
005_3,s0.441670405,s0.934255266,s59.620370672
005_4,s-0.478334466,s0.628291960,s-15.996349476
006_0,s0.193430294,s-0.515079739,s47.623129708
006_1,s0.229254277,s-0.002852230,s-51.236212094
006_2,s0.529146472,s-0.429205885,s-82.912597499
006_3,s1.032620467,s-0.040007750,s-7.295877351
006_4,s0.390442744,s0.686373886,s-82.912597499
006_5,s0.054726567,s0.600500033,s47.623129708
007_0,s0.096807463,s0.541618621,s-163.093650524
007_1,s-0.195633619,s0.119553945,s98.047007674
007_2,s-0.235672556,s0.639274688,s66.370622269
007_3,s-0.867310868,s0.561851855,s141.987342417
007_4,s-0.686260844,s-0.390641399,s66.370622269
007_5,s-0.353780825,s-0.488297465,s-163.093650524
007_6,s-0.646221907,s-0.910362142,s98.047007674
008_0,s0.210401510,s-0.508383340,s49.523129708
008_1,s0.229222803,s0.004750304,s-49.336212094
008_2,s0.543085953,s-0.411425969,s-81.012597499
008_3,s1.033379213,s-0.005749039,s-5.395877351
008_4,s0.367471237,s0.698941728,s-81.012597499
008_5,s0.034786793,s0.601984357,s49.523129708
008_6,s0.053608086,s1.115118001,s-49.336212094
008_7,s-0.680610789,s-0.546955173,s-5.395877351
009_0,s0.544961475,s0.075758873,s124.954592398
009_1,s0.053060658,s0.223047585,s26.095250596
009_2,s0.534804285,s0.422135117,s-5.581134809
009_3,s0.265498255,s0.998707327,s70.035585339
009_4,s-0.584036012,s0.531466448,s-5.581134809
009_5,s-0.573878822,s0.185090205,s124.954592398
009_6,s-1.065779639,s0.332378917,s26.095250596
009_7,s0.358169740,s-0.796307381,s70.035585339
009_8,s-0.760670557,s-0.686976049,s70.035585339
010_0,s0.541733784,s0.096160922,s127.105727207
010_1,s0.044651049,s0.224882064,s28.246385405
010_2,s0.518582324,s0.441911816,s-3.430000000
010_3,s0.227824112,s1.007969158,s72.186720148
