id,x,y,deg
001_0,s0.452829047,s0.419684494,s-45.003512428
002_0,s0.431791733,s0.441299354,s-42.204134697
002_1,s0.444309757,s1.182013428,s-66.370622269
003_0,s-0.539627504,s0.299985629,s63.101735332
003_1,s-1.257373137,s0.116531965,s38.935247760
003_2,s-1.324889032,s-0.382357576,s-62.397467683
004_0,s-0.144276918,s0.600311079,s15.685946125
004_1,s-0.765029999,s1.004637251,s-8.480541447
004_2,s-1.178040370,s0.716762967,s-109.813256890
004_3,s-0.142253668,s1.728466564,s64.698297441
005_0,s-0.317873631,s0.529287800,s33.159666348
005_1,s-1.031388264,s0.728563760,s8.993178776
005_2,s-1.338900649,s0.329959566,s-92.339536667
005_3,s-0.654693106,s1.605991814,s82.172017664
005_4,s-1.467417586,s1.283010666,s33.159666348
006_0,s-0.592879890,s-0.172286555,s108.375439012
006_1,s-0.967632930,s-0.811328180,s84.208951440
006_2,s-0.660695944,s-1.210375617,s-17.123764003
006_3,s-1.719887645,s-0.223202278,s157.387790328
006_4,s-1.614989921,s-1.091438635,s108.375439012
006_5,s-1.472703786,s-0.057891022,s-17.123764003
007_0,s-0.065227889,s0.613949952,s8.236487572
007_1,s-0.628320050,s1.095345068,s-15.930000000
007_2,s-1.075167809,s0.863447999,s-117.262715443
007_3,s0.083045417,s1.732321052,s57.248838888
007_4,s-0.790098102,s1.781902278,s8.236487572
007_5,s0.202261876,s1.459896553,s-117.262715443
007_6,s0.807915630,s0.564368726,s57.248838888
008_0,s-0.065253555,s0.613947224,s8.238882790
008_1,s-0.628365840,s1.095318801,s-15.927604782
008_2,s-1.075203904,s0.863403051,s-117.260320225
008_3,s0.082972998,s1.732324522,s57.251234106
008_4,s-0.790172593,s1.781869247,s8.238882790
008_5,s0.202200845,s1.459905007,s-117.260320225
008_6,s0.807892036,s0.564402500,s57.251234106
008_7,s0.649038911,s1.691820756,s-15.927604782
009_0,s-0.156905689,s0.597134679,s16.894432560
009_1,s-0.786048139,s0.988278922,s-7.272055012
009_2,s-1.192895231,s0.691758073,s-108.604770455
009_3,s-0.178676257,s1.725081901,s65.906783876
009_4,s-1.049333717,s1.642659273,s16.894432560
009_5,s-0.019808828,s1.473708052,s-108.604770455
009_6,s0.713751771,s0.679557307,s65.906783876
009_7,s0.387038265,s1.770228901,s-7.272055012
009_8,s-0.912236856,s2.519232646,s-108.604770455
010_0,s-0.574612692,s-0.225852772,s113.629377731
010_1,s-0.889274170,s-0.896525713,s89.462890159
010_2,s-0.547085935,s-1.265790363,s-11.869825284
010_3,s-1.692223120,s-0.379754763,s162.641729047
010_4,s-1.508261643,s-1.234737849,s113.629377731
010_5,s-1.461215335,s-0.192503395,s-11.869825284
010_6,s-0.758574170,s0.629130315,s162.641729047
010_7,s-1.803403570,s0.176761257,s89.462890159
010_8,s-2.394864286,s-1.201388472,s-11.869825284
010_9,s-1.488742093,s0.847434198,s113.629377731
011_0,s-0.575787373,s-0.222841024,s113.329377731
011_1,s-0.893956156,s-0.891857216,s89.162890159
011_2,s-0.553706068,s-1.262908490,s-12.169825284
011_3,s-1.694188306,s-0.370889138,s162.341729047
011_4,s-1.514706011,s-1.226823720,s113.329377731
011_5,s-1.462203246,s-0.184849885,s-12.169825284
011_6,s-0.755269668,s0.633093558,s162.341729047
011_7,s-1.802453334,s0.186201389,s89.162890159
011_8,s-2.401121884,s-1.188832581,s-12.169825284
011_9,s-1.484284550,s0.855217582,s113.329377731
011_10,s-2.602685484,s0.707169467,s162.341729047
012_0,s-0.156905689,s0.597134679,s16.894432560
012_1,s-0.786048139,s0.988278922,s-7.272055012
012_2,s-1.192895231,s0.691758073,s-108.604770455
012_3,s-0.178676257,s1.725081901,s65.906783876
