id,x,y,deg
001_0,s6.093743026,s-0.032980271,s135.000042101
002_0,s-0.253393477,s-0.039565235,s-66.370622269
002_1,s0.190968231,s-0.493621540,s-20.053819476
003_0,s0.041131211,s0.967221742,s-59.164422858
003_1,s0.718888474,s0.878968199,s-10.660680180
003_2,s0.239641759,s1.595845651,s-66.370622269
004_0,s0.601572082,s0.217461094,s-87.059310262
004_1,s0.097405543,s0.020854598,s-127.530488933
004_2,s0.892625296,s-0.398024958,s-36.637373385
004_3,s0.595522823,s0.641062490,s79.904828364
005_0,s-0.755642191,s0.278183213,s32.253597997
005_1,s-0.281457574,s0.658084316,s73.755240162
005_2,s-1.326544000,s0.238759947,s18.856877770
005_3,s-1.059891315,s-0.084159456,s-128.069010339
005_4,s-0.197236330,s-0.400524796,s52.436492008
006_0,s0.170797370,s-0.389986683,s32.001330064
006_1,s0.577784812,s0.124877517,s78.819393734
006_2,s-0.471389660,s-0.288344148,s17.050921967
006_3,s-0.204344759,s-0.791576870,s-124.240352829
006_4,s0.738849497,s-1.205127800,s46.423752463
006_5,s0.794337972,s-0.719949332,s16.874479676
007_0,s0.196163318,s-0.414922610,s-86.936133602
007_1,s0.183501207,s0.241231377,s-100.322172905
007_2,s-0.313428295,s0.381659849,s-154.218833621
007_3,s0.244135699,s0.670519946,s80.273251554
007_4,s-0.167130200,s-0.771886361,s-115.804348551
007_5,s-0.432642332,s-0.810918130,s62.413495592
007_6,s-0.759594803,s-0.069518382,s-108.748817468
008_0,s0.361748839,s0.344330973,s7.605352152
008_1,s-0.277421764,s0.540174999,s-41.187463806
008_2,s-0.418650620,s-0.134814615,s-64.223562397
008_3,s-0.646946888,s0.858936782,s139.377102451
008_4,s0.482912781,s-0.108204997,s-36.833752253
008_5,s0.398063711,s-0.437537779,s131.113299150
008_6,s-0.897734220,s-0.064626199,s-35.580642626
008_7,s-0.677050130,s-0.668699720,s-72.630141776
009_0,s-0.073277221,s-0.371886398,s-100.026725840
009_1,s0.096731214,s0.283351170,s-137.067688104
009_2,s-0.615979707,s0.439052658,s-147.000126661
009_3,s0.491323755,s0.823299172,s64.105441106
009_4,s-0.536423701,s-0.380231569,s-146.800195675
009_5,s-0.870019279,s-0.338835053,s49.331167762
009_6,s-0.727826876,s0.777183628,s58.007418719
009_7,s-0.418821579,s0.890800956,s-122.205741531
009_8,s-1.261725653,s0.547555375,s-141.642291922
010_0,s0.327481622,s-0.046097333,s-7.424755498
010_1,s-0.264497666,s0.387003969,s-54.360082966
010_2,s-0.527746211,s-0.288624816,s-74.620377871
010_3,s-0.708105054,s0.782871263,s145.317308698
010_4,s0.621180678,s-0.497037435,s-25.020572999
010_5,s0.672226492,s0.913492069,s174.139718853
010_6,s-1.082481965,s-0.471255104,s128.283188480
010_7,s-1.048661048,s-0.135181473,s-35.068653768
010_8,s-0.578256118,s-0.828976256,s-75.309664473
010_9,s-0.234225056,s0.941062866,s-38.944168337
011_0,s0.387979177,s0.052718284,s1.544336348
011_1,s-0.230479570,s0.394550123,s-50.787955574
011_2,s-0.398927900,s-0.327416162,s-61.848307817
011_3,s-0.699404996,s0.762453051,s148.889436090
011_4,s0.710864491,s-0.357849449,s-19.938013371
011_5,s0.385567621,s-0.517508755,s143.844644933
011_6,s-0.835201594,s-0.679106395,s130.828364040
011_7,s-0.921444102,s-0.255207528,s-22.837956061
011_8,s-0.547343299,s-0.994056002,s-54.009979765
011_9,s-0.320662803,s0.965404727,s-68.611783917
011_10,s0.651467908,s1.088716483,s177.925333910
012_0,s-0.239384464,s0.474549574,s-52.175873600
012_1,s0.368778613,s0.113476592,s-0.117545450
012_2,s-0.173901007,s1.131617390,s-67.126281697
012_3,s-0.697678554,s0.831553835,s147.501518064
012_4,s-0.846715996,s-0.142087798,s-25.909563795
012_5,s-0.346480647,s0.041819321,s-111.359304886
012_6,s0.730401570,s-0.136059890,s-35.968468897
012_7,s-0.722526056,s1.243994443,s-24.225874087
012_8,s1.074095055,s0.935140485,s146.918013333
012_9,s1.004913068,s1.224736638,s-33.966160922
012_10,s0.637429143,s1.459758852,s3.013469015
012_11,s0.162905867,s1.639670881,s40.286131794
