id,x,y,deg
001_0,s0.535822085,s15.551141251,s45.008346727
002_0,s-5.165707104,s14.677893910,s66.370622269
002_1,s-5.660481247,s14.154287639,s21.412275542
003_0,s0.000000000,s0.000000000,s-32.630000000
003_1,s-0.293340702,s-0.541731808,s-71.917213155
003_2,s0.714358861,s-0.093039760,s12.328346727
004_0,s14.139682278,s6.495728181,s-18.344370081
004_1,s13.572728279,s6.940169564,s-63.302716808
004_2,s13.044071828,s6.623871484,s-102.589929963
004_3,s13.540517946,s7.585128119,s-75.511425077
005_0,s-4.413007784,s14.921476530,s63.457235860
005_1,s-4.933755394,s14.423694542,s18.498889133
005_2,s-4.696076848,s13.855336356,s-20.788324022
005_3,s-5.576715852,s14.483785248,s6.290180864
005_4,s-5.146730705,s13.858550448,s72.935461160
006_0,s15.557325296,s-0.307781030,s-44.151653273
006_1,s15.240402913,s0.339154193,s-89.110000000
006_2,s14.626773879,s0.284550824,s-128.397213155
006_3,s15.492184958,s0.933809425,s-101.318708269
006_4,s14.766168171,s0.713116409,s-34.673427973
006_5,s14.366228864,s-0.403819285,s-80.446429789
007_0,s15.165067406,s3.485086814,s-30.075845753
007_1,s14.700322496,s4.035520415,s-75.034192480
007_2,s14.118397640,s3.833318584,s-114.321405635
007_3,s14.799921326,s4.673555772,s-87.242900749
007_4,s14.149377094,s4.282917853,s-20.597620453
007_5,s14.033090921,s3.102250957,s-66.370622269
007_6,s13.591947317,s4.752560099,s-66.370622269
008_0,s-4.204241276,s14.981637254,s62.657235860
008_1,s-4.731888247,s14.491174560,s17.698889133
008_2,s-4.502168388,s13.919553265,s-21.588324022
008_3,s-5.373947034,s14.560236540,s5.490180864
008_4,s-4.952733441,s13.929059155,s72.135461160
008_5,s-3.767864647,s13.869203214,s26.362459344
008_6,s-5.395261447,s13.349869411,s26.362459344
008_7,s-3.678475915,s13.371506747,s62.657235860
009_0,s0.704066973,s15.544432741,s44.388346727
009_1,s0.049266892,s15.244096539,s-0.570000000
009_2,s0.088217850,s14.629275474,s-39.857213155
009_3,s-0.538780122,s15.510948095,s-12.778708269
009_4,s-0.336656970,s14.779543956,s53.866572027
009_5,s0.769726044,s14.351276027,s8.093570211
009_6,s-0.938442315,s14.368270090,s8.093570211
009_7,s0.698592874,s13.850644235,s44.388346727
009_8,s-1.009575486,s13.867638298,s44.388346727
010_0,s0.708721792,s15.544221207,s44.371189244
010_1,s0.053831804,s15.244081102,s-0.587157483
010_2,s0.092598649,s14.629248401,s-39.874370638
010_3,s-0.534135274,s15.511108739,s-12.795865752
010_4,s-0.332231153,s14.779644107,s53.849414544
010_5,s0.774023565,s14.351044886,s8.076412728
010_6,s-0.934139629,s14.368550467,s8.076412728
010_7,s0.702740481,s13.850434418,s44.371189244
010_8,s-1.005422713,s13.867939999,s44.371189244
010_9,s-0.540116586,s13.817321951,s-12.795865752
011_0,s0.708721792,s15.544221207,s44.371189244
011_1,s0.053831804,s15.244081102,s-0.587157483
011_2,s0.092598649,s14.629248401,s-39.874370638
011_3,s-0.534135274,s15.511108739,s-12.795865752
011_4,s-0.332231153,s14.779644107,s53.849414544
011_5,s0.774023565,s14.351044886,s8.076412728
011_6,s-0.934139629,s14.368550467,s8.076412728
011_7,s0.702740481,s13.850434418,s44.371189244
011_8,s-1.005422713,s13.867939999,s44.371189244
011_9,s-0.540116586,s13.817321951,s-12.795865752
011_10,s-0.999441402,s15.561726789,s44.371189244
012_0,s15.510538525,s1.244304701,s-38.431653273
012_1,s15.130716002,s1.856432001,s-83.390000000
012_2,s14.525584484,s1.740941895,s-122.677213155
012_3,s15.321976832,s2.473220733,s-95.598708269
012_4,s14.621570828,s2.181266606,s-28.953427973
012_5,s14.334944605,s1.030031529,s-74.726429789
012_6,s14.138306718,s2.726929135,s-74.726429789
012_7,s13.829347857,s1.038034479,s-38.431653273
012_8,s13.632709970,s2.734932085,s-38.431653273
012_9,s13.640786165,s2.266950510,s-95.598708269
012_10,s15.313900638,s2.941202307,s-38.431653273
012_11,s13.449525335,s1.650161779,s-83.390000000
013_0,s-15.462805447,s1.739754937,s130.562240339
013_1,s-15.206832494,s1.066373301,s85.603893612
013_2,s-14.590782622,s1.064211335,s46.316680457
013_3,s-15.512328798,s0.497443558,s73.395185343
013_4,s-14.769067455,s0.650310686,s140.040465639
013_5,s-14.267926746,s1.725650067,s94.267463823
013_6,s-14.398866503,s0.022422917,s94.267463823
013_7,s-13.773157391,s1.621269015,s130.562240339
013_8,s-13.904097148,s-0.081958135,s130.562240339
013_9,s-13.822680743,s0.378957636,s73.395185343
013_10,s-15.593745204,s0.036527787,s130.562240339
013_11,s-13.517184439,s0.947887379,s85.603893612
013_12,s-14.721722379,s-0.639015814,s46.316680457
014_0,s15.542033128,s0.755185914,s-40.236471581
014_1,s15.181677864,s1.378971986,s-85.194818308
014_2,s14.573209204,s1.282597676,s-124.482031463
014_3,s15.392269458,s1.989431014,s-97.403526577
014_4,s14.683015874,s1.719680877,s-30.758246281
014_5,s14.360273909,s0.578044149,s-76.531248097
014_6,s14.217177044,s2.280293024,s-76.531248097
014_7,s13.855180032,s0.601966804,s-40.236471581
014_8,s13.712083166,s2.304215678,s-40.236471581
014_9,s13.705416362,s1.836211904,s-97.403526577
014_10,s15.398936263,s2.457434788,s-40.236471581
014_11,s13.494824769,s1.225752876,s-85.194818308
014_12,s14.430112338,s2.984846550,s-124.482031463
014_13,s13.351727903,s2.928001750,s-85.194818308
015_0,s-15.546627000,s0.653826020,s134.573518419
015_1,s-15.244176151,s0.000000000,s89.615171692
015_2,s-14.629484181,s0.040937764,s50.327958537
015_3,s-15.509125833,s-0.588906367,s77.406463423
015_4,s-14.778378746,s-0.384420482,s144.051743719
015_5,s-14.353688718,s0.723340852,s98.278741903
015_6,s-14.365162148,s-0.984873509,s98.278741903
015_7,s-13.852829649,s0.653826020,s134.573518419
015_8,s-13.864303079,s-1.054388341,s134.573518419
015_9,s-13.815328483,s-0.588906367,s77.406463423
015_10,s-15.558100430,s-1.054388341,s134.573518419
015_11,s-13.550378801,s0.000000000,s89.615171692
015_12,s-14.640957611,s-1.667276597,s50.327958537
015_13,s-13.561852231,s-1.708214361,s89.615171692
015_14,s-15.255649581,s-1.708214361,s89.615171692
016_0,s0.000000000,s0.000000000,s0.000000000
016_1,s-0.381283297,s-0.468368848,s54.436572027
016_2,s-0.590672610,s0.260988334,s-12.208708269
016_3,s0.045065401,s-0.614403148,s-39.287213155
016_4,s0.651779870,s0.306835429,s44.958346727
016_5,s0.717929129,s0.808150095,s8.663570211
016_6,s0.729305469,s-0.885609050,s8.663570211
016_7,s-0.978947423,s-0.885609050,s8.663570211
016_8,s-0.990323763,s0.808150095,s8.663570211
016_9,s-1.056473022,s0.306835429,s44.958346727
016_10,s1.117580282,s0.260988334,s-12.208708269
016_11,s1.326969595,s-0.468368848,s54.436572027
016_12,s0.663156210,s-1.386923716,s44.958346727
016_13,s-1.045096682,s-1.386923716,s44.958346727
016_14,s-0.579296270,s-1.432770812,s-12.208708269
016_15,s1.128956622,s-1.432770812,s-12.208708269
017_0,s0.000000000,s0.000000000,s0.760097665
017_1,s-0.375036450,s-0.473385669,s55.196669692
017_2,s-0.594082858,s0.253129613,s-11.448610604
017_3,s0.053211996,s-0.613751254,s-38.527115490
017_4,s0.647652094,s0.315454822,s45.718444392
017_5,s0.707145183,s0.817602899,s9.423667876
017_6,s0.740989622,s-0.875856288,s9.423667876
017_7,s-0.967112952,s-0.898517659,s9.423667876
017_8,s-1.000957392,s0.794941527,s9.423667876
017_9,s-1.060450481,s0.292793450,s45.718444392
